EV,action,block_duration,cards_left,clicked_on_loss_card,exp_stage,experiment_exp_id,gain_amount,gain_probability,key_press,loss_amount,loss_probability,num_cards,num_click_in_round,num_loss_cards,possible_responses,risk,round_points,rt,stim_duration,text,time_elapsed,timing_post_trial,total_cards,trial_id,trial_type,which_round,worker_id
-0.3295457049525097,draw_card,1665.0,6.0,0.0,test,columbia_card_task_fmri,12.0,0.8333333333333334,89.0,-70.0,0.16666666666666666,6.0,1.0,1.0,"89,71",-1.1432857267248053,12.0,1665.0,1665.0,,4676,0.0,,stim,poldrack-single-stim,1.0,s614
-3.062879038285842,draw_card,2549.0,5.0,0.0,test,columbia_card_task_fmri,12.0,0.8,89.0,-70.0,0.2,6.0,2.0,1.0,"89,71",1.0951231582470307,24.0,2549.0,2549.0,,7229,0.0,,stim,poldrack-single-stim,1.0,s614
-7.162879038285844,draw_card,1597.0,4.0,0.0,test,columbia_card_task_fmri,12.0,0.75,89.0,-70.0,0.25,6.0,3.0,1.0,"89,71",3.8000892395786856,36.0,1597.0,1597.0,,8827,0.0,,stim,poldrack-single-stim,1.0,s614
-13.996212371619176,end_round,1682.0,3.0,0.0,test,columbia_card_task_fmri,12.0,0.6666666666666667,71.0,-70.0,0.3333333333333333,6.0,4.0,1.0,"89,71",6.946169979704383,36.0,1682.0,1682.0,,10511,0.0,3.0,stim,poldrack-single-stim,1.0,s614
0.5037876283808242,draw_card,1587.0,6.0,0.0,test,columbia_card_task_fmri,14.0,0.8333333333333334,89.0,-75.0,0.16666666666666666,6.0,1.0,1.0,"89,71",1.4631625303491766,14.0,1587.0,1587.0,,14561,0.0,,stim,poldrack-single-stim,2.0,s614
-2.4628790382858425,draw_card,735.0,5.0,0.0,test,columbia_card_task_fmri,14.0,0.8,89.0,-75.0,0.2,6.0,2.0,1.0,"89,71",3.8929820131558337,28.0,735.0,735.0,,15298,0.0,,stim,poldrack-single-stim,2.0,s614
-6.912879038285844,draw_card,927.0,4.0,0.0,test,columbia_card_task_fmri,14.0,0.75,89.0,-75.0,0.25,6.0,3.0,1.0,"89,71",6.829199914243805,42.0,927.0,927.0,,16227,0.0,,stim,poldrack-single-stim,2.0,s614
-14.32954570495251,draw_card,1929.0,3.0,1.0,test,columbia_card_task_fmri,14.0,0.6666666666666667,89.0,-75.0,0.3333333333333333,6.0,4.0,1.0,"89,71",10.244184218510757,-33.0,1929.0,1929.0,,18158,0.0,4.0,stim,poldrack-single-stim,2.0,s614
2.1704542950474903,draw_card,1455.0,6.0,0.0,test,columbia_card_task_fmri,15.0,0.8333333333333334,89.0,-70.0,0.16666666666666666,6.0,1.0,1.0,"89,71",-0.026282752546606503,15.0,1455.0,1455.0,,22074,0.0,,stim,poldrack-single-stim,3.0,s614
-0.6628790382858436,draw_card,304.0,5.0,0.0,test,columbia_card_task_fmri,15.0,0.8,89.0,-70.0,0.2,6.0,2.0,1.0,"89,71",2.29416239175875,30.0,304.0,304.0,,22380,0.0,,stim,poldrack-single-stim,3.0,s614
