EV,action,block_duration,cards_left,clicked_on_loss_card,exp_stage,experiment_exp_id,gain_amount,gain_probability,key_press,loss_amount,loss_probability,num_cards,num_click_in_round,num_loss_cards,possible_responses,risk,round_points,rt,stim_duration,text,time_elapsed,timing_post_trial,total_cards,trial_id,trial_type,which_round,worker_id
-0.10722748409530003,draw_card,4994.0,6.0,0.0,test,columbia_card_task_fmri,12.0,0.8333333333333334,89.0,-70.0,0.16666666666666666,6.0,1.0,1.0,"89,71",-1.6613647874271074,12.0,4994.0,4994.0,,8006,0.0,,stim,poldrack-single-stim,1.0,s621
-2.8405608174286323,draw_card,650.0,5.0,0.0,test,columbia_card_task_fmri,12.0,0.8,89.0,-70.0,0.2,6.0,2.0,1.0,"89,71",0.5763266989427507,24.0,650.0,650.0,,8658,0.0,,stim,poldrack-single-stim,1.0,s621
-6.940560817428634,draw_card,681.0,4.0,0.0,test,columbia_card_task_fmri,12.0,0.75,89.0,-70.0,0.25,6.0,3.0,1.0,"89,71",3.280546412876717,36.0,681.0,681.0,,9340,0.0,,stim,poldrack-single-stim,1.0,s621
-13.773894150761967,end_round,2457.0,3.0,0.0,test,columbia_card_task_fmri,12.0,0.6666666666666667,71.0,-70.0,0.3333333333333333,6.0,4.0,1.0,"89,71",6.425890343789568,36.0,2457.0,2457.0,,11799,0.0,3.0,stim,poldrack-single-stim,1.0,s621
0.7261058492380339,draw_card,3246.0,6.0,0.0,test,columbia_card_task_fmri,14.0,0.8333333333333334,89.0,-75.0,0.16666666666666666,6.0,1.0,1.0,"89,71",0.9442573737654456,14.0,3246.0,3246.0,,17508,0.0,,stim,poldrack-single-stim,2.0,s621
-2.2405608174286327,draw_card,342.0,5.0,1.0,test,columbia_card_task_fmri,14.0,0.8,89.0,-75.0,0.2,6.0,2.0,1.0,"89,71",3.3734155672337565,-61.0,342.0,342.0,,17851,0.0,2.0,stim,poldrack-single-stim,2.0,s621
2.3927725159047,draw_card,5281.0,6.0,1.0,test,columbia_card_task_fmri,15.0,0.8333333333333334,89.0,-70.0,0.16666666666666666,6.0,1.0,1.0,"89,71",-0.5447324628110266,-70.0,5281.0,5281.0,,25593,0.0,1.0,stim,poldrack-single-stim,3.0,s621
3.226105849238034,draw_card,6287.0,6.0,1.0,test,columbia_card_task_fmri,17.0,0.8333333333333334,89.0,-75.0,0.16666666666666666,6.0,1.0,1.0,"89,71",2.061097867912565,-75.0,6287.0,6287.0,,34408,0.0,1.0,stim,poldrack-single-stim,4.0,s621
4.559439182571366,draw_card,3674.0,8.0,1.0,test,columbia_card_task_fmri,24.0,0.75,89.0,-60.0,0.25,8.0,1.0,2.0,"89,71",4.145757618346963,-60.0,3674.0,3674.0,,40473,0.0,1.0,stim,poldrack-single-stim,5.0,s621
4.559439182571366,draw_card,3081.0,8.0,0.0,test,columbia_card_task_fmri,29.0,0.75,89.0,-75.0,0.25,8.0,1.0,2.0,"89,71",12.799590207600048,29.0,3081.0,3081.0,,46014,0.0,,stim,poldrack-single-stim,6.0,s621
0.8451534682856543,draw_card,522.0,7.0,0.0,test,columbia_card_task_fmri,29.0,0.7142857142857143,89.0,-75.0,0.2857142857142857,8.0,2.0,2.0,"89,71",14.74756099438207,58.0,522.0,522.0,,46537,0.0,,stim,poldrack-single-stim,6.0,s621
-4.107227484095298,draw_card,676.0,6.0,0.0,test,columbia_card_task_fmri,29.0,0.6666666666666667,89.0,-75.0,0.3333333333333333,8.0,3.0,2.0,"89,71",16.790142229674267,87.0,676.0,676.0,,47214,0.0,,stim,poldrack-single-stim,6.0,s621
-11.040560817428636,end_round,1191.0,5.0,0.0,test,columbia_card_task_fmri,29.0,0.6,71.0,-75.0,0.4,8.0,4.0,2.0,"89,71",18.71252315120961,87.0,1191.0,1191.0,,48407,0.0,3.0,stim,poldrack-single-stim,6.0,s621
0.3372169603491464,draw_card,3950.0,9.0,0.0,test,columbia_card_task_fmri,17.0,0.7777777777777778,89.0,-65.0,0.2222222222222222,9.0,1.0,2.0,"89,71",1.865581689266996,17.0,3950.0,3950.0,,54883,0.0,,stim,poldrack-single-stim,7.0,s621
-1.940560817428634,draw_card,820.0,8.0,0.0,test,columbia_card_task_fmri,17.0,0.75,89.0,-65.0,0.25,9.0,2.0,2.0,"89,71",3.280546412876717,34.0,820.0,820.0,,55705,0.0,,stim,poldrack-single-stim,7.0,s621
-4.869132246000061,draw_card,816.0,7.0,0.0,test,columbia_card_task_fmri,17.0,0.7142857142857143,89.0,-65.0,0.2857142857142857,9.0,3.0,2.0,"89,71",4.815910188753641,51.0,816.0,816.0,,56522,0.0,,stim,poldrack-single-stim,7.0,s621
-8.773894150761965,end_round,4648.0,6.0,0.0,test,columbia_card_task_fmri,17.0,0.6666666666666667,71.0,-65.0,0.3333333333333333,9.0,4.0,2.0,"89,71",6.425890343789568,51.0,4648.0,4648.0,,61171,0.0,3.0,stim,poldrack-single-stim,7.0,s621
4.659439182571366,draw_card,4517.0,10.0,0.0,test,columbia_card_task_fmri,14.0,0.9,89.0,-95.0,0.1,10.0,1.0,1.0,"89,71",0.4764398731702215,14.0,4517.0,4517.0,,68217,0.0,,stim,poldrack-single-stim,8.0,s621
3.4483280714602538,end_round,981.0,9.0,0.0,test,columbia_card_task_fmri,14.0,0.8888888888888888,71.0,-95.0,0.1111111111111111,10.0,2.0,1.0,"89,71",2.030149414034234,14.0,981.0,981.0,,69200,0.0,1.0,stim,poldrack-single-stim,8.0,s621
0.559439182571366,draw_card,2190.0,10.0,0.0,test,columbia_card_task_fmri,15.0,0.8,89.0,-65.0,0.2,10.0,1.0,2.0,"89,71",-0.22274813641140412,15.0,2190.0,2190.0,,73987,0.0,,stim,poldrack-single-stim,9.0,s621
-1.2183385952064107,draw_card,618.0,9.0,0.0,test,columbia_card_task_fmri,15.0,0.7777777777777778,89.0,-65.0,0.2222222222222222,10.0,2.0,2.0,"89,71",1.034992523032507,30.0,618.0,618.0,,74606,0.0,,stim,poldrack-single-stim,9.0,s621
-3.4405608174286337,draw_card,541.0,8.0,1.0,test,columbia_card_task_fmri,15.0,0.75,89.0,-65.0,0.25,10.0,3.0,2.0,"89,71",2.4153758570409636,-35.0,541.0,541.0,,75149,0.0,3.0,stim,poldrack-single-stim,9.0,s621
2.1594391825713677,draw_card,1908.0,10.0,0.0,test,columbia_card_task_fmri,17.0,0.8,89.0,-65.0,0.2,10.0,1.0,2.0,"89,71",0.5763266989427507,17.0,1908.0,1908.0,,79517,0.0,,stim,poldrack-single-stim,10.0,s621
0.3372169603491464,draw_card,385.0,9.0,0.0,test,columbia_card_task_fmri,17.0,0.7777777777777778,89.0,-65.0,0.2222222222222222,10.0,2.0,2.0,"89,71",1.865581689266996,34.0,385.0,385.0,,79904,0.0,,stim,poldrack-single-stim,10.0,s621
-1.940560817428634,draw_card,487.0,8.0,1.0,test,columbia_card_task_fmri,17.0,0.75,89.0,-65.0,0.25,10.0,3.0,2.0,"89,71",3.280546412876717,-31.0,487.0,487.0,,80393,0.0,3.0,stim,poldrack-single-stim,10.0,s621
0.7261058492380339,draw_card,2796.0,12.0,1.0,test,columbia_card_task_fmri,13.0,0.8333333333333334,89.0,-70.0,0.16666666666666666,12.0,1.0,2.0,"89,71",-1.2891652495711377,-70.0,2796.0,2796.0,,85515,0.0,1.0,stim,poldrack-single-stim,11.0,s621
0.7261058492380339,draw_card,3468.0,12.0,0.0,test,columbia_card_task_fmri,15.0,0.8333333333333334,89.0,-80.0,0.16666666666666666,12.0,1.0,2.0,"89,71",3.178013627537503,15.0,3468.0,3468.0,,91239,0.0,,stim,poldrack-single-stim,12.0,s621
-0.7132880901559091,draw_card,2195.0,11.0,0.0,test,columbia_card_task_fmri,15.0,0.8181818181818181,89.0,-80.0,0.18181818181818182,12.0,2.0,2.0,"89,71",4.4134343092198804,30.0,2195.0,2195.0,,93436,0.0,,stim,poldrack-single-stim,12.0,s621
-2.4405608174286337,draw_card,676.0,10.0,1.0,test,columbia_card_task_fmri,15.0,0.8,89.0,-80.0,0.2,12.0,3.0,2.0,"89,71",5.771261304545391,-50.0,676.0,676.0,,94114,0.0,3.0,stim,poldrack-single-stim,12.0,s621
-0.2405608174286329,draw_card,3319.0,15.0,0.0,test,columbia_card_task_fmri,14.0,0.8,89.0,-65.0,0.2,15.0,1.0,3.0,"89,71",-0.622268019162604,14.0,3319.0,3319.0,,100097,0.0,,stim,poldrack-single-stim,13.0,s621
-1.369132246000061,draw_card,429.0,14.0,1.0,test,columbia_card_task_fmri,14.0,0.7857142857142857,89.0,-65.0,0.21428571428571427,15.0,2.0,3.0,"89,71",0.1925117445033635,-51.0,429.0,429.0,,100528,0.0,2.0,stim,poldrack-single-stim,13.0,s621
-0.31556081742863396,draw_card,6750.0,16.0,0.0,test,columbia_card_task_fmri,1.0,0.9375,89.0,-45.0,0.0625,16.0,1.0,1.0,"89,71",-21.01722623402692,1.0,6750.0,6750.0,,109736,0.0,,stim,poldrack-single-stim,14.0,s621
-0.5072274840953004,draw_card,2236.0,15.0,0.0,test,columbia_card_task_fmri,1.0,0.9333333333333333,89.0,-45.0,0.06666666666666667,16.0,2.0,1.0,"89,71",-20.680823753114336,2.0,2236.0,2236.0,,111974,0.0,,stim,poldrack-single-stim,14.0,s621
-0.7262751031429195,draw_card,638.0,14.0,0.0,test,columbia_card_task_fmri,1.0,0.9285714285714286,89.0,-45.0,0.07142857142857142,16.0,3.0,1.0,"89,71",-20.311715387520117,3.0,638.0,638.0,,112614,0.0,,stim,poldrack-single-stim,14.0,s621
-0.9790223558901723,draw_card,523.0,13.0,0.0,test,columbia_card_task_fmri,1.0,0.9230769230769231,89.0,-45.0,0.07692307692307693,16.0,4.0,1.0,"89,71",-19.90433337200229,4.0,523.0,523.0,,113139,0.0,,stim,poldrack-single-stim,14.0,s621
-1.2738941507619674,draw_card,383.0,12.0,0.0,test,columbia_card_task_fmri,1.0,0.9166666666666666,89.0,-45.0,0.08333333333333333,16.0,5.0,1.0,"89,71",-19.45171317977327,5.0,383.0,383.0,,113524,0.0,,stim,poldrack-single-stim,14.0,s621
-1.6223789992468156,draw_card,805.0,11.0,1.0,test,columbia_card_task_fmri,1.0,0.9090909090909091,89.0,-45.0,0.09090909090909091,16.0,6.0,1.0,"89,71",-18.94502262519668,-40.0,805.0,805.0,,114331,0.0,6.0,stim,poldrack-single-stim,14.0,s621
0.621939182571366,draw_card,4015.0,16.0,0.0,test,columbia_card_task_fmri,15.0,0.8125,89.0,-70.0,0.1875,16.0,1.0,3.0,"89,71",0.9524585169648532,15.0,4015.0,4015.0,,120740,0.0,,stim,poldrack-single-stim,15.0,s621
-0.44056081742863396,draw_card,751.0,15.0,0.0,test,columbia_card_task_fmri,15.0,0.8,89.0,-70.0,0.2,16.0,2.0,3.0,"89,71",1.7750204513651369,30.0,751.0,751.0,,121493,0.0,,stim,poldrack-single-stim,15.0,s621
-1.6548465317143493,draw_card,1148.0,14.0,1.0,test,columbia_card_task_fmri,15.0,0.7857142857142857,89.0,-70.0,0.21428571428571427,16.0,3.0,3.0,"89,71",2.651823648002626,-40.0,1148.0,1148.0,,122643,0.0,3.0,stim,poldrack-single-stim,15.0,s621
7.559439182571366,draw_card,2426.0,10.0,0.0,test,columbia_card_task_fmri,30.0,0.7,89.0,-50.0,0.3,10.0,1.0,3.0,"89,71",4.4330343826912255,30.0,2426.0,2426.0,,127665,0.0,,stim,poldrack-single-stim,16.0,s621
4.8927725159047055,draw_card,450.0,9.0,0.0,test,columbia_card_task_fmri,30.0,0.6666666666666667,89.0,-50.0,0.3333333333333333,10.0,2.0,3.0,"89,71",5.483866711874448,60.0,450.0,450.0,,128117,0.0,,stim,poldrack-single-stim,16.0,s621
1.559439182571366,draw_card,421.0,8.0,0.0,test,columbia_card_task_fmri,30.0,0.625,89.0,-50.0,0.375,10.0,3.0,3.0,"89,71",6.500492534985405,90.0,421.0,421.0,,128540,0.0,,stim,poldrack-single-stim,16.0,s621
-2.7262751031429184,draw_card,435.0,7.0,1.0,test,columbia_card_task_fmri,30.0,0.5714285714285714,89.0,-50.0,0.42857142857142855,10.0,4.0,3.0,"89,71",7.359710718773307,40.0,435.0,435.0,,128977,0.0,4.0,stim,poldrack-single-stim,16.0,s621
6.959439182571367,draw_card,1911.0,15.0,0.0,test,columbia_card_task_fmri,17.0,0.8666666666666667,89.0,-70.0,0.13333333333333333,15.0,1.0,2.0,"89,71",-2.6453243928421983,17.0,1911.0,1911.0,,133211,0.0,,stim,poldrack-single-stim,17.0,s621
6.130867753999939,draw_card,934.0,14.0,0.0,test,columbia_card_task_fmri,17.0,0.8571428571428572,89.0,-70.0,0.14285714285714285,15.0,2.0,2.0,"89,71",-1.777151018927114,34.0,934.0,934.0,,134147,0.0,,stim,poldrack-single-stim,17.0,s621
5.174823797955981,draw_card,1853.0,13.0,0.0,test,columbia_card_task_fmri,17.0,0.8461538461538461,89.0,-70.0,0.15384615384615385,15.0,3.0,2.0,"89,71",-0.8323052359012308,51.0,1853.0,1853.0,,136002,0.0,,stim,poldrack-single-stim,17.0,s621
4.059439182571368,end_round,727.0,12.0,0.0,test,columbia_card_task_fmri,17.0,0.8333333333333334,71.0,-70.0,0.16666666666666666,15.0,4.0,2.0,"89,71",0.19974269495052255,51.0,727.0,727.0,,136731,0.0,3.0,stim,poldrack-single-stim,17.0,s621
2.1844391825713663,draw_card,2018.0,16.0,0.0,test,columbia_card_task_fmri,7.0,0.9375,89.0,-95.0,0.0625,16.0,1.0,1.0,"89,71",-7.52125630649202,7.0,2018.0,2018.0,,141348,0.0,,stim,poldrack-single-stim,18.0,s621
1.7594391825713662,end_round,853.0,15.0,0.0,test,columbia_card_task_fmri,7.0,0.9333333333333333,71.0,-95.0,0.06666666666666667,16.0,2.0,1.0,"89,71",-6.769708173681025,7.0,853.0,853.0,,142203,0.0,1.0,stim,poldrack-single-stim,18.0,s621
