block_duration,condition,correct,correct_response,exp_stage,experiment_exp_id,key_press,possible_responses,rt,stim_duration,text,time_elapsed,timing_post_trial,trial_id,trial_num,trial_type,worker_id
1700.0,BY,1.0,71.0,practice,dot_pattern_expectancy,71.0,"89,71",367,500.0,,-85751,0.0,probe,0.0,poldrack-single-stim,s592
2100.0,AX,1.0,89.0,practice,dot_pattern_expectancy,89.0,"89,71",407,500.0,,-80636,0.0,probe,1.0,poldrack-single-stim,s592
1500.0,AX,1.0,89.0,practice,dot_pattern_expectancy,89.0,"89,71",678,500.0,,-76117,0.0,probe,2.0,poldrack-single-stim,s592
1500.0,BX,0.0,71.0,practice,dot_pattern_expectancy,-1.0,"89,71",-1,500.0,,-71601,0.0,probe,3.0,poldrack-single-stim,s592
1900.0,AX,1.0,89.0,practice,dot_pattern_expectancy,89.0,"89,71",340,500.0,,-66684,0.0,probe,4.0,poldrack-single-stim,s592
1500.0,BX,1.0,71.0,practice,dot_pattern_expectancy,71.0,"89,71",514,500.0,,-62173,0.0,probe,5.0,poldrack-single-stim,s592
1500.0,AY,0.0,71.0,practice,dot_pattern_expectancy,89.0,"89,71",507,500.0,,-57660,0.0,probe,6.0,poldrack-single-stim,s592
2500.0,AX,1.0,89.0,practice,dot_pattern_expectancy,89.0,"89,71",365,500.0,,-52150,0.0,probe,7.0,poldrack-single-stim,s592
2300.0,AY,1.0,71.0,practice,dot_pattern_expectancy,71.0,"89,71",691,500.0,,-46838,0.0,probe,8.0,poldrack-single-stim,s592
1500.0,BY,1.0,71.0,practice,dot_pattern_expectancy,71.0,"89,71",556,500.0,,-42329,0.0,probe,9.0,poldrack-single-stim,s592
1772.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",409,500.0,,7297,0.0,probe,0.0,poldrack-single-stim,s592
1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",409,500.0,,11309,0.0,probe,1.0,poldrack-single-stim,s592
2452.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",534,500.0,,16273,0.0,probe,2.0,poldrack-single-stim,s592
1772.0,AY,0.0,71.0,test,dot_pattern_expectancy,89.0,"89,71",524,500.0,,20556,0.0,probe,3.0,poldrack-single-stim,s592
1908.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",466,500.0,,24972,0.0,probe,4.0,poldrack-single-stim,s592
1908.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",448,500.0,,29390,0.0,probe,5.0,poldrack-single-stim,s592
2588.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",464,500.0,,34492,0.0,probe,6.0,poldrack-single-stim,s592
1500.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",457,500.0,,38503,0.0,probe,7.0,poldrack-single-stim,s592
1500.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",562,500.0,,42514,0.0,probe,8.0,poldrack-single-stim,s592
1500.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",302,500.0,,46524,0.0,probe,9.0,poldrack-single-stim,s592
1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",395,500.0,,50674,0.0,probe,10.0,poldrack-single-stim,s592
2044.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",268,500.0,,55228,0.0,probe,11.0,poldrack-single-stim,s592
1772.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",388,500.0,,59511,0.0,probe,12.0,poldrack-single-stim,s592
2588.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",334,500.0,,64610,0.0,probe,13.0,poldrack-single-stim,s592
1500.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",789,500.0,,68621,0.0,probe,14.0,poldrack-single-stim,s592
2452.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",514,500.0,,73586,0.0,probe,15.0,poldrack-single-stim,s592
1636.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",389,500.0,,77736,0.0,probe,16.0,poldrack-single-stim,s592
1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",472,500.0,,81879,0.0,probe,17.0,poldrack-single-stim,s592
1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",559,500.0,,85893,0.0,probe,18.0,poldrack-single-stim,s592
1636.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",1168,500.0,,90039,0.0,probe,19.0,poldrack-single-stim,s592
1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",369,500.0,,94051,0.0,probe,20.0,poldrack-single-stim,s592
2180.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",666,500.0,,98744,0.0,probe,21.0,poldrack-single-stim,s592
1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",502,500.0,,102754,0.0,probe,22.0,poldrack-single-stim,s592
1908.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",470,500.0,,107171,0.0,probe,23.0,poldrack-single-stim,s592
1636.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",333,500.0,,111315,0.0,probe,24.0,poldrack-single-stim,s592
1636.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",642,500.0,,115461,0.0,probe,25.0,poldrack-single-stim,s592
1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",729,500.0,,119609,0.0,probe,26.0,poldrack-single-stim,s592
1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",662,500.0,,123622,0.0,probe,27.0,poldrack-single-stim,s592
2044.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",568,500.0,,128180,0.0,probe,28.0,poldrack-single-stim,s592
2180.0,AY,0.0,71.0,test,dot_pattern_expectancy,89.0,"89,71",763,500.0,,132868,0.0,probe,29.0,poldrack-single-stim,s592
1636.0,AY,0.0,71.0,test,dot_pattern_expectancy,89.0,"89,71",497,500.0,,137012,0.0,probe,30.0,poldrack-single-stim,s592
1772.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",619,500.0,,141295,0.0,probe,31.0,poldrack-single-stim,s592
1500.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",518,500.0,,145306,0.0,probe,32.0,poldrack-single-stim,s592
1908.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",393,500.0,,149722,0.0,probe,33.0,poldrack-single-stim,s592
2044.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",523,500.0,,154275,0.0,probe,34.0,poldrack-single-stim,s592
1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",566,500.0,,158421,0.0,probe,35.0,poldrack-single-stim,s592
1772.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",477,500.0,,162704,0.0,probe,36.0,poldrack-single-stim,s592
1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",474,500.0,,166848,0.0,probe,37.0,poldrack-single-stim,s592
1772.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",335,500.0,,171131,0.0,probe,38.0,poldrack-single-stim,s592
1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",516,500.0,,175141,0.0,probe,39.0,poldrack-single-stim,s592
7500.0,,,,,dot_pattern_expectancy,-1.0,none,-1,7500.0,,182646,1000.0,rest_block,,poldrack-single-stim,s592
1636.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",606,500.0,,189800,0.0,probe,0.0,poldrack-single-stim,s592
1500.0,AY,0.0,71.0,test,dot_pattern_expectancy,89.0,"89,71",498,500.0,,193809,0.0,probe,1.0,poldrack-single-stim,s592
2044.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",389,500.0,,198369,0.0,probe,2.0,poldrack-single-stim,s592
1772.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",566,500.0,,202651,0.0,probe,3.0,poldrack-single-stim,s592
1636.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",846,500.0,,206795,0.0,probe,4.0,poldrack-single-stim,s592
1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",414,500.0,,210945,0.0,probe,5.0,poldrack-single-stim,s592
1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",430,500.0,,214958,0.0,probe,6.0,poldrack-single-stim,s592
1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",424,500.0,,218969,0.0,probe,7.0,poldrack-single-stim,s592
2044.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",606,500.0,,223527,0.0,probe,8.0,poldrack-single-stim,s592
2452.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",374,500.0,,228487,0.0,probe,9.0,poldrack-single-stim,s592
1908.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",407,500.0,,232903,0.0,probe,10.0,poldrack-single-stim,s592
1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",1016,500.0,,236921,0.0,probe,11.0,poldrack-single-stim,s592
1908.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",395,500.0,,241340,0.0,probe,12.0,poldrack-single-stim,s592
2180.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",331,500.0,,246028,0.0,probe,13.0,poldrack-single-stim,s592
