block_duration,choice,exp_stage,experiment_exp_id,key_press,large_amount,later_delay,possible_responses,rt,small_amount,stim_duration,text,time_elapsed,timing_post_trial,trial_id,trial_type,worker_id
2017.0,,practice,discount_fixed,71,,,"89,71",2017,,2017.0,,-38704,1000.0,stim,poldrack-single-stim,s600
4636.0,smaller_sooner,,discount_fixed,71,67.0,74.0,"89,71",1138,20.0,4000.0,,7651,0.0,,poldrack-single-stim,s600
5316.0,smaller_sooner,,discount_fixed,71,29.0,58.0,"89,71",2146,20.0,4000.0,,12969,0.0,,poldrack-single-stim,s600
4976.0,smaller_sooner,,discount_fixed,71,39.0,104.0,"89,71",1271,20.0,4000.0,,17950,0.0,,poldrack-single-stim,s600
4568.0,smaller_sooner,,discount_fixed,71,33.0,103.0,"89,71",1536,20.0,4000.0,,22521,0.0,,poldrack-single-stim,s600
5520.0,smaller_sooner,,discount_fixed,71,33.0,78.0,"89,71",1777,20.0,4000.0,,28046,0.0,,poldrack-single-stim,s600
5588.0,larger_later,,discount_fixed,89,74.0,52.0,"89,71",2190,20.0,4000.0,,33636,0.0,,poldrack-single-stim,s600
5792.0,smaller_sooner,,discount_fixed,71,28.0,132.0,"89,71",1471,20.0,4000.0,,39433,0.0,,poldrack-single-stim,s600
4568.0,smaller_sooner,,discount_fixed,71,28.0,59.0,"89,71",1158,20.0,4000.0,,44004,0.0,,poldrack-single-stim,s600
5112.0,smaller_sooner,,discount_fixed,71,28.0,163.0,"89,71",1136,20.0,4000.0,,49118,0.0,,poldrack-single-stim,s600
4500.0,smaller_sooner,,discount_fixed,71,32.0,74.0,"89,71",1780,20.0,4000.0,,53620,0.0,,poldrack-single-stim,s600
4840.0,smaller_sooner,,discount_fixed,71,57.0,89.0,"89,71",1233,20.0,4000.0,,58462,0.0,,poldrack-single-stim,s600
4568.0,smaller_sooner,,discount_fixed,71,70.0,108.0,"89,71",1514,20.0,4000.0,,63033,0.0,,poldrack-single-stim,s600
5384.0,smaller_sooner,,discount_fixed,71,72.0,95.0,"89,71",1760,20.0,4000.0,,68420,0.0,,poldrack-single-stim,s600
5044.0,smaller_sooner,,discount_fixed,71,30.0,36.0,"89,71",2853,20.0,4000.0,,73465,0.0,,poldrack-single-stim,s600
4704.0,smaller_sooner,,discount_fixed,71,41.0,129.0,"89,71",1215,20.0,4000.0,,78174,0.0,,poldrack-single-stim,s600
4908.0,smaller_sooner,,discount_fixed,71,78.0,129.0,"89,71",1515,20.0,4000.0,,83086,0.0,,poldrack-single-stim,s600
4908.0,smaller_sooner,,discount_fixed,71,71.0,88.0,"89,71",2172,20.0,4000.0,,87998,0.0,,poldrack-single-stim,s600
4840.0,smaller_sooner,,discount_fixed,71,65.0,159.0,"89,71",1100,20.0,4000.0,,92841,0.0,,poldrack-single-stim,s600
5112.0,smaller_sooner,,discount_fixed,71,24.0,125.0,"89,71",1200,20.0,4000.0,,97955,0.0,,poldrack-single-stim,s600
5112.0,smaller_sooner,,discount_fixed,71,58.0,36.0,"89,71",1794,20.0,4000.0,,103070,0.0,,poldrack-single-stim,s600
4704.0,smaller_sooner,,discount_fixed,71,63.0,37.0,"89,71",1164,20.0,4000.0,,107780,0.0,,poldrack-single-stim,s600
4840.0,larger_later,,discount_fixed,89,75.0,41.0,"89,71",1745,20.0,4000.0,,112622,0.0,,poldrack-single-stim,s600
4840.0,smaller_sooner,,discount_fixed,71,45.0,72.0,"89,71",1726,20.0,4000.0,,117465,0.0,,poldrack-single-stim,s600
6880.0,smaller_sooner,,discount_fixed,71,25.0,74.0,"89,71",1409,20.0,4000.0,,124350,0.0,,poldrack-single-stim,s600
4568.0,smaller_sooner,,discount_fixed,71,65.0,137.0,"89,71",1156,20.0,4000.0,,128921,0.0,,poldrack-single-stim,s600
4772.0,smaller_sooner,,discount_fixed,71,49.0,140.0,"89,71",747,20.0,4000.0,,133694,0.0,,poldrack-single-stim,s600
7016.0,smaller_sooner,,discount_fixed,71,67.0,103.0,"89,71",675,20.0,4000.0,,140716,0.0,,poldrack-single-stim,s600
4704.0,smaller_sooner,,discount_fixed,71,69.0,172.0,"89,71",950,20.0,4000.0,,145423,0.0,,poldrack-single-stim,s600
5180.0,smaller_sooner,,discount_fixed,71,66.0,71.0,"89,71",1309,20.0,4000.0,,150606,0.0,,poldrack-single-stim,s600
5044.0,smaller_sooner,,discount_fixed,71,71.0,176.0,"89,71",612,20.0,4000.0,,155652,0.0,,poldrack-single-stim,s600
5316.0,smaller_sooner,,discount_fixed,71,31.0,76.0,"89,71",487,20.0,4000.0,,160969,0.0,,poldrack-single-stim,s600
4568.0,smaller_sooner,,discount_fixed,71,43.0,19.0,"89,71",1032,20.0,4000.0,,165541,0.0,,poldrack-single-stim,s600
4636.0,smaller_sooner,,discount_fixed,71,60.0,124.0,"89,71",1880,20.0,4000.0,,170179,0.0,,poldrack-single-stim,s600
4908.0,smaller_sooner,,discount_fixed,71,27.0,142.0,"89,71",998,20.0,4000.0,,175092,0.0,,poldrack-single-stim,s600
4500.0,smaller_sooner,,discount_fixed,71,25.0,70.0,"89,71",689,20.0,4000.0,,179595,0.0,,poldrack-single-stim,s600
4976.0,smaller_sooner,,discount_fixed,71,44.0,92.0,"89,71",1171,20.0,4000.0,,184574,0.0,,poldrack-single-stim,s600
4908.0,smaller_sooner,,discount_fixed,71,41.0,27.0,"89,71",787,20.0,4000.0,,189486,0.0,,poldrack-single-stim,s600
4568.0,smaller_sooner,,discount_fixed,71,64.0,89.0,"89,71",1522,20.0,4000.0,,194057,0.0,,poldrack-single-stim,s600
