block_duration,condition,correct,correct_response,exp_stage,experiment_exp_id,key_press,possible_responses,rt,stim_duration,text,time_elapsed,timing_post_trial,trial_id,trial_num,trial_type,worker_id
1500.0,BY,1.0,71.0,practice,dot_pattern_expectancy,71.0,"89,71",333,500.0,,-86633,0.0,probe,0.0,poldrack-single-stim,s584
1900.0,AX,1.0,89.0,practice,dot_pattern_expectancy,89.0,"89,71",440,500.0,,-81715,0.0,probe,1.0,poldrack-single-stim,s584
1500.0,AY,0.0,71.0,practice,dot_pattern_expectancy,89.0,"89,71",558,500.0,,-77198,0.0,probe,2.0,poldrack-single-stim,s584
2300.0,AX,1.0,89.0,practice,dot_pattern_expectancy,89.0,"89,71",540,500.0,,-71880,0.0,probe,3.0,poldrack-single-stim,s584
2100.0,BX,1.0,71.0,practice,dot_pattern_expectancy,71.0,"89,71",822,500.0,,-66766,0.0,probe,4.0,poldrack-single-stim,s584
2500.0,BX,1.0,71.0,practice,dot_pattern_expectancy,71.0,"89,71",224,500.0,,-61248,0.0,probe,5.0,poldrack-single-stim,s584
1500.0,BY,1.0,71.0,practice,dot_pattern_expectancy,71.0,"89,71",428,500.0,,-56733,0.0,probe,6.0,poldrack-single-stim,s584
1700.0,AX,1.0,89.0,practice,dot_pattern_expectancy,89.0,"89,71",344,500.0,,-52018,0.0,probe,7.0,poldrack-single-stim,s584
1500.0,AY,1.0,71.0,practice,dot_pattern_expectancy,71.0,"89,71",1407,500.0,,-47506,0.0,probe,8.0,poldrack-single-stim,s584
1500.0,AX,1.0,89.0,practice,dot_pattern_expectancy,89.0,"89,71",393,500.0,,-42989,0.0,probe,9.0,poldrack-single-stim,s584
2180.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",367,500.0,,7701,0.0,probe,0.0,poldrack-single-stim,s584
2316.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",361,500.0,,12523,0.0,probe,1.0,poldrack-single-stim,s584
1636.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",630,500.0,,16667,0.0,probe,2.0,poldrack-single-stim,s584
1908.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",517,500.0,,21083,0.0,probe,3.0,poldrack-single-stim,s584
3540.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",385,500.0,,27134,0.0,probe,4.0,poldrack-single-stim,s584
1636.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",383,500.0,,31281,0.0,probe,5.0,poldrack-single-stim,s584
1500.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",385,500.0,,35297,0.0,probe,6.0,poldrack-single-stim,s584
1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",371,500.0,,39308,0.0,probe,7.0,poldrack-single-stim,s584
1772.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",479,500.0,,43591,0.0,probe,8.0,poldrack-single-stim,s584
2452.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",305,500.0,,48556,0.0,probe,9.0,poldrack-single-stim,s584
1908.0,AX,0.0,89.0,test,dot_pattern_expectancy,71.0,"89,71",383,500.0,,52972,0.0,probe,10.0,poldrack-single-stim,s584
1636.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",399,500.0,,57116,0.0,probe,11.0,poldrack-single-stim,s584
1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",399,500.0,,61127,0.0,probe,12.0,poldrack-single-stim,s584
1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",387,500.0,,65272,0.0,probe,13.0,poldrack-single-stim,s584
1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",486,500.0,,69416,0.0,probe,14.0,poldrack-single-stim,s584
2452.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",300,500.0,,74381,0.0,probe,15.0,poldrack-single-stim,s584
1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",512,500.0,,78397,0.0,probe,16.0,poldrack-single-stim,s584
1500.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",358,500.0,,82410,0.0,probe,17.0,poldrack-single-stim,s584
1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",461,500.0,,86558,0.0,probe,18.0,poldrack-single-stim,s584
1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",412,500.0,,90706,0.0,probe,19.0,poldrack-single-stim,s584
1636.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",476,500.0,,94852,0.0,probe,20.0,poldrack-single-stim,s584
1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",649,500.0,,98867,0.0,probe,21.0,poldrack-single-stim,s584
1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",472,500.0,,102884,0.0,probe,22.0,poldrack-single-stim,s584
1772.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",405,500.0,,107167,0.0,probe,23.0,poldrack-single-stim,s584
2180.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",495,500.0,,111855,0.0,probe,24.0,poldrack-single-stim,s584
1772.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",327,500.0,,116138,0.0,probe,25.0,poldrack-single-stim,s584
1500.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",337,500.0,,120151,0.0,probe,26.0,poldrack-single-stim,s584
1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",454,500.0,,124167,0.0,probe,27.0,poldrack-single-stim,s584
1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",485,500.0,,128314,0.0,probe,28.0,poldrack-single-stim,s584
2180.0,AY,0.0,71.0,test,dot_pattern_expectancy,89.0,"89,71",413,500.0,,133007,0.0,probe,29.0,poldrack-single-stim,s584
2316.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",455,500.0,,137840,0.0,probe,30.0,poldrack-single-stim,s584
1636.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",471,500.0,,141984,0.0,probe,31.0,poldrack-single-stim,s584
2180.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",275,500.0,,146672,0.0,probe,32.0,poldrack-single-stim,s584
2044.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",559,500.0,,151224,0.0,probe,33.0,poldrack-single-stim,s584
1772.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",413,500.0,,155504,0.0,probe,34.0,poldrack-single-stim,s584
1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",418,500.0,,159515,0.0,probe,35.0,poldrack-single-stim,s584
2180.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",402,500.0,,164203,0.0,probe,36.0,poldrack-single-stim,s584
2452.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",572,500.0,,169164,0.0,probe,37.0,poldrack-single-stim,s584
1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",420,500.0,,173313,0.0,probe,38.0,poldrack-single-stim,s584
1908.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",412,500.0,,177739,0.0,probe,39.0,poldrack-single-stim,s584
7500.0,,,,,dot_pattern_expectancy,-1.0,none,-1,7500.0,,185244,1000.0,rest_block,,poldrack-single-stim,s584
