block_duration,condition,correct,current_position,exp_stage,experiment_exp_id,goal_state,key_press,min_moves,num_moves_made,possible_responses,problem_id,problem_time,rt,start_state,stim_duration,text,time_elapsed,timing_post_trial,trial_id,trial_type,worker_id
5255.0,UA_with_intermeidate,,"1,0,0,2,0,0,0,0,0",practice,ward_and_allport,"1,2,3,0,0,0,0,0,0",71,3.0,1.0,"89,71",0.0,,5255,"1,0,0,2,3,0,0,0,0",5255.0,,8265,0.0,to_hand,poldrack-single-stim,s648
1282.0,UA_with_intermeidate,,"1,0,0,2,0,0,3,0,0",practice,ward_and_allport,"1,2,3,0,0,0,0,0,0",82,3.0,1.0,"89,71,82",0.0,,1282,"1,0,0,2,3,0,0,0,0",1282.0,,9549,0.0,to_board,poldrack-single-stim,s648
1091.0,UA_with_intermeidate,,"1,0,0,0,0,0,3,0,0",practice,ward_and_allport,"1,2,3,0,0,0,0,0,0",71,3.0,2.0,"89,71,82",0.0,,1091,"1,0,0,2,3,0,0,0,0",1091.0,,10643,0.0,to_hand,poldrack-single-stim,s648
1164.0,UA_with_intermeidate,,"1,2,0,0,0,0,3,0,0",practice,ward_and_allport,"1,2,3,0,0,0,0,0,0",89,3.0,2.0,"89,71,82",0.0,,1164,"1,0,0,2,3,0,0,0,0",1164.0,,11809,0.0,to_board,poldrack-single-stim,s648
870.0,UA_with_intermeidate,,"1,2,0,0,0,0,0,0,0",practice,ward_and_allport,"1,2,3,0,0,0,0,0,0",82,3.0,3.0,"89,82",0.0,,870,"1,0,0,2,3,0,0,0,0",870.0,,12680,0.0,to_hand,poldrack-single-stim,s648
868.0,UA_with_intermeidate,,"1,2,3,0,0,0,0,0,0",practice,ward_and_allport,"1,2,3,0,0,0,0,0,0",89,3.0,3.0,"89,71,82",0.0,,868,"1,0,0,2,3,0,0,0,0",868.0,,13550,0.0,to_board,poldrack-single-stim,s648
2500.0,UA_with_intermeidate,True,,practice,ward_and_allport,,-1,3.0,3.0,none,0.0,13550.0,-1,,1000.0,,16056,0.0,feedback,poldrack-single-stim,s648
4711.0,UA_with_intermeidate,,"1,0,0,3,0,0,0,0,0",practice,ward_and_allport,"1,3,2,0,0,0,0,0,0",89,3.0,1.0,"89,71",1.0,,4711,"1,2,0,3,0,0,0,0,0",4711.0,,20769,0.0,to_hand,poldrack-single-stim,s648
2946.0,UA_with_intermeidate,,"1,0,0,3,0,0,2,0,0",practice,ward_and_allport,"1,3,2,0,0,0,0,0,0",82,3.0,1.0,"89,71,82",1.0,,2946,"1,2,0,3,0,0,0,0,0",2946.0,,23717,0.0,to_board,poldrack-single-stim,s648
1386.0,UA_with_intermeidate,,"1,0,0,0,0,0,2,0,0",practice,ward_and_allport,"1,3,2,0,0,0,0,0,0",71,3.0,2.0,"89,71,82",1.0,,1386,"1,2,0,3,0,0,0,0,0",1386.0,,25104,0.0,to_hand,poldrack-single-stim,s648
1009.0,UA_with_intermeidate,,"1,3,0,0,0,0,2,0,0",practice,ward_and_allport,"1,3,2,0,0,0,0,0,0",89,3.0,2.0,"89,71,82",1.0,,1009,"1,2,0,3,0,0,0,0,0",1009.0,,26115,0.0,to_board,poldrack-single-stim,s648
860.0,UA_with_intermeidate,,"1,3,0,0,0,0,0,0,0",practice,ward_and_allport,"1,3,2,0,0,0,0,0,0",82,3.0,3.0,"89,82",1.0,,860,"1,2,0,3,0,0,0,0,0",860.0,,26976,0.0,to_hand,poldrack-single-stim,s648
485.0,UA_with_intermeidate,,"1,3,2,0,0,0,0,0,0",practice,ward_and_allport,"1,3,2,0,0,0,0,0,0",89,3.0,3.0,"89,71,82",1.0,,485,"1,2,0,3,0,0,0,0,0",485.0,,27462,0.0,to_board,poldrack-single-stim,s648
2100.0,UA_with_intermeidate,True,,practice,ward_and_allport,,-1,3.0,3.0,none,1.0,13509.0,-1,,1000.0,,29566,0.0,feedback,poldrack-single-stim,s648
6526.0,UA_without_intermeidate,,"0,0,0,1,2,0,0,0,0",practice,ward_and_allport,"3,2,1,0,0,0,0,0,0",82,3.0,1.0,"71,82",2.0,,6526,"0,0,0,1,2,0,3,0,0",6526.0,,36094,0.0,to_hand,poldrack-single-stim,s648
1972.0,UA_without_intermeidate,,"3,0,0,1,2,0,0,0,0",practice,ward_and_allport,"3,2,1,0,0,0,0,0,0",89,3.0,1.0,"89,71,82",2.0,,1972,"0,0,0,1,2,0,3,0,0",1972.0,,38066,0.0,to_board,poldrack-single-stim,s648
226.0,UA_without_intermeidate,,"0,0,0,1,2,0,0,0,0",practice,ward_and_allport,"3,2,1,0,0,0,0,0,0",89,3.0,2.0,"89,71",2.0,,226,"0,0,0,1,2,0,3,0,0",226.0,,38294,0.0,to_hand,poldrack-single-stim,s648
1493.0,UA_without_intermeidate,,"3,0,0,1,2,0,0,0,0",practice,ward_and_allport,"3,2,1,0,0,0,0,0,0",89,3.0,2.0,"89,71,82",2.0,,1493,"0,0,0,1,2,0,3,0,0",1493.0,,39788,0.0,to_board,poldrack-single-stim,s648
1420.0,UA_without_intermeidate,,"3,0,0,1,0,0,0,0,0",practice,ward_and_allport,"3,2,1,0,0,0,0,0,0",71,3.0,3.0,"89,71",2.0,,1420,"0,0,0,1,2,0,3,0,0",1420.0,,41209,0.0,to_hand,poldrack-single-stim,s648
503.0,UA_without_intermeidate,,"3,2,0,1,0,0,0,0,0",practice,ward_and_allport,"3,2,1,0,0,0,0,0,0",89,3.0,3.0,"89,71,82",2.0,,503,"0,0,0,1,2,0,3,0,0",503.0,,41714,0.0,to_board,poldrack-single-stim,s648
2013.0,UA_without_intermeidate,,"3,2,0,0,0,0,0,0,0",practice,ward_and_allport,"3,2,1,0,0,0,0,0,0",71,3.0,4.0,"89,71",2.0,,2013,"0,0,0,1,2,0,3,0,0",2013.0,,43730,0.0,to_hand,poldrack-single-stim,s648
365.0,UA_without_intermeidate,,"3,2,1,0,0,0,0,0,0",practice,ward_and_allport,"3,2,1,0,0,0,0,0,0",89,3.0,4.0,"89,71,82",2.0,,365,"0,0,0,1,2,0,3,0,0",365.0,,44097,0.0,to_board,poldrack-single-stim,s648
2200.0,UA_without_intermeidate,True,,practice,ward_and_allport,,-1,3.0,4.0,none,2.0,16735.0,-1,,1000.0,,46301,0.0,feedback,poldrack-single-stim,s648
5588.0,UA_without_intermeidate,,"0,0,0,1,0,0,3,0,0",practice,ward_and_allport,"2,3,1,0,0,0,0,0,0",71,3.0,1.0,"71,82",3.0,,5588,"0,0,0,1,2,0,3,0,0",5588.0,,51890,0.0,to_hand,poldrack-single-stim,s648
901.0,UA_without_intermeidate,,"2,0,0,1,0,0,3,0,0",practice,ward_and_allport,"2,3,1,0,0,0,0,0,0",89,3.0,1.0,"89,71,82",3.0,,901,"0,0,0,1,2,0,3,0,0",901.0,,52793,0.0,to_board,poldrack-single-stim,s648
826.0,UA_without_intermeidate,,"2,0,0,1,0,0,0,0,0",practice,ward_and_allport,"2,3,1,0,0,0,0,0,0",82,3.0,2.0,"89,71,82",3.0,,826,"0,0,0,1,2,0,3,0,0",826.0,,53621,0.0,to_hand,poldrack-single-stim,s648
659.0,UA_without_intermeidate,,"2,3,0,1,0,0,0,0,0",practice,ward_and_allport,"2,3,1,0,0,0,0,0,0",89,3.0,2.0,"89,71,82",3.0,,659,"0,0,0,1,2,0,3,0,0",659.0,,54282,0.0,to_board,poldrack-single-stim,s648
578.0,UA_without_intermeidate,,"2,3,0,0,0,0,0,0,0",practice,ward_and_allport,"2,3,1,0,0,0,0,0,0",71,3.0,3.0,"89,71",3.0,,578,"0,0,0,1,2,0,3,0,0",578.0,,54862,0.0,to_hand,poldrack-single-stim,s648
468.0,UA_without_intermeidate,,"2,3,1,0,0,0,0,0,0",practice,ward_and_allport,"2,3,1,0,0,0,0,0,0",89,3.0,3.0,"89,71,82",3.0,,468,"0,0,0,1,2,0,3,0,0",468.0,,55331,0.0,to_board,poldrack-single-stim,s648
2000.0,UA_without_intermeidate,True,,practice,ward_and_allport,,-1,3.0,3.0,none,3.0,11033.0,-1,,1000.0,,57334,0.0,feedback,poldrack-single-stim,s648
4589.0,PA_without_intermediate,,"0,0,0,1,2,0,0,0,0",test,ward_and_allport,"2,0,0,0,0,0,3,1,0",71,3.0,1.0,71,0.0,,4589,"0,0,0,1,2,3,0,0,0",4589.0,,63930,0.0,to_hand,poldrack-single-stim,s648
553.0,PA_without_intermediate,,"0,0,0,1,2,0,3,0,0",test,ward_and_allport,"2,0,0,0,0,0,3,1,0",82,3.0,1.0,"89,71,82",0.0,,553,"0,0,0,1,2,3,0,0,0",553.0,,64484,0.0,to_board,poldrack-single-stim,s648
438.0,PA_without_intermediate,,"0,0,0,1,0,0,3,0,0",test,ward_and_allport,"2,0,0,0,0,0,3,1,0",71,3.0,2.0,"71,82",0.0,,438,"0,0,0,1,2,3,0,0,0",438.0,,64924,0.0,to_hand,poldrack-single-stim,s648
481.0,PA_without_intermediate,,"2,0,0,1,0,0,3,0,0",test,ward_and_allport,"2,0,0,0,0,0,3,1,0",89,3.0,2.0,"89,71,82",0.0,,481,"0,0,0,1,2,3,0,0,0",481.0,,65406,0.0,to_board,poldrack-single-stim,s648
574.0,PA_without_intermediate,,"2,0,0,0,0,0,3,0,0",test,ward_and_allport,"2,0,0,0,0,0,3,1,0",71,3.0,3.0,"89,71,82",0.0,,574,"0,0,0,1,2,3,0,0,0",574.0,,65981,0.0,to_hand,poldrack-single-stim,s648
457.0,PA_without_intermediate,,"2,0,0,0,0,0,3,1,0",test,ward_and_allport,"2,0,0,0,0,0,3,1,0",82,3.0,3.0,"89,71,82",0.0,,457,"0,0,0,1,2,3,0,0,0",457.0,,66440,0.0,to_board,poldrack-single-stim,s648
3088.0,PA_without_intermediate,True,,test,ward_and_allport,,-1,3.0,3.0,none,0.0,10694.0,-1,,1000.0,,69532,0.0,feedback,poldrack-single-stim,s648
4107.0,PA_with_intermediate,,"0,0,0,1,2,0,0,0,0",test,ward_and_allport,"0,0,0,1,0,0,2,3,0",71,3.0,1.0,71,1.0,,4107,"0,0,0,1,2,3,0,0,0",4107.0,,73642,0.0,to_hand,poldrack-single-stim,s648
417.0,PA_with_intermediate,,"3,0,0,1,2,0,0,0,0",test,ward_and_allport,"0,0,0,1,0,0,2,3,0",89,3.0,1.0,"89,71,82",1.0,,417,"0,0,0,1,2,3,0,0,0",417.0,,74061,0.0,to_board,poldrack-single-stim,s648
