block_duration,condition,correct,current_position,exp_stage,experiment_exp_id,goal_state,key_press,min_moves,num_moves_made,possible_responses,problem_id,problem_time,rt,start_state,stim_duration,text,time_elapsed,timing_post_trial,trial_id,trial_type,worker_id
4956.0,UA_with_intermeidate,,"1,0,0,2,0,0,0,0,0",practice,ward_and_allport,"1,2,3,0,0,0,0,0,0",71,3.0,1.0,"89,71",0.0,,4956,"1,0,0,2,3,0,0,0,0",4956.0,,7964,0.0,to_hand,poldrack-single-stim,s558
881.0,UA_with_intermeidate,,"1,0,0,2,0,0,3,0,0",practice,ward_and_allport,"1,2,3,0,0,0,0,0,0",82,3.0,1.0,"89,71,82",0.0,,881,"1,0,0,2,3,0,0,0,0",881.0,,8846,0.0,to_board,poldrack-single-stim,s558
1388.0,UA_with_intermeidate,,"1,0,0,0,0,0,3,0,0",practice,ward_and_allport,"1,2,3,0,0,0,0,0,0",71,3.0,2.0,"89,71,82",0.0,,1388,"1,0,0,2,3,0,0,0,0",1388.0,,10236,0.0,to_hand,poldrack-single-stim,s558
963.0,UA_with_intermeidate,,"1,2,0,0,0,0,3,0,0",practice,ward_and_allport,"1,2,3,0,0,0,0,0,0",89,3.0,2.0,"89,71,82",0.0,,963,"1,0,0,2,3,0,0,0,0",963.0,,11200,0.0,to_board,poldrack-single-stim,s558
852.0,UA_with_intermeidate,,"1,2,0,0,0,0,0,0,0",practice,ward_and_allport,"1,2,3,0,0,0,0,0,0",82,3.0,3.0,"89,82",0.0,,852,"1,0,0,2,3,0,0,0,0",852.0,,12053,0.0,to_hand,poldrack-single-stim,s558
483.0,UA_with_intermeidate,,"1,2,3,0,0,0,0,0,0",practice,ward_and_allport,"1,2,3,0,0,0,0,0,0",89,3.0,3.0,"89,71,82",0.0,,483,"1,0,0,2,3,0,0,0,0",483.0,,12537,0.0,to_board,poldrack-single-stim,s558
2500.0,UA_with_intermeidate,True,,practice,ward_and_allport,,-1,3.0,3.0,none,0.0,12537.0,-1,,1000.0,,15041,0.0,feedback,poldrack-single-stim,s558
5386.0,UA_with_intermeidate,,"1,0,0,3,0,0,0,0,0",practice,ward_and_allport,"1,3,2,0,0,0,0,0,0",89,3.0,1.0,"89,71",1.0,,5386,"1,2,0,3,0,0,0,0,0",5386.0,,20429,0.0,to_hand,poldrack-single-stim,s558
611.0,UA_with_intermeidate,,"1,0,0,3,0,0,2,0,0",practice,ward_and_allport,"1,3,2,0,0,0,0,0,0",82,3.0,1.0,"89,71,82",1.0,,611,"1,2,0,3,0,0,0,0,0",611.0,,21041,0.0,to_board,poldrack-single-stim,s558
497.0,UA_with_intermeidate,,"1,0,0,0,0,0,2,0,0",practice,ward_and_allport,"1,3,2,0,0,0,0,0,0",71,3.0,2.0,"89,71,82",1.0,,497,"1,2,0,3,0,0,0,0,0",497.0,,21539,0.0,to_hand,poldrack-single-stim,s558
541.0,UA_with_intermeidate,,"1,3,0,0,0,0,2,0,0",practice,ward_and_allport,"1,3,2,0,0,0,0,0,0",89,3.0,2.0,"89,71,82",1.0,,541,"1,2,0,3,0,0,0,0,0",541.0,,22082,0.0,to_board,poldrack-single-stim,s558
583.0,UA_with_intermeidate,,"1,3,0,0,0,0,0,0,0",practice,ward_and_allport,"1,3,2,0,0,0,0,0,0",82,3.0,3.0,"89,82",1.0,,583,"1,2,0,3,0,0,0,0,0",583.0,,22666,0.0,to_hand,poldrack-single-stim,s558
412.0,UA_with_intermeidate,,"1,3,2,0,0,0,0,0,0",practice,ward_and_allport,"1,3,2,0,0,0,0,0,0",89,3.0,3.0,"89,71,82",1.0,,412,"1,2,0,3,0,0,0,0,0",412.0,,23079,0.0,to_board,poldrack-single-stim,s558
