block_duration,condition,correct,current_position,exp_stage,experiment_exp_id,goal_state,key_press,min_moves,num_moves_made,possible_responses,problem_id,problem_time,rt,start_state,stim_duration,text,time_elapsed,timing_post_trial,trial_id,trial_type,worker_id
5225.0,UA_with_intermeidate,,"1,0,0,2,0,0,0,0,0",practice,ward_and_allport,"1,2,3,0,0,0,0,0,0",71,3.0,1.0,"89,71",0.0,,5225,"1,0,0,2,3,0,0,0,0",5225.0,,8238,0.0,to_hand,poldrack-single-stim,s591
2386.0,UA_with_intermeidate,,"1,0,0,2,0,0,3,0,0",practice,ward_and_allport,"1,2,3,0,0,0,0,0,0",82,3.0,1.0,"89,71,82",0.0,,2386,"1,0,0,2,3,0,0,0,0",2386.0,,10626,0.0,to_board,poldrack-single-stim,s591
669.0,UA_with_intermeidate,,"1,0,0,0,0,0,3,0,0",practice,ward_and_allport,"1,2,3,0,0,0,0,0,0",71,3.0,2.0,"89,71,82",0.0,,669,"1,0,0,2,3,0,0,0,0",669.0,,11298,0.0,to_hand,poldrack-single-stim,s591
438.0,UA_with_intermeidate,,"1,2,0,0,0,0,3,0,0",practice,ward_and_allport,"1,2,3,0,0,0,0,0,0",89,3.0,2.0,"89,71,82",0.0,,438,"1,0,0,2,3,0,0,0,0",438.0,,11738,0.0,to_board,poldrack-single-stim,s591
1300.0,UA_with_intermeidate,,"1,2,0,0,0,0,0,0,0",practice,ward_and_allport,"1,2,3,0,0,0,0,0,0",82,3.0,3.0,"89,82",0.0,,1300,"1,0,0,2,3,0,0,0,0",1300.0,,13040,0.0,to_hand,poldrack-single-stim,s591
832.0,UA_with_intermeidate,,"1,2,3,0,0,0,0,0,0",practice,ward_and_allport,"1,2,3,0,0,0,0,0,0",89,3.0,3.0,"89,71,82",0.0,,832,"1,0,0,2,3,0,0,0,0",832.0,,13874,0.0,to_board,poldrack-single-stim,s591
2500.0,UA_with_intermeidate,True,,practice,ward_and_allport,,-1,3.0,3.0,none,0.0,13873.0,-1,,1000.0,,16380,0.0,feedback,poldrack-single-stim,s591
2792.0,UA_with_intermeidate,,"1,0,0,3,0,0,0,0,0",practice,ward_and_allport,"1,3,2,0,0,0,0,0,0",89,3.0,1.0,"89,71",1.0,,2792,"1,2,0,3,0,0,0,0,0",2792.0,,19174,0.0,to_hand,poldrack-single-stim,s591
1443.0,UA_with_intermeidate,,"1,0,0,3,0,0,2,0,0",practice,ward_and_allport,"1,3,2,0,0,0,0,0,0",82,3.0,1.0,"89,71,82",1.0,,1443,"1,2,0,3,0,0,0,0,0",1443.0,,20618,0.0,to_board,poldrack-single-stim,s591
463.0,UA_with_intermeidate,,"1,0,0,0,0,0,2,0,0",practice,ward_and_allport,"1,3,2,0,0,0,0,0,0",71,3.0,2.0,"89,71,82",1.0,,463,"1,2,0,3,0,0,0,0,0",463.0,,21084,0.0,to_hand,poldrack-single-stim,s591
395.0,UA_with_intermeidate,,"1,3,0,0,0,0,2,0,0",practice,ward_and_allport,"1,3,2,0,0,0,0,0,0",89,3.0,2.0,"89,71,82",1.0,,395,"1,2,0,3,0,0,0,0,0",395.0,,21479,0.0,to_board,poldrack-single-stim,s591
621.0,UA_with_intermeidate,,"1,3,0,0,0,0,0,0,0",practice,ward_and_allport,"1,3,2,0,0,0,0,0,0",82,3.0,3.0,"89,82",1.0,,621,"1,2,0,3,0,0,0,0,0",621.0,,22101,0.0,to_hand,poldrack-single-stim,s591
597.0,UA_with_intermeidate,,"1,3,2,0,0,0,0,0,0",practice,ward_and_allport,"1,3,2,0,0,0,0,0,0",89,3.0,3.0,"89,71,82",1.0,,597,"1,2,0,3,0,0,0,0,0",597.0,,22699,0.0,to_board,poldrack-single-stim,s591
2100.0,UA_with_intermeidate,True,,practice,ward_and_allport,,-1,3.0,3.0,none,1.0,8423.0,-1,,1000.0,,24803,0.0,feedback,poldrack-single-stim,s591
2969.0,UA_without_intermeidate,,"0,0,0,1,2,0,0,0,0",practice,ward_and_allport,"3,2,1,0,0,0,0,0,0",82,3.0,1.0,"71,82",2.0,,2969,"0,0,0,1,2,0,3,0,0",2969.0,,27774,0.0,to_hand,poldrack-single-stim,s591
487.0,UA_without_intermeidate,,"3,0,0,1,2,0,0,0,0",practice,ward_and_allport,"3,2,1,0,0,0,0,0,0",89,3.0,1.0,"89,71,82",2.0,,487,"0,0,0,1,2,0,3,0,0",487.0,,28262,0.0,to_board,poldrack-single-stim,s591
1653.0,UA_without_intermeidate,,"3,0,0,1,0,0,0,0,0",practice,ward_and_allport,"3,2,1,0,0,0,0,0,0",71,3.0,2.0,"89,71",2.0,,1653,"0,0,0,1,2,0,3,0,0",1653.0,,29917,0.0,to_hand,poldrack-single-stim,s591
322.0,UA_without_intermeidate,,"3,2,0,1,0,0,0,0,0",practice,ward_and_allport,"3,2,1,0,0,0,0,0,0",89,3.0,2.0,"89,71,82",2.0,,322,"0,0,0,1,2,0,3,0,0",322.0,,30240,0.0,to_board,poldrack-single-stim,s591
491.0,UA_without_intermeidate,,"3,2,0,0,0,0,0,0,0",practice,ward_and_allport,"3,2,1,0,0,0,0,0,0",71,3.0,3.0,"89,71",2.0,,491,"0,0,0,1,2,0,3,0,0",491.0,,30734,0.0,to_hand,poldrack-single-stim,s591
316.0,UA_without_intermeidate,,"3,2,1,0,0,0,0,0,0",practice,ward_and_allport,"3,2,1,0,0,0,0,0,0",89,3.0,3.0,"89,71,82",2.0,,316,"0,0,0,1,2,0,3,0,0",316.0,,31051,0.0,to_board,poldrack-single-stim,s591
2200.0,UA_without_intermeidate,True,,practice,ward_and_allport,,-1,3.0,3.0,none,2.0,8451.0,-1,,1000.0,,33254,0.0,feedback,poldrack-single-stim,s591
2166.0,UA_without_intermeidate,,"0,0,0,1,0,0,3,0,0",practice,ward_and_allport,"2,3,1,0,0,0,0,0,0",71,3.0,1.0,"71,82",3.0,,2166,"0,0,0,1,2,0,3,0,0",2166.0,,35422,0.0,to_hand,poldrack-single-stim,s591
376.0,UA_without_intermeidate,,"2,0,0,1,0,0,3,0,0",practice,ward_and_allport,"2,3,1,0,0,0,0,0,0",89,3.0,1.0,"89,71,82",3.0,,376,"0,0,0,1,2,0,3,0,0",376.0,,35800,0.0,to_board,poldrack-single-stim,s591
951.0,UA_without_intermeidate,,"2,0,0,0,0,0,3,0,0",practice,ward_and_allport,"2,3,1,0,0,0,0,0,0",71,3.0,2.0,"89,71,82",3.0,,951,"0,0,0,1,2,0,3,0,0",951.0,,36753,0.0,to_hand,poldrack-single-stim,s591
298.0,UA_without_intermeidate,,"2,1,0,0,0,0,3,0,0",practice,ward_and_allport,"2,3,1,0,0,0,0,0,0",89,3.0,2.0,"89,71,82",3.0,,298,"0,0,0,1,2,0,3,0,0",298.0,,37052,0.0,to_board,poldrack-single-stim,s591
695.0,UA_without_intermeidate,,"2,1,0,0,0,0,0,0,0",practice,ward_and_allport,"2,3,1,0,0,0,0,0,0",82,3.0,3.0,"89,82",3.0,,695,"0,0,0,1,2,0,3,0,0",695.0,,37749,0.0,to_hand,poldrack-single-stim,s591
427.0,UA_without_intermeidate,,"2,1,3,0,0,0,0,0,0",practice,ward_and_allport,"2,3,1,0,0,0,0,0,0",89,3.0,3.0,"89,71,82",3.0,,427,"0,0,0,1,2,0,3,0,0",427.0,,38177,0.0,to_board,poldrack-single-stim,s591
2485.0,UA_without_intermeidate,,"2,1,0,0,0,0,0,0,0",practice,ward_and_allport,"2,3,1,0,0,0,0,0,0",89,3.0,4.0,89,3.0,,2485,"0,0,0,1,2,0,3,0,0",2485.0,,40665,0.0,to_hand,poldrack-single-stim,s591
1270.0,UA_without_intermeidate,,"2,1,0,3,0,0,0,0,0",practice,ward_and_allport,"2,3,1,0,0,0,0,0,0",71,3.0,4.0,"89,71,82",3.0,,1270,"0,0,0,1,2,0,3,0,0",1270.0,,41936,0.0,to_board,poldrack-single-stim,s591
897.0,UA_without_intermeidate,,"2,0,0,3,0,0,0,0,0",practice,ward_and_allport,"2,3,1,0,0,0,0,0,0",89,3.0,5.0,"89,71",3.0,,897,"0,0,0,1,2,0,3,0,0",897.0,,42836,0.0,to_hand,poldrack-single-stim,s591
894.0,UA_without_intermeidate,,"2,0,0,3,0,0,1,0,0",practice,ward_and_allport,"2,3,1,0,0,0,0,0,0",82,3.0,5.0,"89,71,82",3.0,,894,"0,0,0,1,2,0,3,0,0",894.0,,43731,0.0,to_board,poldrack-single-stim,s591
459.0,UA_without_intermeidate,,"2,0,0,0,0,0,1,0,0",practice,ward_and_allport,"2,3,1,0,0,0,0,0,0",71,3.0,6.0,"89,71,82",3.0,,459,"0,0,0,1,2,0,3,0,0",459.0,,44193,0.0,to_hand,poldrack-single-stim,s591
351.0,UA_without_intermeidate,,"2,3,0,0,0,0,1,0,0",practice,ward_and_allport,"2,3,1,0,0,0,0,0,0",89,3.0,6.0,"89,71,82",3.0,,351,"0,0,0,1,2,0,3,0,0",351.0,,44546,0.0,to_board,poldrack-single-stim,s591
853.0,UA_without_intermeidate,,"2,3,0,0,0,0,0,0,0",practice,ward_and_allport,"2,3,1,0,0,0,0,0,0",82,3.0,7.0,"89,82",3.0,,853,"0,0,0,1,2,0,3,0,0",853.0,,45402,0.0,to_hand,poldrack-single-stim,s591
446.0,UA_without_intermeidate,,"2,3,1,0,0,0,0,0,0",practice,ward_and_allport,"2,3,1,0,0,0,0,0,0",89,3.0,7.0,"89,71,82",3.0,,446,"0,0,0,1,2,0,3,0,0",446.0,,45849,0.0,to_board,poldrack-single-stim,s591
2000.0,UA_without_intermeidate,True,,practice,ward_and_allport,,-1,3.0,7.0,none,3.0,14600.0,-1,,1000.0,,47854,0.0,feedback,poldrack-single-stim,s591
3726.0,PA_without_intermediate,,"1,2,0,0,0,0,0,0,0",test,ward_and_allport,"0,0,0,1,0,0,3,2,0",89,3.0,1.0,89,0.0,,3726,"1,2,3,0,0,0,0,0,0",3726.0,,53589,0.0,to_hand,poldrack-single-stim,s591
1370.0,PA_without_intermediate,,"1,2,0,0,0,0,3,0,0",test,ward_and_allport,"0,0,0,1,0,0,3,2,0",82,3.0,1.0,"89,71,82",0.0,,1370,"1,2,3,0,0,0,0,0,0",1370.0,,54961,0.0,to_board,poldrack-single-stim,s591
838.0,PA_without_intermediate,,"1,0,0,0,0,0,3,0,0",test,ward_and_allport,"0,0,0,1,0,0,3,2,0",89,3.0,2.0,"89,82",0.0,,838,"1,2,3,0,0,0,0,0,0",838.0,,55801,0.0,to_hand,poldrack-single-stim,s591
564.0,PA_without_intermediate,,"1,0,0,0,0,0,3,2,0",test,ward_and_allport,"0,0,0,1,0,0,3,2,0",82,3.0,2.0,"89,71,82",0.0,,564,"1,2,3,0,0,0,0,0,0",564.0,,56366,0.0,to_board,poldrack-single-stim,s591
996.0,PA_without_intermediate,,"0,0,0,0,0,0,3,2,0",test,ward_and_allport,"0,0,0,1,0,0,3,2,0",89,3.0,3.0,"89,82",0.0,,996,"1,2,3,0,0,0,0,0,0",996.0,,57364,0.0,to_hand,poldrack-single-stim,s591
663.0,PA_without_intermediate,,"0,0,0,1,0,0,3,2,0",test,ward_and_allport,"0,0,0,1,0,0,3,2,0",71,3.0,3.0,"89,71,82",0.0,,663,"1,2,3,0,0,0,0,0,0",663.0,,58028,0.0,to_board,poldrack-single-stim,s591
3088.0,PA_without_intermediate,True,,test,ward_and_allport,,-1,3.0,3.0,none,0.0,11760.0,-1,,1000.0,,61121,0.0,feedback,poldrack-single-stim,s591
4570.0,PA_with_intermediate,,"0,0,0,0,0,0,1,2,0",test,ward_and_allport,"0,0,0,2,0,0,1,3,0",82,3.0,1.0,82,1.0,,4570,"0,0,0,0,0,0,1,2,3",4570.0,,65694,0.0,to_hand,poldrack-single-stim,s591
