block_duration,choice,exp_stage,experiment_exp_id,key_press,large_amount,later_delay,possible_responses,rt,small_amount,stim_duration,text,time_elapsed,timing_post_trial,trial_id,trial_type,worker_id
1657.0,,practice,discount_fixed,89,,,"89,71",1657,,1657.0,,-41000,1000.0,stim,poldrack-single-stim,s587
5316.0,smaller_sooner,,discount_fixed,71,31.0,76.0,"89,71",1368,20.0,4000.0,,8330,0.0,,poldrack-single-stim,s587
4568.0,larger_later,,discount_fixed,89,43.0,19.0,"89,71",1452,20.0,4000.0,,12901,0.0,,poldrack-single-stim,s587
4636.0,smaller_sooner,,discount_fixed,71,60.0,124.0,"89,71",983,20.0,4000.0,,17541,0.0,,poldrack-single-stim,s587
4908.0,smaller_sooner,,discount_fixed,71,27.0,142.0,"89,71",1165,20.0,4000.0,,22452,0.0,,poldrack-single-stim,s587
4500.0,smaller_sooner,,discount_fixed,71,25.0,70.0,"89,71",1623,20.0,4000.0,,26954,0.0,,poldrack-single-stim,s587
4976.0,smaller_sooner,,discount_fixed,71,44.0,92.0,"89,71",1289,20.0,4000.0,,31936,0.0,,poldrack-single-stim,s587
4908.0,smaller_sooner,,discount_fixed,71,41.0,27.0,"89,71",1834,20.0,4000.0,,36848,0.0,,poldrack-single-stim,s587
4568.0,smaller_sooner,,discount_fixed,71,64.0,89.0,"89,71",1590,20.0,4000.0,,41419,0.0,,poldrack-single-stim,s587
4500.0,smaller_sooner,,discount_fixed,71,78.0,108.0,"89,71",1139,20.0,4000.0,,45920,0.0,,poldrack-single-stim,s587
6200.0,smaller_sooner,,discount_fixed,71,80.0,145.0,"89,71",859,20.0,4000.0,,52123,0.0,,poldrack-single-stim,s587
4704.0,smaller_sooner,,discount_fixed,71,41.0,174.0,"89,71",930,20.0,4000.0,,56832,0.0,,poldrack-single-stim,s587
5044.0,smaller_sooner,,discount_fixed,71,42.0,145.0,"89,71",805,20.0,4000.0,,61878,0.0,,poldrack-single-stim,s587
5044.0,smaller_sooner,,discount_fixed,71,36.0,114.0,"89,71",889,20.0,4000.0,,66924,0.0,,poldrack-single-stim,s587
5180.0,smaller_sooner,,discount_fixed,71,58.0,55.0,"89,71",1083,20.0,4000.0,,72105,0.0,,poldrack-single-stim,s587
4976.0,smaller_sooner,,discount_fixed,71,81.0,58.0,"89,71",1192,20.0,4000.0,,77084,0.0,,poldrack-single-stim,s587
4772.0,smaller_sooner,,discount_fixed,71,32.0,111.0,"89,71",897,20.0,4000.0,,81857,0.0,,poldrack-single-stim,s587
4772.0,smaller_sooner,,discount_fixed,71,25.0,141.0,"89,71",877,20.0,4000.0,,86631,0.0,,poldrack-single-stim,s587
5180.0,larger_later,,discount_fixed,89,67.0,23.0,"89,71",1147,20.0,4000.0,,91813,0.0,,poldrack-single-stim,s587
5180.0,smaller_sooner,,discount_fixed,71,77.0,161.0,"89,71",796,20.0,4000.0,,96999,0.0,,poldrack-single-stim,s587
5248.0,smaller_sooner,,discount_fixed,71,55.0,163.0,"89,71",907,20.0,4000.0,,102252,0.0,,poldrack-single-stim,s587
4568.0,smaller_sooner,,discount_fixed,71,40.0,159.0,"89,71",1089,20.0,4000.0,,106823,0.0,,poldrack-single-stim,s587
4500.0,smaller_sooner,,discount_fixed,71,76.0,161.0,"89,71",1278,20.0,4000.0,,111325,0.0,,poldrack-single-stim,s587
4908.0,smaller_sooner,,discount_fixed,71,48.0,128.0,"89,71",981,20.0,4000.0,,116237,0.0,,poldrack-single-stim,s587
4568.0,smaller_sooner,,discount_fixed,71,39.0,95.0,"89,71",1191,20.0,4000.0,,120808,0.0,,poldrack-single-stim,s587
6200.0,smaller_sooner,,discount_fixed,71,83.0,105.0,"89,71",1114,20.0,4000.0,,127013,0.0,,poldrack-single-stim,s587
4908.0,larger_later,,discount_fixed,89,67.0,41.0,"89,71",1784,20.0,4000.0,,131923,0.0,,poldrack-single-stim,s587
5248.0,smaller_sooner,,discount_fixed,71,56.0,172.0,"89,71",1034,20.0,4000.0,,137176,0.0,,poldrack-single-stim,s587
5044.0,smaller_sooner,,discount_fixed,71,28.0,123.0,"89,71",848,20.0,4000.0,,142222,0.0,,poldrack-single-stim,s587
4636.0,smaller_sooner,,discount_fixed,71,50.0,129.0,"89,71",826,20.0,4000.0,,146862,0.0,,poldrack-single-stim,s587
4704.0,smaller_sooner,,discount_fixed,71,23.0,61.0,"89,71",939,20.0,4000.0,,151571,0.0,,poldrack-single-stim,s587
4636.0,larger_later,,discount_fixed,89,79.0,92.0,"89,71",1894,20.0,4000.0,,156209,0.0,,poldrack-single-stim,s587
4568.0,smaller_sooner,,discount_fixed,71,61.0,141.0,"89,71",991,20.0,4000.0,,160782,0.0,,poldrack-single-stim,s587
4568.0,larger_later,,discount_fixed,89,43.0,38.0,"89,71",1454,20.0,4000.0,,165352,0.0,,poldrack-single-stim,s587
4908.0,smaller_sooner,,discount_fixed,71,66.0,145.0,"89,71",842,20.0,4000.0,,170265,0.0,,poldrack-single-stim,s587
4840.0,smaller_sooner,,discount_fixed,71,30.0,23.0,"89,71",1543,20.0,4000.0,,175107,0.0,,poldrack-single-stim,s587
5248.0,smaller_sooner,,discount_fixed,71,32.0,57.0,"89,71",1264,20.0,4000.0,,180362,0.0,,poldrack-single-stim,s587
4772.0,smaller_sooner,,discount_fixed,71,27.0,91.0,"89,71",1249,20.0,4000.0,,185135,0.0,,poldrack-single-stim,s587
5996.0,smaller_sooner,,discount_fixed,71,43.0,120.0,"89,71",1240,20.0,4000.0,,191135,0.0,,poldrack-single-stim,s587
5588.0,smaller_sooner,,discount_fixed,71,75.0,60.0,"89,71",787,20.0,4000.0,,196725,0.0,,poldrack-single-stim,s587
4568.0,smaller_sooner,,discount_fixed,71,34.0,176.0,"89,71",864,20.0,4000.0,,201295,0.0,,poldrack-single-stim,s587
5112.0,smaller_sooner,,discount_fixed,71,24.0,38.0,"89,71",1051,20.0,4000.0,,206412,0.0,,poldrack-single-stim,s587
5656.0,smaller_sooner,,discount_fixed,71,82.0,74.0,"89,71",1278,20.0,4000.0,,212074,0.0,,poldrack-single-stim,s587
4568.0,smaller_sooner,,discount_fixed,71,58.0,53.0,"89,71",1578,20.0,4000.0,,216645,0.0,,poldrack-single-stim,s587
4772.0,larger_later,,discount_fixed,89,54.0,23.0,"89,71",1180,20.0,4000.0,,221424,0.0,,poldrack-single-stim,s587
5044.0,smaller_sooner,,discount_fixed,71,41.0,55.0,"89,71",1765,20.0,4000.0,,226470,0.0,,poldrack-single-stim,s587
4840.0,smaller_sooner,,discount_fixed,71,77.0,142.0,"89,71",1146,20.0,4000.0,,231312,0.0,,poldrack-single-stim,s587
5180.0,smaller_sooner,,discount_fixed,71,25.0,108.0,"89,71",977,20.0,4000.0,,236497,0.0,,poldrack-single-stim,s587
5044.0,smaller_sooner,,discount_fixed,71,33.0,163.0,"89,71",957,20.0,4000.0,,241542,0.0,,poldrack-single-stim,s587
4976.0,smaller_sooner,,discount_fixed,71,29.0,75.0,"89,71",1065,20.0,4000.0,,246521,0.0,,poldrack-single-stim,s587
4976.0,smaller_sooner,,discount_fixed,71,45.0,157.0,"89,71",906,20.0,4000.0,,251500,0.0,,poldrack-single-stim,s587
5316.0,smaller_sooner,,discount_fixed,71,31.0,74.0,"89,71",816,20.0,4000.0,,256817,0.0,,poldrack-single-stim,s587
4500.0,larger_later,,discount_fixed,89,80.0,39.0,"89,71",1566,20.0,4000.0,,261322,0.0,,poldrack-single-stim,s587
5044.0,smaller_sooner,,discount_fixed,71,22.0,21.0,"89,71",1094,20.0,4000.0,,266369,0.0,,poldrack-single-stim,s587
4704.0,smaller_sooner,,discount_fixed,71,52.0,139.0,"89,71",923,20.0,4000.0,,271079,0.0,,poldrack-single-stim,s587
4840.0,smaller_sooner,,discount_fixed,71,54.0,126.0,"89,71",900,20.0,4000.0,,275922,0.0,,poldrack-single-stim,s587
6744.0,smaller_sooner,,discount_fixed,71,23.0,176.0,"89,71",1018,20.0,4000.0,,282669,0.0,,poldrack-single-stim,s587
4500.0,smaller_sooner,,discount_fixed,71,24.0,87.0,"89,71",1110,20.0,4000.0,,287170,0.0,,poldrack-single-stim,s587
4568.0,smaller_sooner,,discount_fixed,71,36.0,140.0,"89,71",933,20.0,4000.0,,291739,0.0,,poldrack-single-stim,s587
4704.0,smaller_sooner,,discount_fixed,71,35.0,171.0,"89,71",770,20.0,4000.0,,296445,0.0,,poldrack-single-stim,s587
4908.0,smaller_sooner,,discount_fixed,71,34.0,43.0,"89,71",1291,20.0,4000.0,,301357,0.0,,poldrack-single-stim,s587
4568.0,smaller_sooner,,discount_fixed,71,74.0,121.0,"89,71",945,20.0,4000.0,,305928,0.0,,poldrack-single-stim,s587
4772.0,smaller_sooner,,discount_fixed,71,45.0,107.0,"89,71",1445,20.0,4000.0,,319214,0.0,,poldrack-single-stim,s587
4636.0,larger_later,,discount_fixed,89,77.0,24.0,"89,71",1368,20.0,4000.0,,323854,0.0,,poldrack-single-stim,s587
4568.0,smaller_sooner,,discount_fixed,71,39.0,161.0,"89,71",1057,20.0,4000.0,,328425,0.0,,poldrack-single-stim,s587
5452.0,smaller_sooner,,discount_fixed,71,62.0,180.0,"89,71",985,20.0,4000.0,,333878,0.0,,poldrack-single-stim,s587
5384.0,smaller_sooner,,discount_fixed,71,24.0,139.0,"89,71",888,20.0,4000.0,,339267,0.0,,poldrack-single-stim,s587
4568.0,smaller_sooner,,discount_fixed,71,58.0,72.0,"89,71",1661,20.0,4000.0,,343838,0.0,,poldrack-single-stim,s587
6268.0,smaller_sooner,,discount_fixed,71,56.0,93.0,"89,71",1098,20.0,4000.0,,350111,0.0,,poldrack-single-stim,s587
5520.0,larger_later,,discount_fixed,89,45.0,26.0,"89,71",1253,20.0,4000.0,,355636,0.0,,poldrack-single-stim,s587
4568.0,smaller_sooner,,discount_fixed,71,23.0,42.0,"89,71",1028,20.0,4000.0,,360207,0.0,,poldrack-single-stim,s587
4636.0,smaller_sooner,,discount_fixed,71,50.0,41.0,"89,71",2645,20.0,4000.0,,364847,0.0,,poldrack-single-stim,s587
4636.0,smaller_sooner,,discount_fixed,71,25.0,176.0,"89,71",967,20.0,4000.0,,369487,0.0,,poldrack-single-stim,s587
5112.0,larger_later,,discount_fixed,89,54.0,22.0,"89,71",1495,20.0,4000.0,,374602,0.0,,poldrack-single-stim,s587
5316.0,smaller_sooner,,discount_fixed,71,29.0,44.0,"89,71",943,20.0,4000.0,,379919,0.0,,poldrack-single-stim,s587
4568.0,smaller_sooner,,discount_fixed,71,24.0,89.0,"89,71",956,20.0,4000.0,,384490,0.0,,poldrack-single-stim,s587
4568.0,smaller_sooner,,discount_fixed,71,23.0,77.0,"89,71",782,20.0,4000.0,,389061,0.0,,poldrack-single-stim,s587
4568.0,smaller_sooner,,discount_fixed,71,27.0,130.0,"89,71",916,20.0,4000.0,,393632,0.0,,poldrack-single-stim,s587
4840.0,smaller_sooner,,discount_fixed,71,23.0,134.0,"89,71",849,20.0,4000.0,,398475,0.0,,poldrack-single-stim,s587
4500.0,smaller_sooner,,discount_fixed,71,55.0,107.0,"89,71",1220,20.0,4000.0,,402976,0.0,,poldrack-single-stim,s587
5656.0,smaller_sooner,,discount_fixed,71,44.0,143.0,"89,71",795,20.0,4000.0,,408635,0.0,,poldrack-single-stim,s587
4908.0,smaller_sooner,,discount_fixed,71,23.0,110.0,"89,71",1012,20.0,4000.0,,413547,0.0,,poldrack-single-stim,s587
4636.0,smaller_sooner,,discount_fixed,71,65.0,156.0,"89,71",1008,20.0,4000.0,,418187,0.0,,poldrack-single-stim,s587
4500.0,smaller_sooner,,discount_fixed,71,22.0,27.0,"89,71",1297,20.0,4000.0,,422689,0.0,,poldrack-single-stim,s587
4500.0,smaller_sooner,,discount_fixed,71,50.0,59.0,"89,71",1761,20.0,4000.0,,427190,0.0,,poldrack-single-stim,s587
5112.0,smaller_sooner,,discount_fixed,71,85.0,129.0,"89,71",1787,20.0,4000.0,,432305,0.0,,poldrack-single-stim,s587
6132.0,smaller_sooner,,discount_fixed,71,66.0,58.0,"89,71",1409,20.0,4000.0,,438439,0.0,,poldrack-single-stim,s587
4840.0,smaller_sooner,,discount_fixed,71,49.0,172.0,"89,71",948,20.0,4000.0,,443281,0.0,,poldrack-single-stim,s587
4568.0,larger_later,,discount_fixed,89,73.0,44.0,"89,71",2989,20.0,4000.0,,447852,0.0,,poldrack-single-stim,s587
4704.0,smaller_sooner,,discount_fixed,71,58.0,73.0,"89,71",1385,20.0,4000.0,,452562,0.0,,poldrack-single-stim,s587
5860.0,smaller_sooner,,discount_fixed,71,71.0,76.0,"89,71",1020,20.0,4000.0,,458423,0.0,,poldrack-single-stim,s587
4636.0,smaller_sooner,,discount_fixed,71,67.0,74.0,"89,71",1134,20.0,4000.0,,463063,0.0,,poldrack-single-stim,s587
5316.0,smaller_sooner,,discount_fixed,71,29.0,58.0,"89,71",918,20.0,4000.0,,468382,0.0,,poldrack-single-stim,s587
4976.0,smaller_sooner,,discount_fixed,71,39.0,104.0,"89,71",953,20.0,4000.0,,473364,0.0,,poldrack-single-stim,s587
4568.0,smaller_sooner,,discount_fixed,71,33.0,103.0,"89,71",900,20.0,4000.0,,477933,0.0,,poldrack-single-stim,s587
5520.0,smaller_sooner,,discount_fixed,71,33.0,78.0,"89,71",1059,20.0,4000.0,,483459,0.0,,poldrack-single-stim,s587
5588.0,larger_later,,discount_fixed,89,74.0,52.0,"89,71",1962,20.0,4000.0,,489048,0.0,,poldrack-single-stim,s587
5792.0,smaller_sooner,,discount_fixed,71,28.0,132.0,"89,71",1087,20.0,4000.0,,494846,0.0,,poldrack-single-stim,s587
4568.0,smaller_sooner,,discount_fixed,71,28.0,59.0,"89,71",1262,20.0,4000.0,,499416,0.0,,poldrack-single-stim,s587
5112.0,smaller_sooner,,discount_fixed,71,28.0,163.0,"89,71",763,20.0,4000.0,,504531,0.0,,poldrack-single-stim,s587
4500.0,smaller_sooner,,discount_fixed,71,32.0,74.0,"89,71",983,20.0,4000.0,,509034,0.0,,poldrack-single-stim,s587
4840.0,smaller_sooner,,discount_fixed,71,57.0,89.0,"89,71",1349,20.0,4000.0,,513877,0.0,,poldrack-single-stim,s587
4568.0,smaller_sooner,,discount_fixed,71,70.0,108.0,"89,71",1428,20.0,4000.0,,518446,0.0,,poldrack-single-stim,s587
5384.0,smaller_sooner,,discount_fixed,71,72.0,95.0,"89,71",1518,20.0,4000.0,,523833,0.0,,poldrack-single-stim,s587
5044.0,smaller_sooner,,discount_fixed,71,30.0,36.0,"89,71",1571,20.0,4000.0,,528879,0.0,,poldrack-single-stim,s587
4704.0,smaller_sooner,,discount_fixed,71,41.0,129.0,"89,71",911,20.0,4000.0,,533588,0.0,,poldrack-single-stim,s587
4908.0,smaller_sooner,,discount_fixed,71,78.0,129.0,"89,71",1089,20.0,4000.0,,538500,0.0,,poldrack-single-stim,s587
4908.0,smaller_sooner,,discount_fixed,71,71.0,88.0,"89,71",1181,20.0,4000.0,,543413,0.0,,poldrack-single-stim,s587
4840.0,smaller_sooner,,discount_fixed,71,65.0,159.0,"89,71",1021,20.0,4000.0,,548255,0.0,,poldrack-single-stim,s587
5112.0,smaller_sooner,,discount_fixed,71,24.0,125.0,"89,71",906,20.0,4000.0,,553370,0.0,,poldrack-single-stim,s587
5112.0,larger_later,,discount_fixed,89,58.0,36.0,"89,71",1740,20.0,4000.0,,558485,0.0,,poldrack-single-stim,s587
4704.0,larger_later,,discount_fixed,89,63.0,37.0,"89,71",1387,20.0,4000.0,,563194,0.0,,poldrack-single-stim,s587
4840.0,larger_later,,discount_fixed,89,75.0,41.0,"89,71",1455,20.0,4000.0,,568037,0.0,,poldrack-single-stim,s587
4840.0,smaller_sooner,,discount_fixed,71,45.0,72.0,"89,71",1646,20.0,4000.0,,572881,0.0,,poldrack-single-stim,s587
6880.0,smaller_sooner,,discount_fixed,71,25.0,74.0,"89,71",1039,20.0,4000.0,,579764,0.0,,poldrack-single-stim,s587
4568.0,smaller_sooner,,discount_fixed,71,65.0,137.0,"89,71",1022,20.0,4000.0,,584336,0.0,,poldrack-single-stim,s587
4772.0,smaller_sooner,,discount_fixed,71,49.0,140.0,"89,71",857,20.0,4000.0,,589110,0.0,,poldrack-single-stim,s587
7016.0,smaller_sooner,,discount_fixed,71,67.0,103.0,"89,71",1109,20.0,4000.0,,596129,0.0,,poldrack-single-stim,s587
4704.0,smaller_sooner,,discount_fixed,71,69.0,172.0,"89,71",936,20.0,4000.0,,600837,0.0,,poldrack-single-stim,s587
5180.0,smaller_sooner,,discount_fixed,71,66.0,71.0,"89,71",1089,20.0,4000.0,,606022,0.0,,poldrack-single-stim,s587
5044.0,smaller_sooner,,discount_fixed,71,71.0,176.0,"89,71",822,20.0,4000.0,,611070,0.0,,poldrack-single-stim,s587
