block_duration,condition,correct,correct_response,exp_stage,experiment_exp_id,key_press,possible_responses,rt,stim_duration,text,time_elapsed,timing_post_trial,trial_id,trial_num,trial_type,worker_id
2500.0,BY,1.0,71.0,practice,dot_pattern_expectancy,71.0,"89,71",738,500.0,,-81997,0.0,probe,0.0,poldrack-single-stim,s641
1500.0,AX,1.0,89.0,practice,dot_pattern_expectancy,89.0,"89,71",400,500.0,,-77477,0.0,probe,1.0,poldrack-single-stim,s641
1500.0,AY,1.0,71.0,practice,dot_pattern_expectancy,71.0,"89,71",464,500.0,,-72955,0.0,probe,2.0,poldrack-single-stim,s641
1500.0,AX,1.0,89.0,practice,dot_pattern_expectancy,89.0,"89,71",400,500.0,,-68437,0.0,probe,3.0,poldrack-single-stim,s641
1900.0,AX,1.0,89.0,practice,dot_pattern_expectancy,89.0,"89,71",366,500.0,,-63515,0.0,probe,4.0,poldrack-single-stim,s641
1500.0,BX,1.0,71.0,practice,dot_pattern_expectancy,71.0,"89,71",270,500.0,,-58994,0.0,probe,5.0,poldrack-single-stim,s641
1500.0,AX,1.0,89.0,practice,dot_pattern_expectancy,89.0,"89,71",345,500.0,,-54472,0.0,probe,6.0,poldrack-single-stim,s641
2100.0,BX,1.0,71.0,practice,dot_pattern_expectancy,71.0,"89,71",335,500.0,,-49350,0.0,probe,7.0,poldrack-single-stim,s641
1700.0,AY,1.0,71.0,practice,dot_pattern_expectancy,71.0,"89,71",836,500.0,,-44634,0.0,probe,8.0,poldrack-single-stim,s641
2300.0,BY,1.0,71.0,practice,dot_pattern_expectancy,71.0,"89,71",679,500.0,,-39312,0.0,probe,9.0,poldrack-single-stim,s641
1636.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",454,500.0,,7163,0.0,probe,0.0,poldrack-single-stim,s641
1500.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",674,500.0,,11180,0.0,probe,1.0,poldrack-single-stim,s641
2044.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",394,500.0,,15741,0.0,probe,2.0,poldrack-single-stim,s641
1772.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",260,500.0,,20031,0.0,probe,3.0,poldrack-single-stim,s641
1636.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",239,500.0,,24181,0.0,probe,4.0,poldrack-single-stim,s641
1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",370,500.0,,28332,0.0,probe,5.0,poldrack-single-stim,s641
1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",401,500.0,,32348,0.0,probe,6.0,poldrack-single-stim,s641
1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",418,500.0,,36365,0.0,probe,7.0,poldrack-single-stim,s641
2044.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",417,500.0,,40926,0.0,probe,8.0,poldrack-single-stim,s641
2452.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",382,500.0,,45895,0.0,probe,9.0,poldrack-single-stim,s641
1908.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",442,500.0,,50318,0.0,probe,10.0,poldrack-single-stim,s641
1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",434,500.0,,54335,0.0,probe,11.0,poldrack-single-stim,s641
1908.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",400,500.0,,58761,0.0,probe,12.0,poldrack-single-stim,s641
2180.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",436,500.0,,63456,0.0,probe,13.0,poldrack-single-stim,s641
1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",401,500.0,,67470,0.0,probe,14.0,poldrack-single-stim,s641
1908.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",531,500.0,,71893,0.0,probe,15.0,poldrack-single-stim,s641
2316.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",267,500.0,,76725,0.0,probe,16.0,poldrack-single-stim,s641
2316.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",499,500.0,,81560,0.0,probe,17.0,poldrack-single-stim,s641
1636.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",309,500.0,,85712,0.0,probe,18.0,poldrack-single-stim,s641
1500.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",484,500.0,,89729,0.0,probe,19.0,poldrack-single-stim,s641
1908.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",443,500.0,,94154,0.0,probe,20.0,poldrack-single-stim,s641
1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",575,500.0,,98168,0.0,probe,21.0,poldrack-single-stim,s641
2316.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",875,500.0,,102998,0.0,probe,22.0,poldrack-single-stim,s641
1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",323,500.0,,107014,0.0,probe,23.0,poldrack-single-stim,s641
2724.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",530,500.0,,112255,0.0,probe,24.0,poldrack-single-stim,s641
1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",362,500.0,,116272,0.0,probe,25.0,poldrack-single-stim,s641
1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",416,500.0,,120425,0.0,probe,26.0,poldrack-single-stim,s641
1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",414,500.0,,124578,0.0,probe,27.0,poldrack-single-stim,s641
1772.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",535,500.0,,128867,0.0,probe,28.0,poldrack-single-stim,s641
1772.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",283,500.0,,133156,0.0,probe,29.0,poldrack-single-stim,s641
1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",370,500.0,,137173,0.0,probe,30.0,poldrack-single-stim,s641
2452.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",192,500.0,,142139,0.0,probe,31.0,poldrack-single-stim,s641
1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",645,500.0,,146292,0.0,probe,32.0,poldrack-single-stim,s641
1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",496,500.0,,150445,0.0,probe,33.0,poldrack-single-stim,s641
1500.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",299,500.0,,154458,0.0,probe,34.0,poldrack-single-stim,s641
1500.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",447,500.0,,158472,0.0,probe,35.0,poldrack-single-stim,s641
2316.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",564,500.0,,163304,0.0,probe,36.0,poldrack-single-stim,s641
2044.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",537,500.0,,167864,0.0,probe,37.0,poldrack-single-stim,s641
3948.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",478,500.0,,174326,0.0,probe,38.0,poldrack-single-stim,s641
1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",356,500.0,,178476,0.0,probe,39.0,poldrack-single-stim,s641
7500.0,,,,,dot_pattern_expectancy,-1.0,none,-1,7500.0,,185981,1000.0,rest_block,,poldrack-single-stim,s641
1636.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",547,500.0,,193142,0.0,probe,0.0,poldrack-single-stim,s641
1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",389,500.0,,197297,0.0,probe,1.0,poldrack-single-stim,s641
1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",534,500.0,,201310,0.0,probe,2.0,poldrack-single-stim,s641
1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",485,500.0,,205327,0.0,probe,3.0,poldrack-single-stim,s641
1908.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",450,500.0,,209750,0.0,probe,4.0,poldrack-single-stim,s641
1636.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",243,500.0,,213903,0.0,probe,5.0,poldrack-single-stim,s641
2044.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",316,500.0,,218462,0.0,probe,6.0,poldrack-single-stim,s641
1772.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",465,500.0,,222749,0.0,probe,7.0,poldrack-single-stim,s641
1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",449,500.0,,226762,0.0,probe,8.0,poldrack-single-stim,s641
2180.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",470,500.0,,231458,0.0,probe,9.0,poldrack-single-stim,s641
1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",382,500.0,,235474,0.0,probe,10.0,poldrack-single-stim,s641
3676.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",268,500.0,,241662,0.0,probe,11.0,poldrack-single-stim,s641
1636.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",284,500.0,,245815,0.0,probe,12.0,poldrack-single-stim,s641
1636.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",280,500.0,,249966,0.0,probe,13.0,poldrack-single-stim,s641
1500.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",400,500.0,,253984,0.0,probe,14.0,poldrack-single-stim,s641
1908.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",404,500.0,,258404,0.0,probe,15.0,poldrack-single-stim,s641
1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",393,500.0,,262556,0.0,probe,16.0,poldrack-single-stim,s641
1500.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",369,500.0,,266570,0.0,probe,17.0,poldrack-single-stim,s641
1908.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",526,500.0,,270995,0.0,probe,18.0,poldrack-single-stim,s641
2180.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",755,500.0,,275689,0.0,probe,19.0,poldrack-single-stim,s641
1772.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",1124,500.0,,279975,0.0,probe,20.0,poldrack-single-stim,s641
1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",285,500.0,,283992,0.0,probe,21.0,poldrack-single-stim,s641
1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",495,500.0,,288009,0.0,probe,22.0,poldrack-single-stim,s641
2044.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",391,500.0,,292569,0.0,probe,23.0,poldrack-single-stim,s641
2860.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",398,500.0,,297945,0.0,probe,24.0,poldrack-single-stim,s641
1500.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",283,500.0,,301962,0.0,probe,25.0,poldrack-single-stim,s641
1772.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",238,500.0,,306251,0.0,probe,26.0,poldrack-single-stim,s641
1772.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",405,500.0,,310535,0.0,probe,27.0,poldrack-single-stim,s641
2860.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",484,500.0,,315910,0.0,probe,28.0,poldrack-single-stim,s641
1772.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",350,500.0,,320199,0.0,probe,29.0,poldrack-single-stim,s641
1636.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",301,500.0,,324352,0.0,probe,30.0,poldrack-single-stim,s641
2452.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",274,500.0,,329321,0.0,probe,31.0,poldrack-single-stim,s641
1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",611,500.0,,333471,0.0,probe,32.0,poldrack-single-stim,s641
1500.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",312,500.0,,337485,0.0,probe,33.0,poldrack-single-stim,s641
1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",350,500.0,,341633,0.0,probe,34.0,poldrack-single-stim,s641
1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",462,500.0,,345787,0.0,probe,35.0,poldrack-single-stim,s641
2180.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",258,500.0,,350483,0.0,probe,36.0,poldrack-single-stim,s641
1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",508,500.0,,354502,0.0,probe,37.0,poldrack-single-stim,s641
1636.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",581,500.0,,358652,0.0,probe,38.0,poldrack-single-stim,s641
1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",651,500.0,,362806,0.0,probe,39.0,poldrack-single-stim,s641
7500.0,,,,,dot_pattern_expectancy,-1.0,none,-1,7500.0,,370312,1000.0,rest_block,,poldrack-single-stim,s641
2180.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",336,500.0,,378019,0.0,probe,0.0,poldrack-single-stim,s641
2316.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",489,500.0,,382846,0.0,probe,1.0,poldrack-single-stim,s641
1636.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",635,500.0,,387001,0.0,probe,2.0,poldrack-single-stim,s641
1908.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",275,500.0,,391423,0.0,probe,3.0,poldrack-single-stim,s641
3540.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",459,500.0,,397478,0.0,probe,4.0,poldrack-single-stim,s641
1636.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",405,500.0,,401632,0.0,probe,5.0,poldrack-single-stim,s641
1500.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",226,500.0,,405649,0.0,probe,6.0,poldrack-single-stim,s641
1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",335,500.0,,409666,0.0,probe,7.0,poldrack-single-stim,s641
1772.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",454,500.0,,413955,0.0,probe,8.0,poldrack-single-stim,s641
2452.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",91,500.0,,418924,0.0,probe,9.0,poldrack-single-stim,s641
1908.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",333,500.0,,423347,0.0,probe,10.0,poldrack-single-stim,s641
1636.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",278,500.0,,427500,0.0,probe,11.0,poldrack-single-stim,s641
1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",333,500.0,,431517,0.0,probe,12.0,poldrack-single-stim,s641
1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",508,500.0,,435669,0.0,probe,13.0,poldrack-single-stim,s641
1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",324,500.0,,439819,0.0,probe,14.0,poldrack-single-stim,s641
2452.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",219,500.0,,444787,0.0,probe,15.0,poldrack-single-stim,s641
1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",968,500.0,,448803,0.0,probe,16.0,poldrack-single-stim,s641
