EV,action,block_duration,cards_left,clicked_on_loss_card,exp_stage,experiment_exp_id,gain_amount,gain_probability,key_press,loss_amount,loss_probability,num_cards,num_click_in_round,num_loss_cards,possible_responses,risk,round_points,rt,stim_duration,text,time_elapsed,timing_post_trial,total_cards,trial_id,trial_type,which_round,worker_id
-0.45954485539712797,draw_card,5847.0,6.0,0.0,test,columbia_card_task_fmri,12.0,0.8333333333333334,89.0,-70.0,0.16666666666666666,6.0,1.0,1.0,"89,71",-3.0367380487559466,12.0,5847.0,5847.0,,8861,0.0,,stim,poldrack-single-stim,1.0,s583
-3.1928781887304605,draw_card,2367.0,5.0,0.0,test,columbia_card_task_fmri,12.0,0.8,89.0,-70.0,0.2,6.0,2.0,1.0,"89,71",-0.797960425158486,24.0,2367.0,2367.0,,11232,0.0,,stim,poldrack-single-stim,1.0,s583
-7.292878188730462,draw_card,2222.0,4.0,0.0,test,columbia_card_task_fmri,12.0,0.75,89.0,-70.0,0.25,6.0,3.0,1.0,"89,71",1.9073892457831434,36.0,2222.0,2222.0,,13457,0.0,,stim,poldrack-single-stim,1.0,s583
-14.126211522063794,end_round,1559.0,3.0,0.0,test,columbia_card_task_fmri,12.0,0.6666666666666667,71.0,-70.0,0.3333333333333333,6.0,4.0,1.0,"89,71",5.0538486272610115,36.0,1559.0,1559.0,,15018,0.0,3.0,stim,poldrack-single-stim,1.0,s583
0.37378847793620595,draw_card,4248.0,6.0,0.0,test,columbia_card_task_fmri,14.0,0.8333333333333334,89.0,-75.0,0.16666666666666666,6.0,1.0,1.0,"89,71",-0.429865186558267,14.0,4248.0,4248.0,,21590,0.0,,stim,poldrack-single-stim,2.0,s583
-2.592878188730461,draw_card,2116.0,5.0,0.0,test,columbia_card_task_fmri,14.0,0.8,89.0,-75.0,0.2,6.0,2.0,1.0,"89,71",2.0002941576581037,28.0,2116.0,2116.0,,23708,0.0,,stim,poldrack-single-stim,2.0,s583
-7.042878188730462,draw_card,2086.0,4.0,0.0,test,columbia_card_task_fmri,14.0,0.75,89.0,-75.0,0.25,6.0,3.0,1.0,"89,71",4.93686559010078,42.0,2086.0,2086.0,,25796,0.0,,stim,poldrack-single-stim,2.0,s583
-14.459544855397128,draw_card,2477.0,3.0,1.0,test,columbia_card_task_fmri,14.0,0.6666666666666667,89.0,-75.0,0.3333333333333333,6.0,4.0,1.0,"89,71",8.35219884855421,-33.0,2477.0,2477.0,,28275,0.0,4.0,stim,poldrack-single-stim,2.0,s583
2.040455144602872,draw_card,2695.0,6.0,1.0,test,columbia_card_task_fmri,15.0,0.8333333333333334,89.0,-70.0,0.16666666666666666,6.0,1.0,1.0,"89,71",-1.9195445581664892,-70.0,2695.0,2695.0,,33295,0.0,1.0,stim,poldrack-single-stim,3.0,s583
2.873788477936206,draw_card,3733.0,6.0,0.0,test,columbia_card_task_fmri,17.0,0.8333333333333334,89.0,-75.0,0.16666666666666666,6.0,1.0,1.0,"89,71",0.6874532116229304,17.0,3733.0,3733.0,,39895,0.0,,stim,poldrack-single-stim,4.0,s583
-0.19287818873046048,draw_card,2478.0,5.0,1.0,test,columbia_card_task_fmri,17.0,0.8,89.0,-75.0,0.2,6.0,2.0,1.0,"89,71",3.199627361029208,-58.0,2478.0,2478.0,,42374,0.0,2.0,stim,poldrack-single-stim,4.0,s583
4.207121811269538,draw_card,3237.0,8.0,0.0,test,columbia_card_task_fmri,24.0,0.75,89.0,-60.0,0.25,8.0,1.0,2.0,"89,71",2.7729265133381276,24.0,3237.0,3237.0,,48343,0.0,,stim,poldrack-single-stim,5.0,s583
1.207121811269538,draw_card,2935.0,7.0,0.0,test,columbia_card_task_fmri,24.0,0.7142857142857143,89.0,-60.0,0.2857142857142857,8.0,2.0,2.0,"89,71",4.346361157447689,48.0,2935.0,2935.0,,51280,0.0,,stim,poldrack-single-stim,5.0,s583
-2.792878188730462,draw_card,2409.0,6.0,1.0,test,columbia_card_task_fmri,24.0,0.6666666666666667,89.0,-60.0,0.3333333333333333,8.0,3.0,2.0,"89,71",5.9962092278425985,-12.0,2409.0,2409.0,,53691,0.0,3.0,stim,poldrack-single-stim,5.0,s583
4.207121811269538,draw_card,3147.0,8.0,0.0,test,columbia_card_task_fmri,29.0,0.75,89.0,-75.0,0.25,8.0,1.0,2.0,"89,71",11.4293311349033,29.0,3147.0,3147.0,,59096,0.0,,stim,poldrack-single-stim,6.0,s583
0.49283609698382636,draw_card,2337.0,7.0,0.0,test,columbia_card_task_fmri,29.0,0.7142857142857143,89.0,-75.0,0.2857142857142857,8.0,2.0,2.0,"89,71",13.37775026236423,58.0,2337.0,2337.0,,61435,0.0,,stim,poldrack-single-stim,6.0,s583
