block_duration,choice,exp_stage,experiment_exp_id,key_press,large_amount,later_delay,possible_responses,rt,small_amount,stim_duration,text,time_elapsed,timing_post_trial,trial_id,trial_type,worker_id
1686.0,,practice,discount_fixed,89,,,"89,71",1686,,1686.0,,-35114,1000.0,stim,poldrack-single-stim,s637
5316.0,smaller_sooner,,discount_fixed,71,31.0,76.0,"89,71",2406,20.0,4000.0,,8341,0.0,,poldrack-single-stim,s637
4568.0,larger_later,,discount_fixed,89,43.0,19.0,"89,71",2040,20.0,4000.0,,12915,0.0,,poldrack-single-stim,s637
4636.0,smaller_sooner,,discount_fixed,71,60.0,124.0,"89,71",3129,20.0,4000.0,,17556,0.0,,poldrack-single-stim,s637
4908.0,smaller_sooner,,discount_fixed,71,27.0,142.0,"89,71",2774,20.0,4000.0,,22467,0.0,,poldrack-single-stim,s637
4500.0,smaller_sooner,,discount_fixed,71,25.0,70.0,"89,71",2416,20.0,4000.0,,26972,0.0,,poldrack-single-stim,s637
4976.0,larger_later,,discount_fixed,89,44.0,92.0,"89,71",1869,20.0,4000.0,,31954,0.0,,poldrack-single-stim,s637
4908.0,larger_later,,discount_fixed,89,41.0,27.0,"89,71",1453,20.0,4000.0,,36869,0.0,,poldrack-single-stim,s637
4568.0,larger_later,,discount_fixed,89,64.0,89.0,"89,71",751,20.0,4000.0,,41442,0.0,,poldrack-single-stim,s637
4500.0,larger_later,,discount_fixed,89,78.0,108.0,"89,71",1195,20.0,4000.0,,45948,0.0,,poldrack-single-stim,s637
6200.0,larger_later,,discount_fixed,89,80.0,145.0,"89,71",1254,20.0,4000.0,,52153,0.0,,poldrack-single-stim,s637
4704.0,smaller_sooner,,discount_fixed,71,41.0,174.0,"89,71",2404,20.0,4000.0,,56863,0.0,,poldrack-single-stim,s637
5044.0,smaller_sooner,,discount_fixed,71,42.0,145.0,"89,71",2480,20.0,4000.0,,61910,0.0,,poldrack-single-stim,s637
5044.0,smaller_sooner,,discount_fixed,71,36.0,114.0,"89,71",2335,20.0,4000.0,,66960,0.0,,poldrack-single-stim,s637
5180.0,larger_later,,discount_fixed,89,58.0,55.0,"89,71",1799,20.0,4000.0,,72145,0.0,,poldrack-single-stim,s637
4976.0,larger_later,,discount_fixed,89,81.0,58.0,"89,71",1575,20.0,4000.0,,77127,0.0,,poldrack-single-stim,s637
4772.0,smaller_sooner,,discount_fixed,71,32.0,111.0,"89,71",1537,20.0,4000.0,,81905,0.0,,poldrack-single-stim,s637
4772.0,smaller_sooner,,discount_fixed,71,25.0,141.0,"89,71",1596,20.0,4000.0,,86682,0.0,,poldrack-single-stim,s637
5180.0,larger_later,,discount_fixed,89,67.0,23.0,"89,71",1485,20.0,4000.0,,91868,0.0,,poldrack-single-stim,s637
