CTI,block_duration,correct,correct_response,cue,cue_switch,exp_stage,experiment_exp_id,feedback_duration,key_press,possible_responses,rt,stim_color,stim_duration,stim_number,switch_type,task,task_switch,text,time_elapsed,timing_post_trial,trial_id,trial_num,trial_type,worker_id
900.0,2000.0,True,89.0,High-Low,,practice,twobytwo,500.0,89.0,"89,71",677.0,orange,1000.0,8.0,task_switch,magnitude,switch,,-98989,0.0,stim,0.0,poldrack-categorize,s631
100.0,2000.0,True,71.0,Orange-Blue,,practice,twobytwo,500.0,71.0,"89,71",747.0,orange,1000.0,7.0,task_switch,color,switch,,-95382,0.0,stim,1.0,poldrack-categorize,s631
100.0,2000.0,True,89.0,High-Low,,practice,twobytwo,500.0,89.0,"89,71",926.0,orange,1000.0,7.0,task_switch,magnitude,switch,,-91776,0.0,stim,2.0,poldrack-categorize,s631
100.0,2000.0,True,89.0,Magnitude,switch,practice,twobytwo,500.0,89.0,"89,71",663.0,orange,1000.0,6.0,cue_switch,magnitude,stay,,-88171,0.0,stim,3.0,poldrack-categorize,s631
900.0,2000.0,True,71.0,Magnitude,stay,practice,twobytwo,500.0,71.0,"89,71",469.0,orange,1000.0,1.0,cue_stay,magnitude,stay,,-83765,0.0,stim,4.0,poldrack-categorize,s631
900.0,2000.0,True,89.0,Color,,practice,twobytwo,500.0,89.0,"89,71",359.0,#1F45FC,1000.0,9.0,task_switch,color,switch,,-79359,0.0,stim,5.0,poldrack-categorize,s631
100.0,2000.0,True,89.0,Orange-Blue,switch,practice,twobytwo,500.0,89.0,"89,71",962.0,#1F45FC,1000.0,8.0,cue_switch,color,stay,,-75753,0.0,stim,6.0,poldrack-categorize,s631
100.0,2000.0,True,89.0,High-Low,,practice,twobytwo,500.0,89.0,"89,71",738.0,#1F45FC,1000.0,8.0,task_switch,magnitude,switch,,-72147,0.0,stim,7.0,poldrack-categorize,s631
100.0,2000.0,True,71.0,Color,,practice,twobytwo,500.0,71.0,"89,71",641.0,orange,1000.0,2.0,task_switch,color,switch,,-68541,0.0,stim,8.0,poldrack-categorize,s631
100.0,2000.0,True,71.0,Color,stay,practice,twobytwo,500.0,71.0,"89,71",536.0,orange,1000.0,6.0,cue_stay,color,stay,,-64935,0.0,stim,9.0,poldrack-categorize,s631
900.0,2000.0,True,89.0,Orange-Blue,switch,practice,twobytwo,500.0,89.0,"89,71",337.0,#1F45FC,1000.0,9.0,cue_switch,color,stay,,-60529,0.0,stim,10.0,poldrack-categorize,s631
900.0,2000.0,True,71.0,High-Low,,practice,twobytwo,500.0,71.0,"89,71",479.0,orange,1000.0,3.0,task_switch,magnitude,switch,,-56122,0.0,stim,11.0,poldrack-categorize,s631
900.0,2000.0,True,89.0,Magnitude,switch,practice,twobytwo,500.0,89.0,"89,71",522.0,orange,1000.0,7.0,cue_switch,magnitude,stay,,-51717,0.0,stim,12.0,poldrack-categorize,s631
900.0,2000.0,True,71.0,Orange-Blue,,practice,twobytwo,500.0,71.0,"89,71",470.0,orange,1000.0,6.0,task_switch,color,switch,,-47311,0.0,stim,13.0,poldrack-categorize,s631
100.0,2000.0,True,89.0,Orange-Blue,stay,practice,twobytwo,500.0,89.0,"89,71",605.0,#1F45FC,1000.0,9.0,cue_stay,color,stay,,-43705,0.0,stim,14.0,poldrack-categorize,s631
900.0,2000.0,True,89.0,Orange-Blue,stay,practice,twobytwo,500.0,89.0,"89,71",432.0,#1F45FC,1000.0,3.0,cue_stay,color,stay,,-39299,0.0,stim,15.0,poldrack-categorize,s631
100.0,3224.0,False,71.0,Orange-Blue,stay,test,twobytwo,,89.0,"89,71",643.0,orange,1000.0,8.0,cue_stay,color,stay,,6831,0.0,stim,0.0,poldrack-single-stim,s631
100.0,2408.0,True,89.0,Magnitude,,test,twobytwo,,89.0,"89,71",699.0,orange,1000.0,7.0,task_switch,magnitude,switch,,9343,0.0,stim,1.0,poldrack-single-stim,s631
900.0,2816.0,True,71.0,Color,,test,twobytwo,,71.0,"89,71",492.0,orange,1000.0,7.0,task_switch,color,switch,,13061,0.0,stim,2.0,poldrack-single-stim,s631
900.0,2408.0,True,89.0,Magnitude,,test,twobytwo,,89.0,"89,71",434.0,orange,1000.0,6.0,task_switch,magnitude,switch,,16373,0.0,stim,3.0,poldrack-single-stim,s631
100.0,2136.0,True,71.0,Orange-Blue,,test,twobytwo,,71.0,"89,71",650.0,orange,1000.0,1.0,task_switch,color,switch,,18611,0.0,stim,4.0,poldrack-single-stim,s631
900.0,2136.0,True,89.0,Orange-Blue,stay,test,twobytwo,,89.0,"89,71",506.0,#1F45FC,1000.0,9.0,cue_stay,color,stay,,21649,0.0,stim,5.0,poldrack-single-stim,s631
100.0,2000.0,True,89.0,Color,switch,test,twobytwo,,89.0,"89,71",641.0,#1F45FC,1000.0,8.0,cue_switch,color,stay,,23752,0.0,stim,6.0,poldrack-single-stim,s631
