block_duration,choice,exp_stage,experiment_exp_id,key_press,large_amount,later_delay,possible_responses,rt,small_amount,stim_duration,text,time_elapsed,timing_post_trial,trial_id,trial_type,worker_id
1668.0,,practice,discount_fixed,89,,,"89,71",1668,,1668.0,,-42646,1000.0,stim,poldrack-single-stim,s591
5316.0,smaller_sooner,,discount_fixed,71,31.0,76.0,"89,71",1235,20.0,4000.0,,8326,0.0,,poldrack-single-stim,s591
4568.0,larger_later,,discount_fixed,89,43.0,19.0,"89,71",1496,20.0,4000.0,,12897,0.0,,poldrack-single-stim,s591
4636.0,smaller_sooner,,discount_fixed,71,60.0,124.0,"89,71",1550,20.0,4000.0,,17537,0.0,,poldrack-single-stim,s591
4908.0,smaller_sooner,,discount_fixed,71,27.0,142.0,"89,71",1382,20.0,4000.0,,22446,0.0,,poldrack-single-stim,s591
4500.0,smaller_sooner,,discount_fixed,71,25.0,70.0,"89,71",3362,20.0,4000.0,,26948,0.0,,poldrack-single-stim,s591
4976.0,smaller_sooner,,discount_fixed,71,44.0,92.0,"89,71",1649,20.0,4000.0,,31927,0.0,,poldrack-single-stim,s591
4908.0,larger_later,,discount_fixed,89,41.0,27.0,"89,71",1657,20.0,4000.0,,36839,0.0,,poldrack-single-stim,s591
4568.0,larger_later,,discount_fixed,89,64.0,89.0,"89,71",2271,20.0,4000.0,,41410,0.0,,poldrack-single-stim,s591
4500.0,larger_later,,discount_fixed,89,78.0,108.0,"89,71",2082,20.0,4000.0,,45911,0.0,,poldrack-single-stim,s591
6200.0,smaller_sooner,,discount_fixed,71,80.0,145.0,"89,71",2289,20.0,4000.0,,52114,0.0,,poldrack-single-stim,s591
4704.0,smaller_sooner,,discount_fixed,71,41.0,174.0,"89,71",1118,20.0,4000.0,,56824,0.0,,poldrack-single-stim,s591
5044.0,smaller_sooner,,discount_fixed,71,42.0,145.0,"89,71",1459,20.0,4000.0,,61869,0.0,,poldrack-single-stim,s591
5044.0,smaller_sooner,,discount_fixed,71,36.0,114.0,"89,71",1712,20.0,4000.0,,66914,0.0,,poldrack-single-stim,s591
5180.0,larger_later,,discount_fixed,89,58.0,55.0,"89,71",1307,20.0,4000.0,,72098,0.0,,poldrack-single-stim,s591
4976.0,larger_later,,discount_fixed,89,81.0,58.0,"89,71",1489,20.0,4000.0,,77075,0.0,,poldrack-single-stim,s591
4772.0,smaller_sooner,,discount_fixed,71,32.0,111.0,"89,71",1274,20.0,4000.0,,81848,0.0,,poldrack-single-stim,s591
4772.0,smaller_sooner,,discount_fixed,71,25.0,141.0,"89,71",1124,20.0,4000.0,,86622,0.0,,poldrack-single-stim,s591
5180.0,larger_later,,discount_fixed,89,67.0,23.0,"89,71",1277,20.0,4000.0,,91803,0.0,,poldrack-single-stim,s591
5180.0,smaller_sooner,,discount_fixed,71,77.0,161.0,"89,71",2267,20.0,4000.0,,96987,0.0,,poldrack-single-stim,s591
5248.0,smaller_sooner,,discount_fixed,71,55.0,163.0,"89,71",1600,20.0,4000.0,,102237,0.0,,poldrack-single-stim,s591
4568.0,smaller_sooner,,discount_fixed,71,40.0,159.0,"89,71",1948,20.0,4000.0,,106808,0.0,,poldrack-single-stim,s591
4500.0,smaller_sooner,,discount_fixed,71,76.0,161.0,"89,71",1877,20.0,4000.0,,111310,0.0,,poldrack-single-stim,s591
4908.0,larger_later,,discount_fixed,89,48.0,128.0,"89,71",2108,20.0,4000.0,,116222,0.0,,poldrack-single-stim,s591
4568.0,larger_later,,discount_fixed,89,39.0,95.0,"89,71",2508,20.0,4000.0,,120793,0.0,,poldrack-single-stim,s591
6200.0,larger_later,,discount_fixed,89,83.0,105.0,"89,71",1569,20.0,4000.0,,126995,0.0,,poldrack-single-stim,s591
4908.0,larger_later,,discount_fixed,89,67.0,41.0,"89,71",1479,20.0,4000.0,,131907,0.0,,poldrack-single-stim,s591
5248.0,smaller_sooner,,discount_fixed,71,56.0,172.0,"89,71",1769,20.0,4000.0,,137156,0.0,,poldrack-single-stim,s591
5044.0,larger_later,,discount_fixed,89,28.0,123.0,"89,71",1747,20.0,4000.0,,142202,0.0,,poldrack-single-stim,s591
4636.0,smaller_sooner,,discount_fixed,71,50.0,129.0,"89,71",2516,20.0,4000.0,,146842,0.0,,poldrack-single-stim,s591
4704.0,smaller_sooner,,discount_fixed,71,23.0,61.0,"89,71",1652,20.0,4000.0,,151551,0.0,,poldrack-single-stim,s591
4636.0,larger_later,,discount_fixed,89,79.0,92.0,"89,71",1027,20.0,4000.0,,156191,0.0,,poldrack-single-stim,s591
4568.0,smaller_sooner,,discount_fixed,71,61.0,141.0,"89,71",2036,20.0,4000.0,,160761,0.0,,poldrack-single-stim,s591
4568.0,larger_later,,discount_fixed,89,43.0,38.0,"89,71",1318,20.0,4000.0,,165333,0.0,,poldrack-single-stim,s591
4908.0,smaller_sooner,,discount_fixed,71,66.0,145.0,"89,71",2160,20.0,4000.0,,170245,0.0,,poldrack-single-stim,s591
