block_duration,condition,correct,current_position,exp_stage,experiment_exp_id,goal_state,key_press,min_moves,num_moves_made,possible_responses,problem_id,problem_time,rt,start_state,stim_duration,text,time_elapsed,timing_post_trial,trial_id,trial_type,worker_id
2048.0,UA_with_intermeidate,,"1,0,0,2,0,0,0,0,0",practice,ward_and_allport,"1,2,3,0,0,0,0,0,0",71,3.0,1.0,"89,71",0.0,,2048,"1,0,0,2,3,0,0,0,0",2048.0,,5060,0.0,to_hand,poldrack-single-stim,s144
283.0,UA_with_intermeidate,,"1,0,0,2,0,0,3,0,0",practice,ward_and_allport,"1,2,3,0,0,0,0,0,0",82,3.0,1.0,"89,71,82",0.0,,283,"1,0,0,2,3,0,0,0,0",283.0,,5344,0.0,to_board,poldrack-single-stim,s144
283.0,UA_with_intermeidate,,"1,0,0,0,0,0,3,0,0",practice,ward_and_allport,"1,2,3,0,0,0,0,0,0",71,3.0,2.0,"89,71,82",0.0,,283,"1,0,0,2,3,0,0,0,0",283.0,,5629,0.0,to_hand,poldrack-single-stim,s144
227.0,UA_with_intermeidate,,"1,2,0,0,0,0,3,0,0",practice,ward_and_allport,"1,2,3,0,0,0,0,0,0",89,3.0,2.0,"89,71,82",0.0,,227,"1,0,0,2,3,0,0,0,0",227.0,,5857,0.0,to_board,poldrack-single-stim,s144
305.0,UA_with_intermeidate,,"1,2,0,0,0,0,0,0,0",practice,ward_and_allport,"1,2,3,0,0,0,0,0,0",82,3.0,3.0,"89,82",0.0,,305,"1,0,0,2,3,0,0,0,0",305.0,,6163,0.0,to_hand,poldrack-single-stim,s144
171.0,UA_with_intermeidate,,"1,2,3,0,0,0,0,0,0",practice,ward_and_allport,"1,2,3,0,0,0,0,0,0",89,3.0,3.0,"89,71,82",0.0,,171,"1,0,0,2,3,0,0,0,0",171.0,,6335,0.0,to_board,poldrack-single-stim,s144
2500.0,UA_with_intermeidate,True,,practice,ward_and_allport,,-1,3.0,3.0,none,0.0,6329.0,-1,,1000.0,,8839,0.0,feedback,poldrack-single-stim,s144
2182.0,UA_with_intermeidate,,"1,0,0,3,0,0,0,0,0",practice,ward_and_allport,"1,3,2,0,0,0,0,0,0",89,3.0,1.0,"89,71",1.0,,2182,"1,2,0,3,0,0,0,0,0",2182.0,,11024,0.0,to_hand,poldrack-single-stim,s144
183.0,UA_with_intermeidate,,"1,0,0,3,0,0,2,0,0",practice,ward_and_allport,"1,3,2,0,0,0,0,0,0",82,3.0,1.0,"89,71,82",1.0,,183,"1,2,0,3,0,0,0,0,0",183.0,,11207,0.0,to_board,poldrack-single-stim,s144
266.0,UA_with_intermeidate,,"1,0,0,0,0,0,2,0,0",practice,ward_and_allport,"1,3,2,0,0,0,0,0,0",71,3.0,2.0,"89,71,82",1.0,,266,"1,2,0,3,0,0,0,0,0",266.0,,11475,0.0,to_hand,poldrack-single-stim,s144
173.0,UA_with_intermeidate,,"1,3,0,0,0,0,2,0,0",practice,ward_and_allport,"1,3,2,0,0,0,0,0,0",89,3.0,2.0,"89,71,82",1.0,,173,"1,2,0,3,0,0,0,0,0",173.0,,11649,0.0,to_board,poldrack-single-stim,s144
503.0,UA_with_intermeidate,,"1,3,0,0,0,0,0,0,0",practice,ward_and_allport,"1,3,2,0,0,0,0,0,0",82,3.0,3.0,"89,82",1.0,,503,"1,2,0,3,0,0,0,0,0",503.0,,12153,0.0,to_hand,poldrack-single-stim,s144
116.0,UA_with_intermeidate,,"1,3,2,0,0,0,0,0,0",practice,ward_and_allport,"1,3,2,0,0,0,0,0,0",89,3.0,3.0,"89,71,82",1.0,,116,"1,2,0,3,0,0,0,0,0",116.0,,12270,0.0,to_board,poldrack-single-stim,s144
2100.0,UA_with_intermeidate,True,,practice,ward_and_allport,,-1,3.0,3.0,none,1.0,5533.0,-1,,1000.0,,14373,0.0,feedback,poldrack-single-stim,s144
1543.0,UA_without_intermeidate,,"0,0,0,1,2,0,0,0,0",practice,ward_and_allport,"3,2,1,0,0,0,0,0,0",82,3.0,1.0,"71,82",2.0,,1543,"0,0,0,1,2,0,3,0,0",1543.0,,15918,0.0,to_hand,poldrack-single-stim,s144
189.0,UA_without_intermeidate,,"3,0,0,1,2,0,0,0,0",practice,ward_and_allport,"3,2,1,0,0,0,0,0,0",89,3.0,1.0,"89,71,82",2.0,,189,"0,0,0,1,2,0,3,0,0",189.0,,16107,0.0,to_board,poldrack-single-stim,s144
378.0,UA_without_intermeidate,,"3,0,0,1,0,0,0,0,0",practice,ward_and_allport,"3,2,1,0,0,0,0,0,0",71,3.0,2.0,"89,71",2.0,,378,"0,0,0,1,2,0,3,0,0",378.0,,16486,0.0,to_hand,poldrack-single-stim,s144
138.0,UA_without_intermeidate,,"3,2,0,1,0,0,0,0,0",practice,ward_and_allport,"3,2,1,0,0,0,0,0,0",89,3.0,2.0,"89,71,82",2.0,,138,"0,0,0,1,2,0,3,0,0",138.0,,16625,0.0,to_board,poldrack-single-stim,s144
520.0,UA_without_intermeidate,,"3,2,0,0,0,0,0,0,0",practice,ward_and_allport,"3,2,1,0,0,0,0,0,0",71,3.0,3.0,"89,71",2.0,,520,"0,0,0,1,2,0,3,0,0",520.0,,17147,0.0,to_hand,poldrack-single-stim,s144
108.0,UA_without_intermeidate,,"3,2,1,0,0,0,0,0,0",practice,ward_and_allport,"3,2,1,0,0,0,0,0,0",89,3.0,3.0,"89,71,82",2.0,,108,"0,0,0,1,2,0,3,0,0",108.0,,17256,0.0,to_board,poldrack-single-stim,s144
2200.0,UA_without_intermeidate,True,,practice,ward_and_allport,,-1,3.0,3.0,none,2.0,5086.0,-1,,1000.0,,19459,0.0,feedback,poldrack-single-stim,s144
1826.0,UA_without_intermeidate,,"0,0,0,1,0,0,3,0,0",practice,ward_and_allport,"2,3,1,0,0,0,0,0,0",71,3.0,1.0,"71,82",3.0,,1826,"0,0,0,1,2,0,3,0,0",1826.0,,21287,0.0,to_hand,poldrack-single-stim,s144
164.0,UA_without_intermeidate,,"2,0,0,1,0,0,3,0,0",practice,ward_and_allport,"2,3,1,0,0,0,0,0,0",89,3.0,1.0,"89,71,82",3.0,,164,"0,0,0,1,2,0,3,0,0",164.0,,21452,0.0,to_board,poldrack-single-stim,s144
175.0,UA_without_intermeidate,,"2,0,0,1,0,0,0,0,0",practice,ward_and_allport,"2,3,1,0,0,0,0,0,0",82,3.0,2.0,"89,71,82",3.0,,175,"0,0,0,1,2,0,3,0,0",175.0,,21629,0.0,to_hand,poldrack-single-stim,s144
101.0,UA_without_intermeidate,,"2,3,0,1,0,0,0,0,0",practice,ward_and_allport,"2,3,1,0,0,0,0,0,0",89,3.0,2.0,"89,71,82",3.0,,101,"0,0,0,1,2,0,3,0,0",101.0,,21731,0.0,to_board,poldrack-single-stim,s144
171.0,UA_without_intermeidate,,"2,3,0,0,0,0,0,0,0",practice,ward_and_allport,"2,3,1,0,0,0,0,0,0",71,3.0,3.0,"89,71",3.0,,171,"0,0,0,1,2,0,3,0,0",171.0,,21903,0.0,to_hand,poldrack-single-stim,s144
608.0,UA_without_intermeidate,,"2,3,1,0,0,0,0,0,0",practice,ward_and_allport,"2,3,1,0,0,0,0,0,0",89,3.0,3.0,"89,71,82",3.0,,608,"0,0,0,1,2,0,3,0,0",608.0,,22513,0.0,to_board,poldrack-single-stim,s144
2000.0,UA_without_intermeidate,True,,practice,ward_and_allport,,-1,3.0,3.0,none,3.0,5061.0,-1,,1000.0,,24520,0.0,feedback,poldrack-single-stim,s144
1799.0,PA_with_intermediate,,"0,0,0,1,2,0,0,0,0",test,ward_and_allport,"2,0,0,1,3,0,0,0,0",71,3.0,1.0,71,0.0,,1799,"0,0,0,1,2,3,0,0,0",1799.0,,28324,0.0,to_hand,poldrack-single-stim,s144
176.0,PA_with_intermediate,,"0,0,0,1,2,0,3,0,0",test,ward_and_allport,"2,0,0,1,3,0,0,0,0",82,3.0,1.0,"89,71,82",0.0,,176,"0,0,0,1,2,3,0,0,0",176.0,,28501,0.0,to_board,poldrack-single-stim,s144
357.0,PA_with_intermediate,,"0,0,0,1,0,0,3,0,0",test,ward_and_allport,"2,0,0,1,3,0,0,0,0",71,3.0,2.0,"71,82",0.0,,357,"0,0,0,1,2,3,0,0,0",357.0,,28859,0.0,to_hand,poldrack-single-stim,s144
151.0,PA_with_intermediate,,"2,0,0,1,0,0,3,0,0",test,ward_and_allport,"2,0,0,1,3,0,0,0,0",89,3.0,2.0,"89,71,82",0.0,,151,"0,0,0,1,2,3,0,0,0",151.0,,29011,0.0,to_board,poldrack-single-stim,s144
266.0,PA_with_intermediate,,"2,0,0,0,0,0,3,0,0",test,ward_and_allport,"2,0,0,1,3,0,0,0,0",71,3.0,3.0,"89,71,82",0.0,,266,"0,0,0,1,2,3,0,0,0",266.0,,29278,0.0,to_hand,poldrack-single-stim,s144
