EV,action,block_duration,cards_left,clicked_on_loss_card,exp_stage,experiment_exp_id,gain_amount,gain_probability,key_press,loss_amount,loss_probability,num_cards,num_click_in_round,num_loss_cards,possible_responses,risk,round_points,rt,stim_duration,text,time_elapsed,timing_post_trial,total_cards,trial_id,trial_type,which_round,worker_id
-1.6231785683452349,end_round,9452.0,6.0,0.0,test,columbia_card_task_fmri,12.0,0.8333333333333334,71.0,-70.0,0.16666666666666666,6.0,1.0,1.0,"89,71",-1.74123868227705,0.0,9452.0,9452.0,,12465,0.0,0.0,stim,poldrack-single-stim,1.0,s618
-0.789845235011901,end_round,5711.0,6.0,0.0,test,columbia_card_task_fmri,14.0,0.8333333333333334,71.0,-75.0,0.16666666666666666,6.0,1.0,1.0,"89,71",0.8675048577524436,0.0,5711.0,5711.0,,20635,0.0,0.0,stim,poldrack-single-stim,2.0,s618
0.8768214316547651,draw_card,2717.0,6.0,0.0,test,columbia_card_task_fmri,15.0,0.8333333333333334,89.0,-70.0,0.16666666666666666,6.0,1.0,1.0,"89,71",-0.6232057856334947,15.0,2717.0,2717.0,,25811,0.0,,stim,poldrack-single-stim,3.0,s618
-1.9565119016785688,end_round,1232.0,5.0,0.0,test,columbia_card_task_fmri,15.0,0.8,71.0,-70.0,0.2,6.0,2.0,1.0,"89,71",1.6991624941527448,15.0,1232.0,1232.0,,27045,0.0,1.0,stim,poldrack-single-stim,3.0,s618
1.710154764988099,draw_card,2411.0,6.0,0.0,test,columbia_card_task_fmri,17.0,0.8333333333333334,89.0,-75.0,0.16666666666666666,6.0,1.0,1.0,"89,71",1.9855379168512854,17.0,2411.0,2411.0,,31987,0.0,,stim,poldrack-single-stim,4.0,s618
-1.3565119016785674,end_round,1201.0,5.0,0.0,test,columbia_card_task_fmri,17.0,0.8,71.0,-75.0,0.2,6.0,2.0,1.0,"89,71",4.499160378026168,17.0,1201.0,1201.0,,33190,0.0,1.0,stim,poldrack-single-stim,4.0,s618
3.043488098321431,draw_card,2224.0,8.0,0.0,test,columbia_card_task_fmri,24.0,0.75,89.0,-60.0,0.25,8.0,1.0,2.0,"89,71",4.07222763858028,24.0,2224.0,2224.0,,37803,0.0,,stim,poldrack-single-stim,5.0,s618
0.04348809832143115,draw_card,378.0,7.0,1.0,test,columbia_card_task_fmri,24.0,0.7142857142857143,89.0,-60.0,0.2857142857142857,8.0,2.0,2.0,"89,71",5.646491523137264,-36.0,378.0,378.0,,38183,0.0,2.0,stim,poldrack-single-stim,5.0,s618
3.043488098321431,draw_card,2567.0,8.0,0.0,test,columbia_card_task_fmri,29.0,0.75,89.0,-75.0,0.25,8.0,1.0,2.0,"89,71",12.73247667691755,29.0,2567.0,2567.0,,43209,0.0,,stim,poldrack-single-stim,6.0,s618
-0.6707976159642806,draw_card,999.0,7.0,0.0,test,columbia_card_task_fmri,29.0,0.7142857142857143,89.0,-75.0,0.2857142857142857,8.0,2.0,2.0,"89,71",14.681565760089498,58.0,999.0,999.0,,44210,0.0,,stim,poldrack-single-stim,6.0,s618
