CTI,block_duration,correct,correct_response,cue,cue_switch,exp_stage,experiment_exp_id,feedback_duration,key_press,possible_responses,rt,stim_color,stim_duration,stim_number,switch_type,task,task_switch,text,time_elapsed,timing_post_trial,trial_id,trial_num,trial_type,worker_id
100.0,2000.0,True,89.0,Orange-Blue,,practice,twobytwo,500.0,89.0,"89,71",680.0,orange,1000.0,7.0,task_switch,color,switch,,-97191,0.0,stim,0.0,poldrack-categorize,s588
900.0,2000.0,True,71.0,High-Low,,practice,twobytwo,500.0,71.0,"89,71",550.0,#1F45FC,1000.0,2.0,task_switch,magnitude,switch,,-92775,0.0,stim,1.0,poldrack-categorize,s588
900.0,2000.0,True,71.0,Orange-Blue,,practice,twobytwo,500.0,71.0,"89,71",684.0,#1F45FC,1000.0,3.0,task_switch,color,switch,,-88358,0.0,stim,2.0,poldrack-categorize,s588
100.0,2000.0,True,89.0,Color,switch,practice,twobytwo,500.0,89.0,"89,71",966.0,orange,1000.0,2.0,cue_switch,color,stay,,-84742,0.0,stim,3.0,poldrack-categorize,s588
900.0,2000.0,True,89.0,Orange-Blue,switch,practice,twobytwo,500.0,89.0,"89,71",664.0,orange,1000.0,2.0,cue_switch,color,stay,,-80326,0.0,stim,4.0,poldrack-categorize,s588
100.0,2000.0,True,89.0,High-Low,,practice,twobytwo,500.0,89.0,"89,71",986.0,#1F45FC,1000.0,6.0,task_switch,magnitude,switch,,-76710,0.0,stim,5.0,poldrack-categorize,s588
100.0,2000.0,True,89.0,High-Low,stay,practice,twobytwo,500.0,89.0,"89,71",742.0,orange,1000.0,8.0,cue_stay,magnitude,stay,,-73094,0.0,stim,6.0,poldrack-categorize,s588
900.0,2000.0,True,71.0,Color,,practice,twobytwo,500.0,71.0,"89,71",454.0,#1F45FC,1000.0,3.0,task_switch,color,switch,,-68678,0.0,stim,7.0,poldrack-categorize,s588
100.0,2000.0,True,71.0,Orange-Blue,switch,practice,twobytwo,500.0,71.0,"89,71",1127.0,#1F45FC,1000.0,7.0,cue_switch,color,stay,,-65056,0.0,stim,8.0,poldrack-categorize,s588
900.0,2000.0,True,71.0,Orange-Blue,stay,practice,twobytwo,500.0,71.0,"89,71",624.0,#1F45FC,1000.0,1.0,cue_stay,color,stay,,-60640,0.0,stim,9.0,poldrack-categorize,s588
900.0,2000.0,False,89.0,Magnitude,,practice,twobytwo,500.0,71.0,"89,71",726.0,#1F45FC,1000.0,8.0,task_switch,magnitude,switch,,-56224,0.0,stim,10.0,poldrack-categorize,s588
900.0,2000.0,False,71.0,High-Low,switch,practice,twobytwo,500.0,89.0,"89,71",1307.0,#1F45FC,1000.0,1.0,cue_switch,magnitude,stay,,-51807,0.0,stim,11.0,poldrack-categorize,s588
100.0,2000.0,True,89.0,Orange-Blue,,practice,twobytwo,500.0,89.0,"89,71",913.0,orange,1000.0,2.0,task_switch,color,switch,,-48186,0.0,stim,12.0,poldrack-categorize,s588
900.0,2000.0,True,89.0,Orange-Blue,stay,practice,twobytwo,500.0,89.0,"89,71",633.0,orange,1000.0,6.0,cue_stay,color,stay,,-43770,0.0,stim,13.0,poldrack-categorize,s588
100.0,2000.0,True,89.0,Orange-Blue,stay,practice,twobytwo,500.0,89.0,"89,71",733.0,orange,1000.0,2.0,cue_stay,color,stay,,-40154,0.0,stim,14.0,poldrack-categorize,s588
