block_duration,correct,correct_response,cue,exp_stage,experiment_exp_id,feedback_duration,flanker_location,flanker_middle_direction,flanker_type,key_press,possible_responses,rt,stim_duration,text,time_elapsed,timing_post_trial,trial_id,trial_num,trial_type,worker_id
1700.0,1.0,71.0,double,practice,attention_network_task,1000.0,up,right,congruent,71,"89,71",1386,1700.0,,-74939,500.0,stim,,poldrack-categorize,s642
1700.0,1.0,71.0,spatial,practice,attention_network_task,1000.0,up,right,incongruent,71,"89,71",792,1700.0,,-71228,500.0,stim,,poldrack-categorize,s642
1700.0,1.0,89.0,spatial,practice,attention_network_task,1000.0,up,left,incongruent,89,"89,71",626,1700.0,,-67518,500.0,stim,,poldrack-categorize,s642
1700.0,1.0,89.0,spatial,practice,attention_network_task,1000.0,down,left,congruent,89,"89,71",678,1700.0,,-63808,500.0,stim,,poldrack-categorize,s642
1700.0,1.0,71.0,spatial,practice,attention_network_task,1000.0,up,right,congruent,71,"89,71",436,1700.0,,-60098,500.0,stim,,poldrack-categorize,s642
1700.0,1.0,71.0,spatial,practice,attention_network_task,1000.0,down,right,congruent,71,"89,71",609,1700.0,,-56388,500.0,stim,,poldrack-categorize,s642
1700.0,1.0,89.0,double,practice,attention_network_task,1000.0,down,left,incongruent,89,"89,71",703,1700.0,,-52677,500.0,stim,,poldrack-categorize,s642
1700.0,1.0,71.0,double,practice,attention_network_task,1000.0,up,right,incongruent,71,"89,71",630,1700.0,,-48968,500.0,stim,,poldrack-categorize,s642
1700.0,1.0,89.0,double,practice,attention_network_task,1000.0,up,left,congruent,89,"89,71",740,1700.0,,-45259,500.0,stim,,poldrack-categorize,s642
1700.0,1.0,89.0,spatial,practice,attention_network_task,1000.0,down,left,incongruent,89,"89,71",596,1700.0,,-41550,500.0,stim,,poldrack-categorize,s642
1700.0,1.0,89.0,spatial,practice,attention_network_task,1000.0,up,left,congruent,89,"89,71",614,1700.0,,-37841,500.0,stim,,poldrack-categorize,s642
1700.0,1.0,89.0,double,practice,attention_network_task,1000.0,down,left,congruent,89,"89,71",686,1700.0,,-34133,500.0,stim,,poldrack-categorize,s642
2100.136,1.0,71.0,double,test,attention_network_task,,down,right,congruent,71,"89,71",586,1700.0,,5614,0.0,stim,0.0,poldrack-single-stim,s642
2100.0,1.0,71.0,double,test,attention_network_task,,up,right,incongruent,71,"89,71",963,1700.0,,8222,0.0,stim,1.0,poldrack-single-stim,s642
2100.0,1.0,71.0,spatial,test,attention_network_task,,up,right,congruent,71,"89,71",511,1700.0,,10829,0.0,stim,2.0,poldrack-single-stim,s642
2100.408,1.0,89.0,double,test,attention_network_task,,down,left,congruent,89,"89,71",589,1700.0,,13437,0.0,stim,3.0,poldrack-single-stim,s642
2100.544,1.0,89.0,double,test,attention_network_task,,up,left,congruent,89,"89,71",813,1700.0,,16045,0.0,stim,4.0,poldrack-single-stim,s642
2100.408,1.0,71.0,spatial,test,attention_network_task,,down,right,incongruent,71,"89,71",549,1700.0,,18653,0.0,stim,5.0,poldrack-single-stim,s642
2100.0,1.0,71.0,spatial,test,attention_network_task,,up,right,congruent,71,"89,71",573,1700.0,,21260,0.0,stim,6.0,poldrack-single-stim,s642
2100.408,1.0,71.0,double,test,attention_network_task,,up,right,congruent,71,"89,71",520,1700.0,,23867,0.0,stim,7.0,poldrack-single-stim,s642
2100.0,1.0,89.0,spatial,test,attention_network_task,,down,left,congruent,89,"89,71",1132,1700.0,,26475,0.0,stim,8.0,poldrack-single-stim,s642
2100.408,1.0,71.0,spatial,test,attention_network_task,,up,right,congruent,71,"89,71",839,1700.0,,29083,0.0,stim,9.0,poldrack-single-stim,s642
2100.0,1.0,89.0,spatial,test,attention_network_task,,up,left,incongruent,89,"89,71",593,1700.0,,31691,0.0,stim,10.0,poldrack-single-stim,s642
2100.0,1.0,89.0,spatial,test,attention_network_task,,down,left,incongruent,89,"89,71",864,1700.0,,34299,0.0,stim,11.0,poldrack-single-stim,s642
2100.408,1.0,71.0,spatial,test,attention_network_task,,up,right,incongruent,71,"89,71",558,1700.0,,36905,0.0,stim,12.0,poldrack-single-stim,s642
2100.136,1.0,89.0,spatial,test,attention_network_task,,down,left,incongruent,89,"89,71",621,1700.0,,39513,0.0,stim,13.0,poldrack-single-stim,s642
