CTI,block_duration,correct,correct_response,cue,cue_switch,exp_stage,experiment_exp_id,feedback_duration,key_press,possible_responses,rt,stim_color,stim_duration,stim_number,switch_type,task,task_switch,text,time_elapsed,timing_post_trial,trial_id,trial_num,trial_type,worker_id
900.0,2000.0,True,89.0,Magnitude,,practice,twobytwo,500.0,89.0,"89,71",748.0,#1F45FC,1000.0,1.0,task_switch,magnitude,switch,,-165348,0.0,stim,0.0,poldrack-categorize,s573
900.0,2000.0,True,89.0,Orange-Blue,,practice,twobytwo,500.0,89.0,"89,71",908.0,orange,1000.0,3.0,task_switch,color,switch,,-160932,0.0,stim,1.0,poldrack-categorize,s573
900.0,2000.0,False,89.0,Orange-Blue,stay,practice,twobytwo,500.0,71.0,"89,71",597.0,orange,1000.0,8.0,cue_stay,color,stay,,-156515,0.0,stim,2.0,poldrack-categorize,s573
100.0,2000.0,False,71.0,Color,switch,practice,twobytwo,500.0,89.0,"89,71",720.0,#1F45FC,1000.0,1.0,cue_switch,color,stay,,-152899,0.0,stim,3.0,poldrack-categorize,s573
100.0,2000.0,True,89.0,High-Low,,practice,twobytwo,500.0,89.0,"89,71",1127.0,#1F45FC,1000.0,4.0,task_switch,magnitude,switch,,-149278,0.0,stim,4.0,poldrack-categorize,s573
100.0,2000.0,False,89.0,Orange-Blue,,practice,twobytwo,500.0,71.0,"89,71",1558.0,orange,1000.0,8.0,task_switch,color,switch,,-145661,0.0,stim,5.0,poldrack-categorize,s573
900.0,2000.0,True,71.0,Color,switch,practice,twobytwo,500.0,71.0,"89,71",691.0,#1F45FC,1000.0,7.0,cue_switch,color,stay,,-141245,0.0,stim,6.0,poldrack-categorize,s573
900.0,2000.0,False,71.0,Orange-Blue,switch,practice,twobytwo,500.0,89.0,"89,71",615.0,#1F45FC,1000.0,4.0,cue_switch,color,stay,,-136829,0.0,stim,7.0,poldrack-categorize,s573
900.0,2000.0,True,89.0,High-Low,,practice,twobytwo,500.0,89.0,"89,71",1125.0,orange,1000.0,2.0,task_switch,magnitude,switch,,-132408,0.0,stim,8.0,poldrack-categorize,s573
100.0,2000.0,True,89.0,Magnitude,switch,practice,twobytwo,500.0,89.0,"89,71",877.0,orange,1000.0,3.0,cue_switch,magnitude,stay,,-128792,0.0,stim,9.0,poldrack-categorize,s573
100.0,2000.0,True,71.0,Orange-Blue,,practice,twobytwo,500.0,71.0,"89,71",872.0,#1F45FC,1000.0,1.0,task_switch,color,switch,,-125175,0.0,stim,10.0,poldrack-categorize,s573
100.0,2000.0,True,89.0,Orange-Blue,stay,practice,twobytwo,500.0,89.0,"89,71",923.0,orange,1000.0,8.0,cue_stay,color,stay,,-121559,0.0,stim,11.0,poldrack-categorize,s573
100.0,2000.0,True,89.0,High-Low,,practice,twobytwo,500.0,89.0,"89,71",743.0,orange,1000.0,1.0,task_switch,magnitude,switch,,-117938,0.0,stim,12.0,poldrack-categorize,s573
100.0,2000.0,True,71.0,High-Low,stay,practice,twobytwo,500.0,71.0,"89,71",1389.0,orange,1000.0,7.0,cue_stay,magnitude,stay,,-114317,0.0,stim,13.0,poldrack-categorize,s573
900.0,2000.0,True,89.0,High-Low,stay,practice,twobytwo,500.0,89.0,"89,71",544.0,orange,1000.0,3.0,cue_stay,magnitude,stay,,-109900,0.0,stim,14.0,poldrack-categorize,s573
900.0,2000.0,False,89.0,Orange-Blue,,practice,twobytwo,500.0,71.0,"89,71",600.0,orange,1000.0,7.0,task_switch,color,switch,,-105480,0.0,stim,15.0,poldrack-categorize,s573
900.0,2000.0,True,71.0,Color,switch,practice,twobytwo,500.0,71.0,"89,71",960.0,#1F45FC,1000.0,1.0,cue_switch,color,stay,,-101063,0.0,stim,0.0,poldrack-categorize,s573
900.0,2000.0,True,89.0,High-Low,,practice,twobytwo,500.0,89.0,"89,71",741.0,orange,1000.0,3.0,task_switch,magnitude,switch,,-96647,0.0,stim,1.0,poldrack-categorize,s573
100.0,2000.0,True,89.0,Orange-Blue,,practice,twobytwo,500.0,89.0,"89,71",973.0,orange,1000.0,8.0,task_switch,color,switch,,-93030,0.0,stim,2.0,poldrack-categorize,s573
900.0,2000.0,True,71.0,Orange-Blue,stay,practice,twobytwo,500.0,71.0,"89,71",644.0,#1F45FC,1000.0,1.0,cue_stay,color,stay,,-88614,0.0,stim,3.0,poldrack-categorize,s573
100.0,2000.0,True,71.0,Color,switch,practice,twobytwo,500.0,71.0,"89,71",1135.0,#1F45FC,1000.0,4.0,cue_switch,color,stay,,-84998,0.0,stim,4.0,poldrack-categorize,s573
900.0,2000.0,True,71.0,High-Low,,practice,twobytwo,500.0,71.0,"89,71",780.0,orange,1000.0,8.0,task_switch,magnitude,switch,,-80582,0.0,stim,5.0,poldrack-categorize,s573
100.0,2000.0,True,71.0,High-Low,stay,practice,twobytwo,500.0,71.0,"89,71",1275.0,#1F45FC,1000.0,7.0,cue_stay,magnitude,stay,,-76966,0.0,stim,6.0,poldrack-categorize,s573
900.0,2000.0,True,71.0,Orange-Blue,,practice,twobytwo,500.0,71.0,"89,71",876.0,#1F45FC,1000.0,4.0,task_switch,color,switch,,-72552,0.0,stim,7.0,poldrack-categorize,s573
100.0,2000.0,True,89.0,High-Low,,practice,twobytwo,500.0,89.0,"89,71",827.0,orange,1000.0,2.0,task_switch,magnitude,switch,,-68933,0.0,stim,8.0,poldrack-categorize,s573
