block_duration,choice,exp_stage,experiment_exp_id,key_press,large_amount,later_delay,possible_responses,rt,small_amount,stim_duration,text,time_elapsed,timing_post_trial,trial_id,trial_type,worker_id
2412,,practice,discount_fixed,71,,,"89,71",2412,,2412.0,,-37008,1000,stim,poldrack-single-stim,s618
4636,larger_later,,discount_fixed,89,79.0,92.0,"89,71",1357,20.0,4000.0,,7653,0,,poldrack-single-stim,s618
4568,smaller_sooner,,discount_fixed,71,61.0,141.0,"89,71",2289,20.0,4000.0,,12224,0,,poldrack-single-stim,s618
4568,larger_later,,discount_fixed,89,43.0,38.0,"89,71",1055,20.0,4000.0,,16795,0,,poldrack-single-stim,s618
4908,larger_later,,discount_fixed,89,66.0,145.0,"89,71",2225,20.0,4000.0,,21707,0,,poldrack-single-stim,s618
4840,larger_later,,discount_fixed,89,30.0,23.0,"89,71",2160,20.0,4000.0,,26549,0,,poldrack-single-stim,s618
5248,larger_later,,discount_fixed,89,32.0,57.0,"89,71",1209,20.0,4000.0,,31802,0,,poldrack-single-stim,s618
4772,smaller_sooner,,discount_fixed,71,27.0,91.0,"89,71",1660,20.0,4000.0,,36577,0,,poldrack-single-stim,s618
5996,larger_later,,discount_fixed,89,43.0,120.0,"89,71",1211,20.0,4000.0,,42577,0,,poldrack-single-stim,s618
5588,larger_later,,discount_fixed,89,75.0,60.0,"89,71",906,20.0,4000.0,,48167,0,,poldrack-single-stim,s618
4568,larger_later,,discount_fixed,89,34.0,176.0,"89,71",2209,20.0,4000.0,,52738,0,,poldrack-single-stim,s618
5112,smaller_sooner,,discount_fixed,71,24.0,38.0,"89,71",1568,20.0,4000.0,,57853,0,,poldrack-single-stim,s618
5656,larger_later,,discount_fixed,89,82.0,74.0,"89,71",1586,20.0,4000.0,,63512,0,,poldrack-single-stim,s618
4568,larger_later,,discount_fixed,89,58.0,53.0,"89,71",1056,20.0,4000.0,,68085,0,,poldrack-single-stim,s618
4772,larger_later,,discount_fixed,89,54.0,23.0,"89,71",1344,20.0,4000.0,,72861,0,,poldrack-single-stim,s618
