block_duration,condition,correct,correct_response,exp_stage,experiment_exp_id,key_press,possible_responses,rt,stim_duration,text,time_elapsed,timing_post_trial,trial_id,trial_num,trial_type,worker_id
1500.0,AX,1.0,89.0,practice,dot_pattern_expectancy,89.0,"89,71",703,500.0,,-92596,0.0,probe,0.0,poldrack-single-stim,s556
1700.0,BY,1.0,71.0,practice,dot_pattern_expectancy,71.0,"89,71",261,500.0,,-87881,0.0,probe,1.0,poldrack-single-stim,s556
1500.0,BY,1.0,71.0,practice,dot_pattern_expectancy,71.0,"89,71",234,500.0,,-83364,0.0,probe,2.0,poldrack-single-stim,s556
1900.0,AX,1.0,89.0,practice,dot_pattern_expectancy,89.0,"89,71",289,500.0,,-78451,0.0,probe,3.0,poldrack-single-stim,s556
1500.0,BX,1.0,71.0,practice,dot_pattern_expectancy,71.0,"89,71",979,500.0,,-73932,0.0,probe,4.0,poldrack-single-stim,s556
2100.0,AY,1.0,71.0,practice,dot_pattern_expectancy,71.0,"89,71",950,500.0,,-68819,0.0,probe,5.0,poldrack-single-stim,s556
2500.0,AX,1.0,89.0,practice,dot_pattern_expectancy,89.0,"89,71",344,500.0,,-63305,0.0,probe,6.0,poldrack-single-stim,s556
2300.0,AX,1.0,89.0,practice,dot_pattern_expectancy,89.0,"89,71",482,500.0,,-57987,0.0,probe,7.0,poldrack-single-stim,s556
1500.0,BX,1.0,71.0,practice,dot_pattern_expectancy,71.0,"89,71",252,500.0,,-53473,0.0,probe,8.0,poldrack-single-stim,s556
1500.0,AY,1.0,71.0,practice,dot_pattern_expectancy,71.0,"89,71",600,500.0,,-48955,0.0,probe,9.0,poldrack-single-stim,s556
1636.0,AY,0.0,71.0,test,dot_pattern_expectancy,89.0,"89,71",380,500.0,,-2369,0.0,probe,0.0,poldrack-single-stim,s556
1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",489,500.0,,1775,0.0,probe,1.0,poldrack-single-stim,s556
1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",469,500.0,,5780,0.0,probe,2.0,poldrack-single-stim,s556
1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",634,500.0,,9791,0.0,probe,3.0,poldrack-single-stim,s556
1908.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",652,500.0,,14208,0.0,probe,4.0,poldrack-single-stim,s556
1636.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",204,500.0,,18351,0.0,probe,5.0,poldrack-single-stim,s556
2044.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",400,500.0,,22906,0.0,probe,6.0,poldrack-single-stim,s556
1772.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",668,500.0,,27189,0.0,probe,7.0,poldrack-single-stim,s556
1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",549,500.0,,31195,0.0,probe,8.0,poldrack-single-stim,s556
2180.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",435,500.0,,35888,0.0,probe,9.0,poldrack-single-stim,s556
1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",421,500.0,,39899,0.0,probe,10.0,poldrack-single-stim,s556
3676.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",235,500.0,,46086,0.0,probe,11.0,poldrack-single-stim,s556
1636.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",347,500.0,,50230,0.0,probe,12.0,poldrack-single-stim,s556
1636.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",531,500.0,,54379,0.0,probe,13.0,poldrack-single-stim,s556
1500.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",279,500.0,,58390,0.0,probe,14.0,poldrack-single-stim,s556
1908.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",380,500.0,,62810,0.0,probe,15.0,poldrack-single-stim,s556
1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",518,500.0,,66956,0.0,probe,16.0,poldrack-single-stim,s556
1500.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",627,500.0,,70967,0.0,probe,17.0,poldrack-single-stim,s556
1908.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",642,500.0,,75383,0.0,probe,18.0,poldrack-single-stim,s556
2180.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",398,500.0,,80076,0.0,probe,19.0,poldrack-single-stim,s556
1772.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",544,500.0,,84359,0.0,probe,20.0,poldrack-single-stim,s556
1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",497,500.0,,88370,0.0,probe,21.0,poldrack-single-stim,s556
1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",509,500.0,,92383,0.0,probe,22.0,poldrack-single-stim,s556
2044.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",381,500.0,,96941,0.0,probe,23.0,poldrack-single-stim,s556
2860.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",406,500.0,,102311,0.0,probe,24.0,poldrack-single-stim,s556
1500.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",270,500.0,,106325,0.0,probe,25.0,poldrack-single-stim,s556
1772.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",581,500.0,,110609,0.0,probe,26.0,poldrack-single-stim,s556
1772.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",320,500.0,,114893,0.0,probe,27.0,poldrack-single-stim,s556
2860.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",602,500.0,,120264,0.0,probe,28.0,poldrack-single-stim,s556
1772.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",392,500.0,,124543,0.0,probe,29.0,poldrack-single-stim,s556
1636.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",652,500.0,,128691,0.0,probe,30.0,poldrack-single-stim,s556
2452.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",589,500.0,,133651,0.0,probe,31.0,poldrack-single-stim,s556
1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",438,500.0,,137795,0.0,probe,32.0,poldrack-single-stim,s556
1500.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",454,500.0,,141804,0.0,probe,33.0,poldrack-single-stim,s556
1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",518,500.0,,145950,0.0,probe,34.0,poldrack-single-stim,s556
1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",409,500.0,,150094,0.0,probe,35.0,poldrack-single-stim,s556
2180.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",282,500.0,,154783,0.0,probe,36.0,poldrack-single-stim,s556
1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",399,500.0,,158799,0.0,probe,37.0,poldrack-single-stim,s556
1636.0,AY,0.0,71.0,test,dot_pattern_expectancy,89.0,"89,71",549,500.0,,162943,0.0,probe,38.0,poldrack-single-stim,s556
1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",609,500.0,,167092,0.0,probe,39.0,poldrack-single-stim,s556
7500.0,,,,,dot_pattern_expectancy,-1.0,none,-1,7500.0,,174596,1000.0,rest_block,,poldrack-single-stim,s556
2180.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",460,500.0,,182298,0.0,probe,0.0,poldrack-single-stim,s556
2316.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",673,500.0,,187127,0.0,probe,1.0,poldrack-single-stim,s556
1636.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",707,500.0,,191272,0.0,probe,2.0,poldrack-single-stim,s556
1908.0,BX,0.0,71.0,test,dot_pattern_expectancy,89.0,"89,71",816,500.0,,195690,0.0,probe,3.0,poldrack-single-stim,s556
3540.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",367,500.0,,201739,0.0,probe,4.0,poldrack-single-stim,s556
1636.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",243,500.0,,205883,0.0,probe,5.0,poldrack-single-stim,s556
1500.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",514,500.0,,209893,0.0,probe,6.0,poldrack-single-stim,s556
1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",423,500.0,,213905,0.0,probe,7.0,poldrack-single-stim,s556
1772.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",691,500.0,,218183,0.0,probe,8.0,poldrack-single-stim,s556
2452.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",198,500.0,,223147,0.0,probe,9.0,poldrack-single-stim,s556
