CTI,block_duration,correct,correct_response,cue,cue_switch,exp_stage,experiment_exp_id,feedback_duration,key_press,possible_responses,rt,stim_color,stim_duration,stim_number,switch_type,task,task_switch,text,time_elapsed,timing_post_trial,trial_id,trial_num,trial_type,worker_id
100.0,2000.0,False,89.0,Orange-Blue,,practice,twobytwo,500.0,-1.0,"89,71",-1.0,orange,1000.0,8.0,task_switch,color,switch,,-101139,0.0,stim,0.0,poldrack-categorize,s640
100.0,2000.0,True,71.0,Orange-Blue,stay,practice,twobytwo,500.0,71.0,"89,71",1110.0,#1F45FC,1000.0,2.0,cue_stay,color,stay,,-97517,0.0,stim,1.0,poldrack-categorize,s640
900.0,2000.0,True,89.0,Orange-Blue,stay,practice,twobytwo,500.0,89.0,"89,71",424.0,orange,1000.0,2.0,cue_stay,color,stay,,-93094,0.0,stim,2.0,poldrack-categorize,s640
100.0,2000.0,True,89.0,Orange-Blue,stay,practice,twobytwo,500.0,89.0,"89,71",787.0,orange,1000.0,6.0,cue_stay,color,stay,,-89472,0.0,stim,3.0,poldrack-categorize,s640
900.0,2000.0,True,89.0,Magnitude,,practice,twobytwo,500.0,89.0,"89,71",616.0,#1F45FC,1000.0,1.0,task_switch,magnitude,switch,,-85050,0.0,stim,4.0,poldrack-categorize,s640
900.0,2000.0,True,71.0,High-Low,switch,practice,twobytwo,500.0,71.0,"89,71",446.0,orange,1000.0,9.0,cue_switch,magnitude,stay,,-80627,0.0,stim,5.0,poldrack-categorize,s640
100.0,2000.0,False,71.0,Orange-Blue,,practice,twobytwo,500.0,89.0,"89,71",859.0,#1F45FC,1000.0,3.0,task_switch,color,switch,,-77005,0.0,stim,6.0,poldrack-categorize,s640
900.0,2000.0,True,71.0,Magnitude,,practice,twobytwo,500.0,71.0,"89,71",1022.0,#1F45FC,1000.0,7.0,task_switch,magnitude,switch,,-72582,0.0,stim,7.0,poldrack-categorize,s640
100.0,2000.0,True,71.0,High-Low,switch,practice,twobytwo,500.0,71.0,"89,71",654.0,#1F45FC,1000.0,9.0,cue_switch,magnitude,stay,,-68955,0.0,stim,8.0,poldrack-categorize,s640
100.0,2000.0,True,71.0,Orange-Blue,,practice,twobytwo,500.0,71.0,"89,71",974.0,#1F45FC,1000.0,6.0,task_switch,color,switch,,-65327,0.0,stim,9.0,poldrack-categorize,s640
900.0,2000.0,True,89.0,Color,switch,practice,twobytwo,500.0,89.0,"89,71",841.0,orange,1000.0,8.0,cue_switch,color,stay,,-60904,0.0,stim,10.0,poldrack-categorize,s640
100.0,2000.0,True,71.0,Orange-Blue,switch,practice,twobytwo,500.0,71.0,"89,71",689.0,#1F45FC,1000.0,8.0,cue_switch,color,stay,,-57282,0.0,stim,11.0,poldrack-categorize,s640
900.0,2000.0,True,89.0,Magnitude,,practice,twobytwo,500.0,89.0,"89,71",473.0,orange,1000.0,3.0,task_switch,magnitude,switch,,-52859,0.0,stim,12.0,poldrack-categorize,s640
100.0,2000.0,True,71.0,Color,,practice,twobytwo,500.0,71.0,"89,71",955.0,#1F45FC,1000.0,9.0,task_switch,color,switch,,-49237,0.0,stim,13.0,poldrack-categorize,s640
900.0,2000.0,True,89.0,Color,stay,practice,twobytwo,500.0,89.0,"89,71",848.0,orange,1000.0,3.0,cue_stay,color,stay,,-44815,0.0,stim,14.0,poldrack-categorize,s640
900.0,2000.0,True,89.0,Magnitude,,practice,twobytwo,500.0,89.0,"89,71",623.0,orange,1000.0,2.0,task_switch,magnitude,switch,,-40386,0.0,stim,15.0,poldrack-categorize,s640
900.0,2136.0,True,71.0,High-Low,switch,test,twobytwo,,71.0,"89,71",492.0,orange,1000.0,8.0,cue_switch,magnitude,stay,,6565,0.0,stim,0.0,poldrack-single-stim,s640
100.0,2272.0,False,71.0,Color,,test,twobytwo,,89.0,"89,71",712.0,#1F45FC,1000.0,2.0,task_switch,color,switch,,8945,0.0,stim,1.0,poldrack-single-stim,s640
900.0,2136.0,True,89.0,Magnitude,,test,twobytwo,,89.0,"89,71",529.0,orange,1000.0,2.0,task_switch,magnitude,switch,,11992,0.0,stim,2.0,poldrack-single-stim,s640
900.0,2272.0,True,71.0,Magnitude,stay,test,twobytwo,,71.0,"89,71",607.0,orange,1000.0,6.0,cue_stay,magnitude,stay,,15173,0.0,stim,3.0,poldrack-single-stim,s640
900.0,2000.0,True,71.0,Orange-Blue,,test,twobytwo,,71.0,"89,71",869.0,#1F45FC,1000.0,1.0,task_switch,color,switch,,18080,0.0,stim,4.0,poldrack-single-stim,s640
900.0,2816.0,True,89.0,Orange-Blue,stay,test,twobytwo,,89.0,"89,71",386.0,orange,1000.0,9.0,cue_stay,color,stay,,21807,0.0,stim,5.0,poldrack-single-stim,s640
100.0,2408.0,True,71.0,Color,switch,test,twobytwo,,71.0,"89,71",742.0,#1F45FC,1000.0,3.0,cue_switch,color,stay,,24327,0.0,stim,6.0,poldrack-single-stim,s640
900.0,2000.0,True,71.0,Color,stay,test,twobytwo,,71.0,"89,71",545.0,#1F45FC,1000.0,7.0,cue_stay,color,stay,,27234,0.0,stim,7.0,poldrack-single-stim,s640
900.0,2544.0,True,71.0,Color,stay,test,twobytwo,,71.0,"89,71",525.0,#1F45FC,1000.0,9.0,cue_stay,color,stay,,30687,0.0,stim,8.0,poldrack-single-stim,s640
