block_duration,choice,exp_stage,experiment_exp_id,key_press,large_amount,later_delay,possible_responses,rt,small_amount,stim_duration,text,time_elapsed,timing_post_trial,trial_id,trial_type,worker_id
2000.0,,practice,discount_fixed,89,,,"89,71",2000,,2000.0,,-46532,1000.0,stim,poldrack-single-stim,s570
4636.0,larger_later,,discount_fixed,89,79.0,92.0,"89,71",1483,20.0,4000.0,,7652,0.0,,poldrack-single-stim,s570
4568.0,smaller_sooner,,discount_fixed,71,61.0,141.0,"89,71",2295,20.0,4000.0,,12223,0.0,,poldrack-single-stim,s570
4568.0,larger_later,,discount_fixed,89,43.0,38.0,"89,71",1340,20.0,4000.0,,16794,0.0,,poldrack-single-stim,s570
4908.0,smaller_sooner,,discount_fixed,71,66.0,145.0,"89,71",2249,20.0,4000.0,,21706,0.0,,poldrack-single-stim,s570
4840.0,larger_later,,discount_fixed,89,30.0,23.0,"89,71",1222,20.0,4000.0,,26549,0.0,,poldrack-single-stim,s570
5248.0,larger_later,,discount_fixed,89,32.0,57.0,"89,71",2626,20.0,4000.0,,31803,0.0,,poldrack-single-stim,s570
4772.0,smaller_sooner,,discount_fixed,71,27.0,91.0,"89,71",1843,20.0,4000.0,,36576,0.0,,poldrack-single-stim,s570
5996.0,larger_later,,discount_fixed,89,43.0,120.0,"89,71",3126,20.0,4000.0,,42577,0.0,,poldrack-single-stim,s570
5588.0,larger_later,,discount_fixed,89,75.0,60.0,"89,71",2974,20.0,4000.0,,48172,0.0,,poldrack-single-stim,s570
4568.0,smaller_sooner,,discount_fixed,71,34.0,176.0,"89,71",2376,20.0,4000.0,,52743,0.0,,poldrack-single-stim,s570
5112.0,larger_later,,discount_fixed,89,24.0,38.0,"89,71",3145,20.0,4000.0,,57856,0.0,,poldrack-single-stim,s570
5656.0,larger_later,,discount_fixed,89,82.0,74.0,"89,71",2031,20.0,4000.0,,63516,0.0,,poldrack-single-stim,s570
4568.0,larger_later,,discount_fixed,89,58.0,53.0,"89,71",2622,20.0,4000.0,,68087,0.0,,poldrack-single-stim,s570
4772.0,larger_later,,discount_fixed,89,54.0,23.0,"89,71",1557,20.0,4000.0,,72861,0.0,,poldrack-single-stim,s570
5044.0,larger_later,,discount_fixed,89,41.0,55.0,"89,71",2022,20.0,4000.0,,77906,0.0,,poldrack-single-stim,s570
4840.0,larger_later,,discount_fixed,89,77.0,142.0,"89,71",2788,20.0,4000.0,,82749,0.0,,poldrack-single-stim,s570
5180.0,smaller_sooner,,discount_fixed,71,25.0,108.0,"89,71",2132,20.0,4000.0,,87934,0.0,,poldrack-single-stim,s570
5044.0,smaller_sooner,,discount_fixed,71,33.0,163.0,"89,71",2876,20.0,4000.0,,92979,0.0,,poldrack-single-stim,s570
4976.0,smaller_sooner,,discount_fixed,71,29.0,75.0,"89,71",2248,20.0,4000.0,,97961,0.0,,poldrack-single-stim,s570
4976.0,larger_later,,discount_fixed,89,45.0,157.0,"89,71",2504,20.0,4000.0,,102943,0.0,,poldrack-single-stim,s570
5316.0,larger_later,,discount_fixed,89,31.0,74.0,"89,71",2108,20.0,4000.0,,108264,0.0,,poldrack-single-stim,s570
4500.0,larger_later,,discount_fixed,89,80.0,39.0,"89,71",1622,20.0,4000.0,,112767,0.0,,poldrack-single-stim,s570
5044.0,larger_later,,discount_fixed,89,22.0,21.0,"89,71",3446,20.0,4000.0,,117813,0.0,,poldrack-single-stim,s570
4704.0,smaller_sooner,,discount_fixed,71,52.0,139.0,"89,71",3592,20.0,4000.0,,122522,0.0,,poldrack-single-stim,s570
4840.0,smaller_sooner,,discount_fixed,71,54.0,126.0,"89,71",1480,20.0,4000.0,,127365,0.0,,poldrack-single-stim,s570
6744.0,smaller_sooner,,discount_fixed,71,23.0,176.0,"89,71",1873,20.0,4000.0,,134112,0.0,,poldrack-single-stim,s570
4500.0,smaller_sooner,,discount_fixed,71,24.0,87.0,"89,71",2379,20.0,4000.0,,138614,0.0,,poldrack-single-stim,s570
4568.0,smaller_sooner,,discount_fixed,71,36.0,140.0,"89,71",2554,20.0,4000.0,,143186,0.0,,poldrack-single-stim,s570
4704.0,smaller_sooner,,discount_fixed,71,35.0,171.0,"89,71",2138,20.0,4000.0,,147892,0.0,,poldrack-single-stim,s570
4908.0,larger_later,,discount_fixed,89,34.0,43.0,"89,71",2671,20.0,4000.0,,152801,0.0,,poldrack-single-stim,s570
