CTI,block_duration,correct,correct_response,cue,cue_switch,exp_stage,experiment_exp_id,feedback_duration,key_press,possible_responses,rt,stim_color,stim_duration,stim_number,switch_type,task,task_switch,text,time_elapsed,timing_post_trial,trial_id,trial_num,trial_type,worker_id
100.0,2000.0,True,71.0,Magnitude,,practice,twobytwo,500.0,71.0,"89,71",835.0,#1F45FC,1000.0,6.0,task_switch,magnitude,switch,,-101093,0.0,stim,0.0,poldrack-categorize,s629
900.0,2000.0,True,71.0,High-Low,switch,practice,twobytwo,500.0,71.0,"89,71",622.0,#1F45FC,1000.0,7.0,cue_switch,magnitude,stay,,-96677,0.0,stim,1.0,poldrack-categorize,s629
100.0,2000.0,True,89.0,Color,,practice,twobytwo,500.0,89.0,"89,71",778.0,#1F45FC,1000.0,2.0,task_switch,color,switch,,-93066,0.0,stim,2.0,poldrack-categorize,s629
100.0,2000.0,True,89.0,Orange-Blue,switch,practice,twobytwo,500.0,89.0,"89,71",547.0,#1F45FC,1000.0,1.0,cue_switch,color,stay,,-89455,0.0,stim,3.0,poldrack-categorize,s629
900.0,2000.0,True,89.0,High-Low,,practice,twobytwo,500.0,89.0,"89,71",540.0,#1F45FC,1000.0,3.0,task_switch,magnitude,switch,,-85041,0.0,stim,4.0,poldrack-categorize,s629
100.0,2000.0,True,71.0,High-Low,stay,practice,twobytwo,500.0,71.0,"89,71",867.0,#1F45FC,1000.0,7.0,cue_stay,magnitude,stay,,-81429,0.0,stim,5.0,poldrack-categorize,s629
100.0,2000.0,True,71.0,High-Low,stay,practice,twobytwo,500.0,71.0,"89,71",653.0,orange,1000.0,7.0,cue_stay,magnitude,stay,,-77807,0.0,stim,6.0,poldrack-categorize,s629
900.0,2000.0,True,71.0,High-Low,stay,practice,twobytwo,500.0,71.0,"89,71",587.0,orange,1000.0,8.0,cue_stay,magnitude,stay,,-73391,0.0,stim,7.0,poldrack-categorize,s629
900.0,2000.0,True,89.0,Orange-Blue,,practice,twobytwo,500.0,89.0,"89,71",577.0,#1F45FC,1000.0,1.0,task_switch,color,switch,,-68971,0.0,stim,8.0,poldrack-categorize,s629
100.0,2000.0,False,89.0,Magnitude,,practice,twobytwo,500.0,-1.0,"89,71",-1.0,#1F45FC,1000.0,3.0,task_switch,magnitude,switch,,-65359,0.0,stim,9.0,poldrack-categorize,s629
900.0,2000.0,True,71.0,Orange-Blue,,practice,twobytwo,500.0,71.0,"89,71",504.0,orange,1000.0,8.0,task_switch,color,switch,,-60943,0.0,stim,10.0,poldrack-categorize,s629
900.0,2000.0,True,71.0,Magnitude,,practice,twobytwo,500.0,71.0,"89,71",536.0,#1F45FC,1000.0,7.0,task_switch,magnitude,switch,,-56526,0.0,stim,11.0,poldrack-categorize,s629
100.0,2000.0,True,71.0,High-Low,switch,practice,twobytwo,500.0,71.0,"89,71",497.0,orange,1000.0,9.0,cue_switch,magnitude,stay,,-52916,0.0,stim,12.0,poldrack-categorize,s629
900.0,2000.0,True,71.0,Magnitude,switch,practice,twobytwo,500.0,71.0,"89,71",448.0,orange,1000.0,9.0,cue_switch,magnitude,stay,,-48505,0.0,stim,13.0,poldrack-categorize,s629
100.0,2000.0,True,71.0,Color,,practice,twobytwo,500.0,71.0,"89,71",575.0,orange,1000.0,9.0,task_switch,color,switch,,-44889,0.0,stim,14.0,poldrack-categorize,s629
