CTI,block_duration,correct,correct_response,cue,cue_switch,exp_stage,experiment_exp_id,feedback_duration,key_press,possible_responses,rt,stim_color,stim_duration,stim_number,switch_type,task,task_switch,text,time_elapsed,timing_post_trial,trial_id,trial_num,trial_type,worker_id
100.0,2000.0,False,71.0,Orange-Blue,switch,practice,twobytwo,500.0,-1.0,"89,71",-1.0,#1F45FC,1000.0,7.0,cue_switch,color,stay,,-110588,0.0,stim,0.0,poldrack-categorize,s358
100.0,2000.0,True,71.0,Orange-Blue,stay,practice,twobytwo,500.0,71.0,"89,71",927.0,#1F45FC,1000.0,1.0,cue_stay,color,stay,,-106980,0.0,stim,1.0,poldrack-categorize,s358
100.0,2000.0,True,71.0,Color,switch,practice,twobytwo,500.0,71.0,"89,71",1039.0,#1F45FC,1000.0,2.0,cue_switch,color,stay,,-103369,0.0,stim,2.0,poldrack-categorize,s358
100.0,2000.0,True,89.0,High-Low,,practice,twobytwo,500.0,89.0,"89,71",754.0,#1F45FC,1000.0,8.0,task_switch,magnitude,switch,,-99758,0.0,stim,3.0,poldrack-categorize,s358
100.0,2000.0,False,71.0,Orange-Blue,,practice,twobytwo,500.0,89.0,"89,71",1264.0,#1F45FC,1000.0,7.0,task_switch,color,switch,,-96147,0.0,stim,4.0,poldrack-categorize,s358
900.0,2000.0,True,71.0,Magnitude,,practice,twobytwo,500.0,71.0,"89,71",399.0,orange,1000.0,2.0,task_switch,magnitude,switch,,-91736,0.0,stim,5.0,poldrack-categorize,s358
900.0,2000.0,True,71.0,Magnitude,stay,practice,twobytwo,500.0,71.0,"89,71",461.0,#1F45FC,1000.0,1.0,cue_stay,magnitude,stay,,-87325,0.0,stim,6.0,poldrack-categorize,s358
100.0,2000.0,True,71.0,Orange-Blue,,practice,twobytwo,500.0,71.0,"89,71",922.0,#1F45FC,1000.0,7.0,task_switch,color,switch,,-83715,0.0,stim,7.0,poldrack-categorize,s358
100.0,2000.0,True,89.0,Orange-Blue,stay,practice,twobytwo,500.0,89.0,"89,71",753.0,orange,1000.0,2.0,cue_stay,color,stay,,-80104,0.0,stim,8.0,poldrack-categorize,s358
100.0,2000.0,True,71.0,Magnitude,,practice,twobytwo,500.0,71.0,"89,71",822.0,orange,1000.0,3.0,task_switch,magnitude,switch,,-76493,0.0,stim,9.0,poldrack-categorize,s358
900.0,2000.0,True,89.0,High-Low,switch,practice,twobytwo,500.0,89.0,"89,71",498.0,orange,1000.0,9.0,cue_switch,magnitude,stay,,-72082,0.0,stim,10.0,poldrack-categorize,s358
900.0,2000.0,True,71.0,High-Low,stay,practice,twobytwo,500.0,71.0,"89,71",581.0,orange,1000.0,3.0,cue_stay,magnitude,stay,,-67672,0.0,stim,11.0,poldrack-categorize,s358
900.0,2000.0,False,89.0,Orange-Blue,,practice,twobytwo,500.0,71.0,"89,71",949.0,orange,1000.0,1.0,task_switch,color,switch,,-63260,0.0,stim,12.0,poldrack-categorize,s358
900.0,2000.0,True,71.0,Magnitude,,practice,twobytwo,500.0,71.0,"89,71",725.0,orange,1000.0,4.0,task_switch,magnitude,switch,,-58849,0.0,stim,13.0,poldrack-categorize,s358
900.0,2000.0,True,89.0,Color,,practice,twobytwo,500.0,89.0,"89,71",587.0,orange,1000.0,3.0,task_switch,color,switch,,-54438,0.0,stim,14.0,poldrack-categorize,s358
900.0,2000.0,True,89.0,Orange-Blue,switch,practice,twobytwo,500.0,89.0,"89,71",1063.0,orange,1000.0,3.0,cue_switch,color,stay,,-50027,0.0,stim,15.0,poldrack-categorize,s358
900.0,2136.0,True,71.0,Color,switch,test,twobytwo,,71.0,"89,71",357.0,#1F45FC,1000.0,7.0,cue_switch,color,stay,,6548,0.0,stim,0.0,poldrack-single-stim,s358
100.0,2272.0,True,71.0,Magnitude,,test,twobytwo,,71.0,"89,71",731.0,#1F45FC,1000.0,1.0,task_switch,magnitude,switch,,8926,0.0,stim,1.0,poldrack-single-stim,s358
900.0,2136.0,True,71.0,Orange-Blue,,test,twobytwo,,71.0,"89,71",600.0,#1F45FC,1000.0,2.0,task_switch,color,switch,,11967,0.0,stim,2.0,poldrack-single-stim,s358
900.0,2272.0,True,71.0,Orange-Blue,stay,test,twobytwo,,71.0,"89,71",475.0,#1F45FC,1000.0,8.0,cue_stay,color,stay,,15143,0.0,stim,3.0,poldrack-single-stim,s358
100.0,2000.0,True,89.0,Magnitude,,test,twobytwo,,89.0,"89,71",777.0,#1F45FC,1000.0,7.0,task_switch,magnitude,switch,,17247,0.0,stim,4.0,poldrack-single-stim,s358
100.0,2816.0,True,71.0,Magnitude,stay,test,twobytwo,,71.0,"89,71",926.0,orange,1000.0,2.0,cue_stay,magnitude,stay,,20168,0.0,stim,5.0,poldrack-single-stim,s358
900.0,2408.0,True,71.0,High-Low,switch,test,twobytwo,,71.0,"89,71",476.0,#1F45FC,1000.0,1.0,cue_switch,magnitude,stay,,23481,0.0,stim,6.0,poldrack-single-stim,s358
100.0,2000.0,True,89.0,High-Low,stay,test,twobytwo,,89.0,"89,71",726.0,#1F45FC,1000.0,7.0,cue_stay,magnitude,stay,,25586,0.0,stim,7.0,poldrack-single-stim,s358
900.0,2544.0,True,71.0,High-Low,stay,test,twobytwo,,71.0,"89,71",457.0,orange,1000.0,2.0,cue_stay,magnitude,stay,,29035,0.0,stim,8.0,poldrack-single-stim,s358
100.0,2136.0,True,89.0,Orange-Blue,,test,twobytwo,,89.0,"89,71",886.0,orange,1000.0,3.0,task_switch,color,switch,,31276,0.0,stim,9.0,poldrack-single-stim,s358
900.0,2000.0,True,89.0,High-Low,,test,twobytwo,,89.0,"89,71",531.0,orange,1000.0,9.0,task_switch,magnitude,switch,,34181,0.0,stim,10.0,poldrack-single-stim,s358
100.0,2000.0,True,71.0,High-Low,stay,test,twobytwo,,71.0,"89,71",916.0,orange,1000.0,3.0,cue_stay,magnitude,stay,,36285,0.0,stim,11.0,poldrack-single-stim,s358
100.0,2136.0,True,71.0,Magnitude,switch,test,twobytwo,,71.0,"89,71",717.0,orange,1000.0,1.0,cue_switch,magnitude,stay,,38526,0.0,stim,12.0,poldrack-single-stim,s358
100.0,2136.0,True,71.0,Magnitude,stay,test,twobytwo,,71.0,"89,71",796.0,orange,1000.0,4.0,cue_stay,magnitude,stay,,40768,0.0,stim,13.0,poldrack-single-stim,s358
100.0,2272.0,True,89.0,Color,,test,twobytwo,,89.0,"89,71",919.0,orange,1000.0,3.0,task_switch,color,switch,,43144,0.0,stim,14.0,poldrack-single-stim,s358
100.0,3224.0,True,89.0,Orange-Blue,switch,test,twobytwo,,89.0,"89,71",1176.0,orange,1000.0,3.0,cue_switch,color,stay,,46474,0.0,stim,15.0,poldrack-single-stim,s358
900.0,2000.0,True,89.0,Color,switch,test,twobytwo,,89.0,"89,71",560.0,orange,1000.0,9.0,cue_switch,color,stay,,49379,0.0,stim,16.0,poldrack-single-stim,s358
900.0,2000.0,True,71.0,Magnitude,,test,twobytwo,,71.0,"89,71",562.0,orange,1000.0,1.0,task_switch,magnitude,switch,,52282,0.0,stim,17.0,poldrack-single-stim,s358
