block_duration,condition,correct,correct_response,exp_stage,experiment_exp_id,key_press,possible_responses,rt,stim_duration,text,time_elapsed,timing_post_trial,trial_id,trial_num,trial_type,worker_id
1700.0,AX,1.0,89.0,practice,dot_pattern_expectancy,89.0,"89,71",605,500.0,,-92332,0.0,probe,0.0,poldrack-single-stim,s554
1500.0,AX,1.0,89.0,practice,dot_pattern_expectancy,89.0,"89,71",646,500.0,,-87822,0.0,probe,1.0,poldrack-single-stim,s554
2300.0,BY,1.0,71.0,practice,dot_pattern_expectancy,71.0,"89,71",884,500.0,,-82515,0.0,probe,2.0,poldrack-single-stim,s554
1900.0,BY,1.0,71.0,practice,dot_pattern_expectancy,71.0,"89,71",748,500.0,,-77605,0.0,probe,3.0,poldrack-single-stim,s554
1500.0,AX,1.0,89.0,practice,dot_pattern_expectancy,89.0,"89,71",383,500.0,,-73097,0.0,probe,4.0,poldrack-single-stim,s554
2100.0,BX,1.0,71.0,practice,dot_pattern_expectancy,71.0,"89,71",459,500.0,,-67990,0.0,probe,5.0,poldrack-single-stim,s554
1500.0,BX,1.0,71.0,practice,dot_pattern_expectancy,71.0,"89,71",337,500.0,,-63481,0.0,probe,6.0,poldrack-single-stim,s554
1500.0,AY,1.0,71.0,practice,dot_pattern_expectancy,71.0,"89,71",803,500.0,,-58974,0.0,probe,7.0,poldrack-single-stim,s554
2500.0,AY,1.0,71.0,practice,dot_pattern_expectancy,71.0,"89,71",676,500.0,,-53467,0.0,probe,8.0,poldrack-single-stim,s554
1500.0,AX,1.0,89.0,practice,dot_pattern_expectancy,89.0,"89,71",483,500.0,,-48957,0.0,probe,9.0,poldrack-single-stim,s554
1636.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",755,500.0,,7148,0.0,probe,0.0,poldrack-single-stim,s554
1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",526,500.0,,11290,0.0,probe,1.0,poldrack-single-stim,s554
