block_duration,condition,correct,correct_response,exp_stage,experiment_exp_id,key_press,possible_responses,rt,stim_duration,text,time_elapsed,timing_post_trial,trial_id,trial_num,trial_type,worker_id
1500.0,BY,1.0,71.0,practice,dot_pattern_expectancy,71.0,"89,71",563,500.0,,-91775,0.0,probe,0.0,poldrack-single-stim,s445
1500.0,BY,1.0,71.0,practice,dot_pattern_expectancy,71.0,"89,71",654,500.0,,-87264,0.0,probe,1.0,poldrack-single-stim,s445
1500.0,AY,1.0,71.0,practice,dot_pattern_expectancy,71.0,"89,71",697,500.0,,-82756,0.0,probe,2.0,poldrack-single-stim,s445
2500.0,BX,1.0,71.0,practice,dot_pattern_expectancy,71.0,"89,71",502,500.0,,-77247,0.0,probe,3.0,poldrack-single-stim,s445
1900.0,AX,1.0,89.0,practice,dot_pattern_expectancy,89.0,"89,71",487,500.0,,-72336,0.0,probe,4.0,poldrack-single-stim,s445
1700.0,AX,1.0,89.0,practice,dot_pattern_expectancy,89.0,"89,71",506,500.0,,-67627,0.0,probe,5.0,poldrack-single-stim,s445
1500.0,AX,1.0,89.0,practice,dot_pattern_expectancy,89.0,"89,71",476,500.0,,-63118,0.0,probe,6.0,poldrack-single-stim,s445
2100.0,BX,1.0,71.0,practice,dot_pattern_expectancy,71.0,"89,71",335,500.0,,-58009,0.0,probe,7.0,poldrack-single-stim,s445
2300.0,AX,1.0,89.0,practice,dot_pattern_expectancy,89.0,"89,71",513,500.0,,-52699,0.0,probe,8.0,poldrack-single-stim,s445
1500.0,AY,1.0,71.0,practice,dot_pattern_expectancy,71.0,"89,71",615,500.0,,-48190,0.0,probe,9.0,poldrack-single-stim,s445
1636.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",1195,500.0,,7148,0.0,probe,0.0,poldrack-single-stim,s445
1500.0,AY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",663,500.0,,11156,0.0,probe,1.0,poldrack-single-stim,s445
2044.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",519,500.0,,15706,0.0,probe,2.0,poldrack-single-stim,s445
1772.0,BY,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",428,500.0,,19985,0.0,probe,3.0,poldrack-single-stim,s445
1636.0,BX,1.0,71.0,test,dot_pattern_expectancy,71.0,"89,71",486,500.0,,24127,0.0,probe,4.0,poldrack-single-stim,s445
1636.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",444,500.0,,28271,0.0,probe,5.0,poldrack-single-stim,s445
1500.0,AX,1.0,89.0,test,dot_pattern_expectancy,89.0,"89,71",508,500.0,,32277,0.0,probe,6.0,poldrack-single-stim,s445
