block_duration,choice,exp_stage,experiment_exp_id,key_press,large_amount,later_delay,possible_responses,rt,small_amount,stim_duration,text,time_elapsed,timing_post_trial,trial_id,trial_type,worker_id
1475,,practice,discount_fixed,89,,,"89,71",1475,,1475.0,,-36581,1000,stim,poldrack-single-stim,s621
4636,larger_later,,discount_fixed,89,79.0,92.0,"89,71",1933,20.0,4000.0,,7657,0,,poldrack-single-stim,s621
4568,smaller_sooner,,discount_fixed,71,61.0,141.0,"89,71",2375,20.0,4000.0,,12228,0,,poldrack-single-stim,s621
4568,larger_later,,discount_fixed,89,43.0,38.0,"89,71",1178,20.0,4000.0,,16801,0,,poldrack-single-stim,s621
4908,smaller_sooner,,discount_fixed,71,66.0,145.0,"89,71",1971,20.0,4000.0,,21711,0,,poldrack-single-stim,s621
4840,larger_later,,discount_fixed,89,30.0,23.0,"89,71",1496,20.0,4000.0,,26554,0,,poldrack-single-stim,s621
5248,larger_later,,discount_fixed,89,32.0,57.0,"89,71",1738,20.0,4000.0,,31807,0,,poldrack-single-stim,s621
4772,larger_later,,discount_fixed,89,27.0,91.0,"89,71",1063,20.0,4000.0,,36581,0,,poldrack-single-stim,s621
5996,smaller_sooner,,discount_fixed,71,43.0,120.0,"89,71",2314,20.0,4000.0,,42581,0,,poldrack-single-stim,s621
5588,larger_later,,discount_fixed,89,75.0,60.0,"89,71",1163,20.0,4000.0,,48170,0,,poldrack-single-stim,s621
4568,smaller_sooner,,discount_fixed,71,34.0,176.0,"89,71",1787,20.0,4000.0,,52741,0,,poldrack-single-stim,s621
5112,smaller_sooner,,discount_fixed,71,24.0,38.0,"89,71",1736,20.0,4000.0,,57856,0,,poldrack-single-stim,s621
5656,larger_later,,discount_fixed,89,82.0,74.0,"89,71",1166,20.0,4000.0,,63515,0,,poldrack-single-stim,s621
4568,larger_later,,discount_fixed,89,58.0,53.0,"89,71",886,20.0,4000.0,,68086,0,,poldrack-single-stim,s621
4772,larger_later,,discount_fixed,89,54.0,23.0,"89,71",605,20.0,4000.0,,72862,0,,poldrack-single-stim,s621
5044,larger_later,,discount_fixed,89,41.0,55.0,"89,71",758,20.0,4000.0,,77910,0,,poldrack-single-stim,s621
4840,larger_later,,discount_fixed,89,77.0,142.0,"89,71",1191,20.0,4000.0,,82753,0,,poldrack-single-stim,s621
5180,smaller_sooner,,discount_fixed,71,25.0,108.0,"89,71",1844,20.0,4000.0,,87937,0,,poldrack-single-stim,s621
5044,smaller_sooner,,discount_fixed,71,33.0,163.0,"89,71",2123,20.0,4000.0,,92983,0,,poldrack-single-stim,s621
4976,larger_later,,discount_fixed,89,29.0,75.0,"89,71",2385,20.0,4000.0,,97964,0,,poldrack-single-stim,s621
4976,larger_later,,discount_fixed,89,45.0,157.0,"89,71",691,20.0,4000.0,,102946,0,,poldrack-single-stim,s621
5316,larger_later,,discount_fixed,89,31.0,74.0,"89,71",1324,20.0,4000.0,,108263,0,,poldrack-single-stim,s621
4500,larger_later,,discount_fixed,89,80.0,39.0,"89,71",896,20.0,4000.0,,112765,0,,poldrack-single-stim,s621
5044,larger_later,,discount_fixed,89,22.0,21.0,"89,71",1510,20.0,4000.0,,117815,0,,poldrack-single-stim,s621
