CTI,block_duration,correct,correct_response,cue,cue_switch,exp_stage,experiment_exp_id,feedback_duration,key_press,possible_responses,rt,stim_color,stim_duration,stim_number,switch_type,task,task_switch,text,time_elapsed,timing_post_trial,trial_id,trial_num,trial_type,worker_id
100.0,2000.0,True,71.0,Color,,practice,twobytwo,500.0,71.0,"89,71",541.0,orange,1000.0,7.0,task_switch,color,switch,,-102669,0.0,stim,0.0,poldrack-categorize,s172
100.0,2000.0,False,71.0,High-Low,,practice,twobytwo,500.0,89.0,"89,71",800.0,orange,1000.0,9.0,task_switch,magnitude,switch,,-99056,0.0,stim,1.0,poldrack-categorize,s172
900.0,2000.0,True,89.0,Orange-Blue,,practice,twobytwo,500.0,89.0,"89,71",389.0,#1F45FC,1000.0,4.0,task_switch,color,switch,,-94646,0.0,stim,2.0,poldrack-categorize,s172
900.0,2000.0,True,71.0,Color,switch,practice,twobytwo,500.0,71.0,"89,71",573.0,orange,1000.0,2.0,cue_switch,color,stay,,-90236,0.0,stim,3.0,poldrack-categorize,s172
100.0,2000.0,True,71.0,Orange-Blue,switch,practice,twobytwo,500.0,71.0,"89,71",689.0,orange,1000.0,3.0,cue_switch,color,stay,,-86628,0.0,stim,4.0,poldrack-categorize,s172
100.0,2000.0,True,71.0,Orange-Blue,stay,practice,twobytwo,500.0,71.0,"89,71",604.0,orange,1000.0,2.0,cue_stay,color,stay,,-83017,0.0,stim,5.0,poldrack-categorize,s172
900.0,2000.0,True,89.0,Magnitude,,practice,twobytwo,500.0,89.0,"89,71",524.0,#1F45FC,1000.0,4.0,task_switch,magnitude,switch,,-78607,0.0,stim,6.0,poldrack-categorize,s172
100.0,2000.0,True,89.0,Magnitude,stay,practice,twobytwo,500.0,89.0,"89,71",521.0,#1F45FC,1000.0,2.0,cue_stay,magnitude,stay,,-74997,0.0,stim,7.0,poldrack-categorize,s172
900.0,2000.0,True,71.0,High-Low,switch,practice,twobytwo,500.0,71.0,"89,71",427.0,orange,1000.0,8.0,cue_switch,magnitude,stay,,-70584,0.0,stim,8.0,poldrack-categorize,s172
900.0,2000.0,True,71.0,Color,,practice,twobytwo,500.0,71.0,"89,71",486.0,orange,1000.0,7.0,task_switch,color,switch,,-66175,0.0,stim,9.0,poldrack-categorize,s172
100.0,2000.0,True,71.0,Magnitude,,practice,twobytwo,500.0,71.0,"89,71",692.0,#1F45FC,1000.0,8.0,task_switch,magnitude,switch,,-62564,0.0,stim,10.0,poldrack-categorize,s172
100.0,2000.0,True,71.0,Color,,practice,twobytwo,500.0,71.0,"89,71",527.0,orange,1000.0,1.0,task_switch,color,switch,,-58953,0.0,stim,11.0,poldrack-categorize,s172
900.0,2000.0,False,71.0,Color,stay,practice,twobytwo,500.0,89.0,"89,71",408.0,orange,1000.0,7.0,cue_stay,color,stay,,-54542,0.0,stim,12.0,poldrack-categorize,s172
900.0,2000.0,True,89.0,Color,stay,practice,twobytwo,500.0,89.0,"89,71",484.0,#1F45FC,1000.0,7.0,cue_stay,color,stay,,-50131,0.0,stim,13.0,poldrack-categorize,s172
100.0,2000.0,True,89.0,Orange-Blue,switch,practice,twobytwo,500.0,89.0,"89,71",654.0,#1F45FC,1000.0,7.0,cue_switch,color,stay,,-46521,0.0,stim,14.0,poldrack-categorize,s172
900.0,2000.0,True,89.0,High-Low,,practice,twobytwo,500.0,89.0,"89,71",496.0,#1F45FC,1000.0,2.0,task_switch,magnitude,switch,,-42109,0.0,stim,15.0,poldrack-categorize,s172
100.0,2136.0,True,71.0,High-Low,,test,twobytwo,,71.0,"89,71",865.0,orange,1000.0,7.0,task_switch,magnitude,switch,,5751,0.0,stim,0.0,poldrack-single-stim,s172
900.0,2680.0,True,71.0,High-Low,stay,test,twobytwo,,71.0,"89,71",475.0,orange,1000.0,9.0,cue_stay,magnitude,stay,,9335,0.0,stim,1.0,poldrack-single-stim,s172
900.0,2544.0,True,89.0,Magnitude,switch,test,twobytwo,,89.0,"89,71",527.0,#1F45FC,1000.0,4.0,cue_switch,magnitude,stay,,12784,0.0,stim,2.0,poldrack-single-stim,s172
900.0,2272.0,True,89.0,High-Low,switch,test,twobytwo,,89.0,"89,71",424.0,orange,1000.0,2.0,cue_switch,magnitude,stay,,15961,0.0,stim,3.0,poldrack-single-stim,s172
100.0,2272.0,True,89.0,Magnitude,switch,test,twobytwo,,89.0,"89,71",632.0,orange,1000.0,3.0,cue_switch,magnitude,stay,,18338,0.0,stim,4.0,poldrack-single-stim,s172
100.0,2408.0,True,71.0,Color,,test,twobytwo,,71.0,"89,71",653.0,orange,1000.0,2.0,task_switch,color,switch,,20850,0.0,stim,5.0,poldrack-single-stim,s172
100.0,2136.0,True,89.0,Color,stay,test,twobytwo,,89.0,"89,71",551.0,#1F45FC,1000.0,4.0,cue_stay,color,stay,,23090,0.0,stim,6.0,poldrack-single-stim,s172
100.0,2272.0,True,89.0,High-Low,,test,twobytwo,,89.0,"89,71",609.0,#1F45FC,1000.0,2.0,task_switch,magnitude,switch,,25466,0.0,stim,7.0,poldrack-single-stim,s172
900.0,2000.0,True,71.0,Magnitude,switch,test,twobytwo,,71.0,"89,71",363.0,orange,1000.0,8.0,cue_switch,magnitude,stay,,28370,0.0,stim,8.0,poldrack-single-stim,s172
100.0,2136.0,True,71.0,High-Low,switch,test,twobytwo,,71.0,"89,71",593.0,orange,1000.0,7.0,cue_switch,magnitude,stay,,30612,0.0,stim,9.0,poldrack-single-stim,s172
900.0,2272.0,True,71.0,High-Low,stay,test,twobytwo,,71.0,"89,71",489.0,#1F45FC,1000.0,8.0,cue_stay,magnitude,stay,,33789,0.0,stim,10.0,poldrack-single-stim,s172
100.0,2000.0,True,71.0,Orange-Blue,,test,twobytwo,,71.0,"89,71",860.0,orange,1000.0,1.0,task_switch,color,switch,,35892,0.0,stim,11.0,poldrack-single-stim,s172
