CTI,block_duration,correct,correct_response,cue,cue_switch,exp_stage,experiment_exp_id,feedback_duration,key_press,possible_responses,rt,stim_color,stim_duration,stim_number,switch_type,task,task_switch,text,time_elapsed,timing_post_trial,trial_id,trial_num,trial_type,worker_id
100.0,2000.0,True,89.0,High-Low,,practice,twobytwo,500.0,89.0,"89,71",718.0,#1F45FC,1000.0,3.0,task_switch,magnitude,switch,,-115264,0.0,stim,0.0,poldrack-categorize,s561
100.0,2000.0,False,71.0,High-Low,stay,practice,twobytwo,500.0,89.0,"89,71",586.0,#1F45FC,1000.0,8.0,cue_stay,magnitude,stay,,-111648,0.0,stim,1.0,poldrack-categorize,s561
900.0,2000.0,True,89.0,High-Low,stay,practice,twobytwo,500.0,89.0,"89,71",500.0,orange,1000.0,2.0,cue_stay,magnitude,stay,,-107232,0.0,stim,2.0,poldrack-categorize,s561
900.0,2000.0,True,71.0,Color,,practice,twobytwo,500.0,71.0,"89,71",377.0,orange,1000.0,9.0,task_switch,color,switch,,-102812,0.0,stim,3.0,poldrack-categorize,s561
900.0,2000.0,True,71.0,Color,stay,practice,twobytwo,500.0,71.0,"89,71",437.0,orange,1000.0,4.0,cue_stay,color,stay,,-98394,0.0,stim,4.0,poldrack-categorize,s561
900.0,2000.0,True,89.0,Magnitude,,practice,twobytwo,500.0,89.0,"89,71",489.0,orange,1000.0,3.0,task_switch,magnitude,switch,,-93978,0.0,stim,5.0,poldrack-categorize,s561
900.0,2000.0,True,89.0,High-Low,switch,practice,twobytwo,500.0,89.0,"89,71",405.0,orange,1000.0,2.0,cue_switch,magnitude,stay,,-89557,0.0,stim,6.0,poldrack-categorize,s561
900.0,2000.0,True,71.0,Color,,practice,twobytwo,500.0,71.0,"89,71",691.0,orange,1000.0,7.0,task_switch,color,switch,,-85141,0.0,stim,7.0,poldrack-categorize,s561
100.0,2000.0,True,71.0,Magnitude,,practice,twobytwo,500.0,71.0,"89,71",796.0,orange,1000.0,6.0,task_switch,magnitude,switch,,-81519,0.0,stim,8.0,poldrack-categorize,s561
100.0,2000.0,True,89.0,High-Low,switch,practice,twobytwo,500.0,89.0,"89,71",657.0,orange,1000.0,1.0,cue_switch,magnitude,stay,,-77903,0.0,stim,9.0,poldrack-categorize,s561
