block_duration,choice,exp_stage,experiment_exp_id,key_press,large_amount,later_delay,possible_responses,rt,small_amount,stim_duration,text,time_elapsed,timing_post_trial,trial_id,trial_type,worker_id
1170.0,,practice,discount_fixed,89,,,"89,71",1170,,1170.0,,-39116,1000.0,stim,poldrack-single-stim,s579
4568.0,larger_later,,discount_fixed,89,74.0,121.0,"89,71",924,20.0,4000.0,,7592,0.0,,poldrack-single-stim,s579
4772.0,smaller_sooner,,discount_fixed,71,45.0,107.0,"89,71",1875,20.0,4000.0,,12366,0.0,,poldrack-single-stim,s579
4636.0,larger_later,,discount_fixed,89,77.0,24.0,"89,71",1104,20.0,4000.0,,17004,0.0,,poldrack-single-stim,s579
4568.0,smaller_sooner,,discount_fixed,71,39.0,161.0,"89,71",1096,20.0,4000.0,,21579,0.0,,poldrack-single-stim,s579
5452.0,smaller_sooner,,discount_fixed,71,62.0,180.0,"89,71",1532,20.0,4000.0,,27038,0.0,,poldrack-single-stim,s579
5384.0,smaller_sooner,,discount_fixed,71,24.0,139.0,"89,71",1152,20.0,4000.0,,32428,0.0,,poldrack-single-stim,s579
4568.0,larger_later,,discount_fixed,89,58.0,72.0,"89,71",1128,20.0,4000.0,,37003,0.0,,poldrack-single-stim,s579
6268.0,smaller_sooner,,discount_fixed,71,56.0,93.0,"89,71",1411,20.0,4000.0,,43278,0.0,,poldrack-single-stim,s579
5520.0,larger_later,,discount_fixed,89,45.0,26.0,"89,71",1163,20.0,4000.0,,48800,0.0,,poldrack-single-stim,s579
4568.0,smaller_sooner,,discount_fixed,71,23.0,42.0,"89,71",1388,20.0,4000.0,,53374,0.0,,poldrack-single-stim,s579
4636.0,larger_later,,discount_fixed,89,50.0,41.0,"89,71",1273,20.0,4000.0,,58017,0.0,,poldrack-single-stim,s579
4636.0,smaller_sooner,,discount_fixed,71,25.0,176.0,"89,71",1023,20.0,4000.0,,62655,0.0,,poldrack-single-stim,s579
5112.0,larger_later,,discount_fixed,89,54.0,22.0,"89,71",1391,20.0,4000.0,,67773,0.0,,poldrack-single-stim,s579
5316.0,smaller_sooner,,discount_fixed,71,29.0,44.0,"89,71",1491,20.0,4000.0,,73096,0.0,,poldrack-single-stim,s579
4568.0,smaller_sooner,,discount_fixed,71,24.0,89.0,"89,71",1333,20.0,4000.0,,77668,0.0,,poldrack-single-stim,s579
4568.0,smaller_sooner,,discount_fixed,71,23.0,77.0,"89,71",1429,20.0,4000.0,,82243,0.0,,poldrack-single-stim,s579
4568.0,smaller_sooner,,discount_fixed,71,27.0,130.0,"89,71",1145,20.0,4000.0,,86815,0.0,,poldrack-single-stim,s579
4840.0,smaller_sooner,,discount_fixed,71,23.0,134.0,"89,71",1344,20.0,4000.0,,91662,0.0,,poldrack-single-stim,s579
4500.0,larger_later,,discount_fixed,89,55.0,107.0,"89,71",2878,20.0,4000.0,,96164,0.0,,poldrack-single-stim,s579
5656.0,smaller_sooner,,discount_fixed,71,44.0,143.0,"89,71",2098,20.0,4000.0,,101827,0.0,,poldrack-single-stim,s579
4908.0,smaller_sooner,,discount_fixed,71,23.0,110.0,"89,71",1285,20.0,4000.0,,106742,0.0,,poldrack-single-stim,s579
4636.0,larger_later,,discount_fixed,89,65.0,156.0,"89,71",2322,20.0,4000.0,,111384,0.0,,poldrack-single-stim,s579
4500.0,smaller_sooner,,discount_fixed,71,22.0,27.0,"89,71",2251,20.0,4000.0,,115891,0.0,,poldrack-single-stim,s579
4500.0,larger_later,,discount_fixed,89,50.0,59.0,"89,71",2526,20.0,4000.0,,120396,0.0,,poldrack-single-stim,s579
5112.0,larger_later,,discount_fixed,89,85.0,129.0,"89,71",3148,20.0,4000.0,,125514,0.0,,poldrack-single-stim,s579
6132.0,larger_later,,discount_fixed,89,66.0,58.0,"89,71",2400,20.0,4000.0,,131653,0.0,,poldrack-single-stim,s579
4840.0,smaller_sooner,,discount_fixed,71,49.0,172.0,"89,71",1230,20.0,4000.0,,136498,0.0,,poldrack-single-stim,s579
4568.0,larger_later,,discount_fixed,89,73.0,44.0,"89,71",1189,20.0,4000.0,,141073,0.0,,poldrack-single-stim,s579
4704.0,larger_later,,discount_fixed,89,58.0,73.0,"89,71",3515,20.0,4000.0,,145784,0.0,,poldrack-single-stim,s579
5860.0,larger_later,,discount_fixed,89,71.0,76.0,"89,71",1962,20.0,4000.0,,151647,0.0,,poldrack-single-stim,s579
4636.0,larger_later,,discount_fixed,89,67.0,74.0,"89,71",1690,20.0,4000.0,,156289,0.0,,poldrack-single-stim,s579
5316.0,smaller_sooner,,discount_fixed,71,29.0,58.0,"89,71",1418,20.0,4000.0,,161607,0.0,,poldrack-single-stim,s579
4976.0,smaller_sooner,,discount_fixed,71,39.0,104.0,"89,71",2272,20.0,4000.0,,166586,0.0,,poldrack-single-stim,s579
4568.0,smaller_sooner,,discount_fixed,71,33.0,103.0,"89,71",1330,20.0,4000.0,,171161,0.0,,poldrack-single-stim,s579
5520.0,smaller_sooner,,discount_fixed,71,33.0,78.0,"89,71",1490,20.0,4000.0,,176687,0.0,,poldrack-single-stim,s579
5588.0,larger_later,,discount_fixed,89,74.0,52.0,"89,71",1466,20.0,4000.0,,182281,0.0,,poldrack-single-stim,s579
5792.0,smaller_sooner,,discount_fixed,71,28.0,132.0,"89,71",1801,20.0,4000.0,,188078,0.0,,poldrack-single-stim,s579
4568.0,smaller_sooner,,discount_fixed,71,28.0,59.0,"89,71",1736,20.0,4000.0,,192652,0.0,,poldrack-single-stim,s579
5112.0,smaller_sooner,,discount_fixed,71,28.0,163.0,"89,71",1947,20.0,4000.0,,197768,0.0,,poldrack-single-stim,s579
4500.0,false,,discount_fixed,-1,32.0,74.0,"89,71",-1,20.0,4000.0,,202275,0.0,,poldrack-single-stim,s579
4840.0,larger_later,,discount_fixed,89,57.0,89.0,"89,71",2409,20.0,4000.0,,207116,0.0,,poldrack-single-stim,s579
4568.0,smaller_sooner,,discount_fixed,71,70.0,108.0,"89,71",2948,20.0,4000.0,,211691,0.0,,poldrack-single-stim,s579
5384.0,larger_later,,discount_fixed,89,72.0,95.0,"89,71",2254,20.0,4000.0,,217082,0.0,,poldrack-single-stim,s579
5044.0,smaller_sooner,,discount_fixed,71,30.0,36.0,"89,71",2720,20.0,4000.0,,222131,0.0,,poldrack-single-stim,s579
4704.0,smaller_sooner,,discount_fixed,71,41.0,129.0,"89,71",1129,20.0,4000.0,,226841,0.0,,poldrack-single-stim,s579
4908.0,smaller_sooner,,discount_fixed,71,78.0,129.0,"89,71",1314,20.0,4000.0,,231756,0.0,,poldrack-single-stim,s579
4908.0,smaller_sooner,,discount_fixed,71,71.0,88.0,"89,71",2439,20.0,4000.0,,236667,0.0,,poldrack-single-stim,s579
4840.0,smaller_sooner,,discount_fixed,71,65.0,159.0,"89,71",1381,20.0,4000.0,,241512,0.0,,poldrack-single-stim,s579
5112.0,smaller_sooner,,discount_fixed,71,24.0,125.0,"89,71",1387,20.0,4000.0,,246630,0.0,,poldrack-single-stim,s579
5112.0,larger_later,,discount_fixed,89,58.0,36.0,"89,71",1702,20.0,4000.0,,251748,0.0,,poldrack-single-stim,s579
4704.0,larger_later,,discount_fixed,89,63.0,37.0,"89,71",2194,20.0,4000.0,,256459,0.0,,poldrack-single-stim,s579
4840.0,larger_later,,discount_fixed,89,75.0,41.0,"89,71",1999,20.0,4000.0,,261305,0.0,,poldrack-single-stim,s579
4840.0,larger_later,,discount_fixed,89,45.0,72.0,"89,71",2948,20.0,4000.0,,266151,0.0,,poldrack-single-stim,s579
6880.0,smaller_sooner,,discount_fixed,71,25.0,74.0,"89,71",951,20.0,4000.0,,273034,0.0,,poldrack-single-stim,s579
4568.0,smaller_sooner,,discount_fixed,71,65.0,137.0,"89,71",1123,20.0,4000.0,,277609,0.0,,poldrack-single-stim,s579
4772.0,smaller_sooner,,discount_fixed,71,49.0,140.0,"89,71",1102,20.0,4000.0,,282387,0.0,,poldrack-single-stim,s579
7016.0,smaller_sooner,,discount_fixed,71,67.0,103.0,"89,71",2103,20.0,4000.0,,289407,0.0,,poldrack-single-stim,s579
