block_duration,condition,correct,current_position,exp_stage,experiment_exp_id,goal_state,key_press,min_moves,num_moves_made,possible_responses,problem_id,problem_time,rt,start_state,stim_duration,text,time_elapsed,timing_post_trial,trial_id,trial_type,worker_id
2598.0,UA_with_intermeidate,,"1,0,0,2,0,0,0,0,0",practice,ward_and_allport,"1,2,3,0,0,0,0,0,0",71,3.0,1.0,"89,71",0.0,,2598,"1,0,0,2,3,0,0,0,0",2598.0,,5607,0.0,to_hand,poldrack-single-stim,s615
1150.0,UA_with_intermeidate,,"1,0,0,2,0,0,3,0,0",practice,ward_and_allport,"1,2,3,0,0,0,0,0,0",82,3.0,1.0,"89,71,82",0.0,,1150,"1,0,0,2,3,0,0,0,0",1150.0,,6759,0.0,to_board,poldrack-single-stim,s615
596.0,UA_with_intermeidate,,"1,0,0,0,0,0,3,0,0",practice,ward_and_allport,"1,2,3,0,0,0,0,0,0",71,3.0,2.0,"89,71,82",0.0,,596,"1,0,0,2,3,0,0,0,0",596.0,,7358,0.0,to_hand,poldrack-single-stim,s615
474.0,UA_with_intermeidate,,"1,2,0,0,0,0,3,0,0",practice,ward_and_allport,"1,2,3,0,0,0,0,0,0",89,3.0,2.0,"89,71,82",0.0,,474,"1,0,0,2,3,0,0,0,0",474.0,,7833,0.0,to_board,poldrack-single-stim,s615
978.0,UA_with_intermeidate,,"1,2,0,0,0,0,0,0,0",practice,ward_and_allport,"1,2,3,0,0,0,0,0,0",82,3.0,3.0,"89,82",0.0,,978,"1,0,0,2,3,0,0,0,0",978.0,,8813,0.0,to_hand,poldrack-single-stim,s615
450.0,UA_with_intermeidate,,"1,2,3,0,0,0,0,0,0",practice,ward_and_allport,"1,2,3,0,0,0,0,0,0",89,3.0,3.0,"89,71,82",0.0,,450,"1,0,0,2,3,0,0,0,0",450.0,,9265,0.0,to_board,poldrack-single-stim,s615
2500.0,UA_with_intermeidate,True,,practice,ward_and_allport,,-1,3.0,3.0,none,0.0,9265.0,-1,,1000.0,,11770,0.0,feedback,poldrack-single-stim,s615
3492.0,UA_with_intermeidate,,"1,0,0,3,0,0,0,0,0",practice,ward_and_allport,"1,3,2,0,0,0,0,0,0",89,3.0,1.0,"89,71",1.0,,3492,"1,2,0,3,0,0,0,0,0",3492.0,,15265,0.0,to_hand,poldrack-single-stim,s615
886.0,UA_with_intermeidate,,"1,0,0,3,0,0,2,0,0",practice,ward_and_allport,"1,3,2,0,0,0,0,0,0",82,3.0,1.0,"89,71,82",1.0,,886,"1,2,0,3,0,0,0,0,0",886.0,,16153,0.0,to_board,poldrack-single-stim,s615
520.0,UA_with_intermeidate,,"1,0,0,0,0,0,2,0,0",practice,ward_and_allport,"1,3,2,0,0,0,0,0,0",71,3.0,2.0,"89,71,82",1.0,,520,"1,2,0,3,0,0,0,0,0",520.0,,16676,0.0,to_hand,poldrack-single-stim,s615
