"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","text","block_duration","timing_post_trial","trial_id","stimulus","possible_responses","stim_duration","correct","correct_response","feedback_duration","condition","stim_color","stim_word","trial_num","exp_stage","exp_id"
"2355","13","text","0","2358","0.0-0.0","s499","","","","","","","","","","","","","","","",""
"1300","89","poldrack-text","1","4663","0.0-1.0","s499","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your index finger</p></div>","1300","500","fmri_response_test","","","","","","","","","","","",""
"737","71","poldrack-text","2","5902","0.0-2.0","s499","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your middle finger</p></div>","737","500","fmri_response_test","","","","","","","","","","","",""
"1402","82","poldrack-text","3","7806","0.0-3.0","s499","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your ring finger</p></div>","1402","500","fmri_response_test","","","","","","","","","","","",""
"11238","32","poldrack-single-stim","4","19549","0.0-4.0","s499","","11238","500","instructions","<div class = centerbox><div class = center-text>Respond to the <strong>ink color</strong> of the word!<br><br><span style = ""color:red;padding-left:30px"">WORD</span>: Index<br><span style = ""color:#1F45FC;padding-left:65px"">WORD</span>: Middle<br><span style = ""color:#4FE829;"">WORD</span>: Ring<br><br>We will start with practice</div></div>","32","11238","","","","","","","","",""
"1297","82","poldrack-categorize","5","22062","0.0-5.0-0.0-0.0","s499","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">GREEN</div></div>","89,71,82","1500","true","82","500","congruent","green","green","1","practice",""
"-1","-1","poldrack-single-stim","6","22317","0.0-5.0-1.0","s499","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"669","71","poldrack-categorize","7","24323","0.0-5.0-2.0-0.0","s499","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">BLUE</div></div>","89,71,82","1500","true","71","500","congruent","blue","blue","2","practice",""
"-1","-1","poldrack-single-stim","8","24575","0.0-5.0-3.0","s499","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"502","89","poldrack-categorize","9","26581","0.0-5.0-4.0-0.0","s499","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">RED</div></div>","89,71,82","1500","true","89","500","congruent","red","red","3","practice",""
"-1","-1","poldrack-single-stim","10","26834","0.0-5.0-5.0","s499","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"754","71","poldrack-categorize","11","28841","0.0-5.0-6.0-0.0","s499","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">GREEN</div></div>","89,71,82","1500","true","71","500","incongruent","blue","green","4","practice",""
"-1","-1","poldrack-single-stim","12","29093","0.0-5.0-7.0","s499","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"567","71","poldrack-categorize","13","31099","0.0-5.0-8.0-0.0","s499","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">RED</div></div>","89,71,82","1500","true","71","500","incongruent","blue","red","5","practice",""
"-1","-1","poldrack-single-stim","14","31352","0.0-5.0-9.0","s499","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"714","89","poldrack-categorize","15","33356","0.0-5.0-10.0-0.0","s499","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">BLUE</div></div>","89,71,82","1500","true","89","500","incongruent","red","blue","6","practice",""
"-1","-1","poldrack-single-stim","16","33610","0.0-5.0-11.0","s499","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"560","82","poldrack-categorize","17","35616","0.0-5.0-12.0-0.0","s499","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">BLUE</div></div>","89,71,82","1500","true","82","500","incongruent","green","blue","7","practice",""
"-1","-1","poldrack-single-stim","18","35869","0.0-5.0-13.0","s499","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"878","82","poldrack-categorize","19","37874","0.0-5.0-14.0-0.0","s499","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">RED</div></div>","89,71,82","1500","true","82","500","incongruent","green","red","8","practice",""
"-1","-1","poldrack-single-stim","20","38128","0.0-5.0-15.0","s499","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"655","89","poldrack-categorize","21","40135","0.0-5.0-16.0-0.0","s499","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">GREEN</div></div>","89,71,82","1500","true","89","500","incongruent","red","green","9","practice",""
"-1","-1","poldrack-single-stim","22","40388","0.0-5.0-17.0","s499","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"100015","32","poldrack-text","23","140406","0.0-6.0","s499","<div class = centerbox><div  class = center-text>Scanner calibration<br><strong>Please close your eyes and don't move!</strong></div></div>","100015","0","fmri_scanner_wait","","","","","","","","","","","",""
"1127","84","poldrack-text","24","141534","0.0-7.0","s499","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","1127","0","fmri_trigger_wait","","","","","","","","","","","",""
"679","84","poldrack-text","25","142213","0.0-8.0","s499","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","",""
