"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","text","block_duration","timing_post_trial","trial_id","stimulus","possible_responses","stim_duration","exp_stage","small_amount","large_amount","later_delay","choice","exp_id","bonus"
"1416","13","text","0","1418","0.0-0.0","s513","","","","","","","","","","","","","",""
"816","89","poldrack-text","1","3236","0.0-1.0","s513","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your index finger</p></div>","816","500","fmri_response_test","","","","","","","","","",""
"431","71","poldrack-text","2","4168","0.0-2.0","s513","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your middle finger</p></div>","431","500","fmri_response_test","","","","","","","","","",""
"10023","32","poldrack-single-stim","3","14693","0.0-3.0","s513","","10023","500","instructions","<div class = centerbox><div class = center-text>Choose between <strong>$20 today</strong> or the presented option.<br><br><strong>Index:</strong> Accept option on screen (reject $20 today). <br><br><strong>Middle:</strong> Reject option on screen (accept $20 today)<br><br>We will start with a practice trial.</div></div>","32","10023","","","","","","",""
"2243","71","poldrack-single-stim","4","17438","0.0-4.0","s513","","2243","1000","stim","<div class = dd-stim><div class = amtbox style = ""color:white"">$53.75</div><br><br><div class = delbox style = ""color:white"">34 days</div></div>","89,71","2243","practice","","","","","",""
"32091","32","poldrack-text","5","50530","0.0-5.0","s513","<div class = centerbox><div  class = center-text>Scanner Setup</div></div>","32091","0","fmri_scanner_wait","","","","","","","","","",""
"1784","84","poldrack-text","6","52315","0.0-6.0","s513","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","1784","0","fmri_trigger_wait","","","","","","","","","",""
"679","84","poldrack-text","7","52995","0.0-7.0","s513","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","",""
"679","84","poldrack-text","8","53675","0.0-8.0","s513","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","",""
"680","84","poldrack-text","9","54355","0.0-9.0","s513","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","",""
"678","84","poldrack-text","10","55035","0.0-10.0","s513","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","678","0","fmri_trigger_wait","","","","","","","","","",""
"679","84","poldrack-text","11","55715","0.0-11.0","s513","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","",""
"679","84","poldrack-text","12","56395","0.0-12.0","s513","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","",""
"679","84","poldrack-text","13","57075","0.0-13.0","s513","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","",""
"679","84","poldrack-text","14","57755","0.0-14.0","s513","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","",""
"679","84","poldrack-text","15","58435","0.0-15.0","s513","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","",""
"679","84","poldrack-text","16","59115","0.0-16.0","s513","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","",""
"679","84","poldrack-text","17","59795","0.0-17.0","s513","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","",""
"680","84","poldrack-text","18","60475","0.0-18.0","s513","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","",""
"680","84","poldrack-text","19","61156","0.0-19.0","s513","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","",""
"679","84","poldrack-text","20","61835","0.0-20.0","s513","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","",""
"680","84","poldrack-text","21","62515","0.0-21.0","s513","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","",""
"-1","-1","poldrack-single-stim","22","63517","0.0-22.0","s513","","1000","0","fmri_buffer","","none","1000","","","","","","",""
"-1","-1","poldrack-single-stim","23","65019","0.0-23.0","s513","","1500","500","test_start_block","<div class = centerbox><div class = center-text>Get ready!</p></div>","none","1500","","","","","","",""
"1887","71","poldrack-single-stim","24","70157","0.0-24.0","s513","","4636","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">$67</div><br><br><div class = delbox style = ""color:white"">74 days</div></div>","89,71","4000","","20","67","74","smaller_sooner","",""
"1340","71","poldrack-single-stim","25","75474","0.0-25.0","s513","","5316","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">$29</div><br><br><div class = delbox style = ""color:white"">58 days</div></div>","89,71","4000","","20","29","58","smaller_sooner","",""
"1066","71","poldrack-single-stim","26","80452","0.0-26.0","s513","","4976","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">$39</div><br><br><div class = delbox style = ""color:white"">104 days</div></div>","89,71","4000","","20","39","104","smaller_sooner","",""
"819","71","poldrack-single-stim","27","85021","0.0-27.0","s513","","4568","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">$33</div><br><br><div class = delbox style = ""color:white"">103 days</div></div>","89,71","4000","","20","33","103","smaller_sooner","",""
"743","71","poldrack-single-stim","28","90543","0.0-28.0","s513","","5520","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">$33</div><br><br><div class = delbox style = ""color:white"">78 days</div></div>","89,71","4000","","20","33","78","smaller_sooner","",""
"1120","71","poldrack-single-stim","29","96132","0.0-29.0","s513","","5588","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">$74</div><br><br><div class = delbox style = ""color:white"">52 days</div></div>","89,71","4000","","20","74","52","smaller_sooner","",""
"1576","71","poldrack-single-stim","30","101926","0.0-30.0","s513","","5792","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">$28</div><br><br><div class = delbox style = ""color:white"">132 days</div></div>","89,71","4000","","20","28","132","smaller_sooner","",""
"1304","71","poldrack-single-stim","31","106495","0.0-31.0","s513","","4568","0","","<div class = dd-stim><div class = amtbox style = ""color:white"">$28</div><br><br><div class = delbox style = ""color:white"">59 days</div></div>","89,71","4000","","20","28","59","smaller_sooner","",""
