"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","text","block_duration","timing_post_trial","trial_id","stimulus","possible_responses","stim_duration","correct","correct_response","feedback_duration","condition","stim_color","stim_word","trial_num","exp_stage","exp_id"
"1803","13","text","0","1806","0.0-0.0","s513","","","","","","","","","","","","","","","",""
"1278","89","poldrack-text","1","4088","0.0-1.0","s513","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your index finger</p></div>","1278","500","fmri_response_test","","","","","","","","","","","",""
"436","71","poldrack-text","2","5027","0.0-2.0","s513","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your middle finger</p></div>","436","500","fmri_response_test","","","","","","","","","","","",""
"2650","82","poldrack-text","3","8179","0.0-3.0","s513","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your ring finger</p></div>","2650","500","fmri_response_test","","","","","","","","","","","",""
"9325","32","poldrack-single-stim","4","18008","0.0-4.0","s513","","9325","500","instructions","<div class = centerbox><div class = center-text>Respond to the <strong>ink color</strong> of the word!<br><br><span style = ""color:red;padding-left:30px"">WORD</span>: Index<br><span style = ""color:#1F45FC;padding-left:65px"">WORD</span>: Middle<br><span style = ""color:#4FE829;"">WORD</span>: Ring<br><br>We will start with practice</div></div>","32","9325","","","","","","","","",""
"-1","-1","poldrack-categorize","5","20513","0.0-5.0-0.0-0.0","s513","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">BLUE</div></div>","89,71,82","1500","false","82","500","incongruent","green","blue","1","practice",""
"-1","-1","poldrack-single-stim","6","20767","0.0-5.0-1.0","s513","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"775","82","poldrack-categorize","7","22769","0.0-5.0-2.0-0.0","s513","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">RED</div></div>","89,71,82","1500","true","82","500","incongruent","green","red","2","practice",""
"-1","-1","poldrack-single-stim","8","23021","0.0-5.0-3.0","s513","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"877","89","poldrack-categorize","9","25024","0.0-5.0-4.0-0.0","s513","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">RED</div></div>","89,71,82","1500","true","89","500","congruent","red","red","3","practice",""
"-1","-1","poldrack-single-stim","10","25276","0.0-5.0-5.0","s513","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"788","89","poldrack-categorize","11","27279","0.0-5.0-6.0-0.0","s513","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">BLUE</div></div>","89,71,82","1500","true","89","500","incongruent","red","blue","4","practice",""
"-1","-1","poldrack-single-stim","12","27531","0.0-5.0-7.0","s513","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
