"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","text","block_duration","timing_post_trial","trial_id","stimulus","possible_responses","stim_duration","current_position","num_moves_made","min_moves","start_state","goal_state","condition","problem_id","exp_stage","problem_time","correct","exp_id"
"15112","13","text","0","15115","0.0-0.0","s603","","","","","","","","","","","","","","","","","",""
"3203","89","poldrack-text","1","19326","0.0-1.0","s603","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your index finger</p></div>","3203","500","fmri_response_test","","","","","","","","","","","","","",""
"1869","71","poldrack-text","2","21698","0.0-2.0","s603","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your middle finger</p></div>","1869","500","fmri_response_test","","","","","","","","","","","","","",""
"3390","82","poldrack-text","3","25591","0.0-3.0","s603","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your ring finger</p></div>","3390","500","fmri_response_test","","","","","","","","","","","","","",""
"20093","32","poldrack-single-stim","4","46186","0.0-4.0","s603","","20093","0","instructions","<div class = centerbox><div class = center-text>Solve the Tower Tasks!<br><br>Plan ahead first and work swiftly!<br><br>We'll start with some practice.</div></div>","32","20093","","","","","","","","","","",""
"23105","32","poldrack-text","5","69292","0.0-5.0","s603","<div class = centerbox><div  class = center-text>Scanner Setup</div></div>","23105","0","fmri_scanner_wait","","","","","","","","","","","","","",""
"1402","84","poldrack-text","6","70694","0.0-6.0","s603","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","1402","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"679","84","poldrack-text","7","71374","0.0-7.0","s603","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"679","84","poldrack-text","8","72055","0.0-8.0","s603","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"679","84","poldrack-text","9","72735","0.0-9.0","s603","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"679","84","poldrack-text","10","73415","0.0-10.0","s603","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"685","84","poldrack-text","11","74101","0.0-11.0","s603","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","685","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"673","84","poldrack-text","12","74775","0.0-12.0","s603","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","673","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"679","84","poldrack-text","13","75454","0.0-13.0","s603","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"679","84","poldrack-text","14","76134","0.0-14.0","s603","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"679","84","poldrack-text","15","76814","0.0-15.0","s603","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"679","84","poldrack-text","16","77494","0.0-16.0","s603","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"680","84","poldrack-text","17","78175","0.0-17.0","s603","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"679","84","poldrack-text","18","78855","0.0-18.0","s603","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"680","84","poldrack-text","19","79535","0.0-19.0","s603","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"678","84","poldrack-text","20","80213","0.0-20.0","s603","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","678","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"680","84","poldrack-text","21","80894","0.0-21.0","s603","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","22","81900","0.0-22.0","s603","","1000","0","fmri_buffer","","none","1000","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","23","83401","0.0-23.0","s603","","1500","500","practice_start_block","<div class = centerbox><div class = center-text>About to start practice</p></div>","none","1500","","","","","","","","","","",""
"5124","71","poldrack-single-stim","24","89028","0.0-24.0-0.0-0.0","s603","","5124","0","to_hand","<div class = watt_canvas><div class=""watt_vertical_line""></div></div><div class = watt_your_board><div class = watt_base></div><div class = watt_board_label><strong>Your Board</strong></div><div id = watt_peg_1><div class = watt_peg></div></div><div class = special id = watt_peg_1 onclick = ""pegClick(this.id)""><div class = ""watt_ball watt_Green""><div class = watt_ball_label>G</div></div></div><div id = watt_peg_2><div class = watt_peg></div></div><div class = special id = watt_peg_2 onclick = ""pegClick(this.id)""><div class = ""watt_ball watt_Red""><div class = watt_ball_label>R</div></div><div class = ""watt_ball watt_Blue""><div class = watt_ball_label>B</div></div></div><div id = watt_peg_3><div class = watt_peg></div></div><div id = watt_peg_3 onclick = ""pegClick(this.id)""></div></div><div class = watt_peg_board><div class = watt_base></div><div class = watt_board_label><strong>Target Board</strong></div><div id = watt_peg_1><div class = watt_peg></div></div><div id = watt_peg_1 ><div class = ""watt_ball watt_Green""><div class = watt_ball_label>G</div></div><div class = ""watt_ball watt_Red""><div class = watt_ball_label>R</div></div><div class = ""watt_ball watt_Blue""><div class = watt_ball_label>B</div></div></div><div id = watt_peg_2><div class = watt_peg></div></div><div id = watt_peg_2 ></div><div id = watt_peg_3><div class = watt_peg></div></div><div id = watt_peg_3 ></div></div><div class = watt_hand_box></div><div class = watt_hand_label><strong>Ball in Hand</strong></div>","89,71","5124","1,0,0,2,0,0,0,0,0","1","3","1,0,0,2,3,0,0,0,0","1,2,3,0,0,0,0,0,0","UA_with_intermeidate","0","practice","","",""
