"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","text","block_duration","timing_post_trial","trial_id","stimulus","possible_responses","stim_duration","exp_stage","small_amount","large_amount","later_delay","choice","exp_id","bonus"
"1390","13","text","0","1396","0.0-0.0","s595","","","","","","","","","","","","","",""
"1772","89","poldrack-text","1","4176","0.0-1.0","s595","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your index finger</p></div>","1772","500","fmri_response_test","","","","","","","","","",""
"968","71","poldrack-text","2","5648","0.0-2.0","s595","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your middle finger</p></div>","968","500","fmri_response_test","","","","","","","","","",""
"23674","32","poldrack-single-stim","3","29829","0.0-3.0","s595","","23674","500","instructions","<div class = centerbox><div class = center-text>Choose between <strong>$20 today</strong> or the presented option.<br><br><strong>Index:</strong> Accept option on screen (reject $20 today). <br><br><strong>Middle:</strong> Reject option on screen (accept $20 today)<br><br>We will start with a practice trial.</div></div>","32","23674","","","","","","",""
"1918","89","poldrack-single-stim","4","32252","0.0-4.0","s595","","1918","1000","stim","<div class = dd-stim><div class = amtbox style = ""color:white"">$53.75</div><br><br><div class = delbox style = ""color:white"">34 days</div></div>","89,71","1918","practice","","","","","",""
"26796","32","poldrack-text","5","60052","0.0-5.0","s595","<div class = centerbox><div  class = center-text>Scanner Setup</div></div>","26796","0","fmri_scanner_wait","","","","","","","","","",""
"1246","84","poldrack-text","6","61299","0.0-6.0","s595","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","1246","0","fmri_trigger_wait","","","","","","","","","",""
"679","84","poldrack-text","7","61979","0.0-7.0","s595","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","",""
"679","84","poldrack-text","8","62659","0.0-8.0","s595","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","",""
"679","84","poldrack-text","9","63339","0.0-9.0","s595","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","",""
"679","84","poldrack-text","10","64020","0.0-10.0","s595","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","",""
"678","84","poldrack-text","11","64699","0.0-11.0","s595","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","678","0","fmri_trigger_wait","","","","","","","","","",""
"679","84","poldrack-text","12","65379","0.0-12.0","s595","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","",""
"679","84","poldrack-text","13","66059","0.0-13.0","s595","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","",""
"678","84","poldrack-text","14","66738","0.0-14.0","s595","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","678","0","fmri_trigger_wait","","","","","","","","","",""
"678","84","poldrack-text","15","67419","0.0-15.0","s595","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","678","0","fmri_trigger_wait","","","","","","","","","",""
