"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","text","block_duration","timing_post_trial","trial_id","stimulus","possible_responses","stim_duration","correct","correct_response","feedback_duration","condition","stim_color","stim_word","trial_num","exp_stage","exp_id"
"3057","13","text","0","3060","0.0-0.0","s595","","","","","","","","","","","","","","","",""
"2545","89","poldrack-text","1","6609","0.0-1.0","s595","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your index finger</p></div>","2545","500","fmri_response_test","","","","","","","","","","","",""
"1073","71","poldrack-text","2","8187","0.0-2.0","s595","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your middle finger</p></div>","1073","500","fmri_response_test","","","","","","","","","","","",""
"1112","82","poldrack-text","3","9800","0.0-3.0","s595","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your ring finger</p></div>","1112","500","fmri_response_test","","","","","","","","","","","",""
"26778","32","poldrack-single-stim","4","37083","0.0-4.0","s595","","26778","500","instructions","<div class = centerbox><div class = center-text>Respond to the <strong>ink color</strong> of the word!<br><br><span style = ""color:red;padding-left:30px"">WORD</span>: Index<br><span style = ""color:#1F45FC;padding-left:65px"">WORD</span>: Middle<br><span style = ""color:#4FE829;"">WORD</span>: Ring<br><br>We will start with practice</div></div>","32","26778","","","","","","","","",""
"1131","71","poldrack-categorize","5","39592","0.0-5.0-0.0-0.0","s595","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">GREEN</div></div>","89,71,82","1500","true","71","500","incongruent","blue","green","1","practice",""
"-1","-1","poldrack-single-stim","6","39849","0.0-5.0-1.0","s595","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"756","82","poldrack-categorize","7","41856","0.0-5.0-2.0-0.0","s595","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">GREEN</div></div>","89,71,82","1500","true","82","500","congruent","green","green","2","practice",""
"-1","-1","poldrack-single-stim","8","42110","0.0-5.0-3.0","s595","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"596","89","poldrack-categorize","9","44115","0.0-5.0-4.0-0.0","s595","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">RED</div></div>","89,71,82","1500","true","89","500","congruent","red","red","3","practice",""
"-1","-1","poldrack-single-stim","10","44370","0.0-5.0-5.0","s595","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"459","71","poldrack-categorize","11","46376","0.0-5.0-6.0-0.0","s595","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">BLUE</div></div>","89,71,82","1500","true","71","500","congruent","blue","blue","4","practice",""
"-1","-1","poldrack-single-stim","12","46629","0.0-5.0-7.0","s595","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"636","71","poldrack-categorize","13","48638","0.0-5.0-8.0-0.0","s595","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">RED</div></div>","89,71,82","1500","true","71","500","incongruent","blue","red","5","practice",""
"-1","-1","poldrack-single-stim","14","48891","0.0-5.0-9.0","s595","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"806","89","poldrack-categorize","15","50896","0.0-5.0-10.0-0.0","s595","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">GREEN</div></div>","89,71,82","1500","true","89","500","incongruent","red","green","6","practice",""
"-1","-1","poldrack-single-stim","16","51148","0.0-5.0-11.0","s595","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"841","82","poldrack-categorize","17","53153","0.0-5.0-12.0-0.0","s595","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">BLUE</div></div>","89,71,82","1500","true","82","500","incongruent","green","blue","7","practice",""
"-1","-1","poldrack-single-stim","18","53409","0.0-5.0-13.0","s595","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"839","82","poldrack-categorize","19","55415","0.0-5.0-14.0-0.0","s595","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">RED</div></div>","89,71,82","1500","true","82","500","incongruent","green","red","8","practice",""
"-1","-1","poldrack-single-stim","20","55670","0.0-5.0-15.0","s595","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"836","89","poldrack-categorize","21","57676","0.0-5.0-16.0-0.0","s595","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">BLUE</div></div>","89,71,82","1500","true","89","500","incongruent","red","blue","9","practice",""
"-1","-1","poldrack-single-stim","22","57927","0.0-5.0-17.0","s595","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"19838","32","poldrack-text","23","77767","0.0-6.0","s595","<div class = centerbox><div  class = center-text>Scanner Setup</div></div>","19838","0","fmri_scanner_wait","","","","","","","","","","","",""
"1400","84","poldrack-text","24","79167","0.0-7.0","s595","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","1400","0","fmri_trigger_wait","","","","","","","","","","","",""
"680","84","poldrack-text","25","79847","0.0-8.0","s595","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","",""
"680","84","poldrack-text","26","80527","0.0-9.0","s595","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","",""
"680","84","poldrack-text","27","81207","0.0-10.0","s595","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","",""
"680","84","poldrack-text","28","81887","0.0-11.0","s595","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","",""
"680","84","poldrack-text","29","82567","0.0-12.0","s595","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","",""
