rt,key_press,trial_type,trial_index,time_elapsed,internal_node_id,subject,text,block_duration,timing_post_trial,trial_id,stimulus,possible_responses,stim_duration,survey,item_coding,item_text,options,response,coded_response,exp_id
2326,13,text,0,2327,0.0-0.0,s581,,,,,,,,,,,,,,
15141,66,poldrack-text,1,18476,0.0-1.0,s581,<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your thumb finger</p></div>,15141.0,500.0,fmri_response_test,,,,,,,,,,
1430,89,poldrack-text,2,20407,0.0-2.0,s581,<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your index finger</p></div>,1430.0,500.0,fmri_response_test,,,,,,,,,,
1186,71,poldrack-text,3,22095,0.0-3.0,s581,<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your middle finger</p></div>,1186.0,500.0,fmri_response_test,,,,,,,,,,
817,82,poldrack-text,4,23415,0.0-4.0,s581,<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your ring finger</p></div>,817.0,500.0,fmri_response_test,,,,,,,,,,
1090,77,poldrack-text,5,25008,0.0-5.0,s581,<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your pinky finger</p></div>,1090.0,500.0,fmri_response_test,,,,,,,,,,
19805,32,poldrack-single-stim,6,45317,0.0-6.0,s581,,19805.0,0.0,instructions,<div class = centerbox><div class = center-text>Respond to the questions!</div></div>,32,19805.0,,,,,,,
24150,32,poldrack-text,7,69467,0.0-7.0,s581,<div class = centerbox><div  class = center-text>Scanner Setup</div></div>,24150.0,0.0,fmri_scanner_wait,,,,,,,,,,
1791,84,poldrack-text,8,71259,0.0-8.0,s581,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,1791.0,0.0,fmri_trigger_wait,,,,,,,,,,
680,84,poldrack-text,9,71939,0.0-9.0,s581,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,680.0,0.0,fmri_trigger_wait,,,,,,,,,,
679,84,poldrack-text,10,72619,0.0-10.0,s581,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,679.0,0.0,fmri_trigger_wait,,,,,,,,,,
680,84,poldrack-text,11,73300,0.0-11.0,s581,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,680.0,0.0,fmri_trigger_wait,,,,,,,,,,
679,84,poldrack-text,12,73979,0.0-12.0,s581,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,679.0,0.0,fmri_trigger_wait,,,,,,,,,,
679,84,poldrack-text,13,74659,0.0-13.0,s581,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,679.0,0.0,fmri_trigger_wait,,,,,,,,,,
679,84,poldrack-text,14,75339,0.0-14.0,s581,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,679.0,0.0,fmri_trigger_wait,,,,,,,,,,
680,84,poldrack-text,15,76020,0.0-15.0,s581,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,680.0,0.0,fmri_trigger_wait,,,,,,,,,,
679,84,poldrack-text,16,76699,0.0-16.0,s581,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,679.0,0.0,fmri_trigger_wait,,,,,,,,,,
679,84,poldrack-text,17,77380,0.0-17.0,s581,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,679.0,0.0,fmri_trigger_wait,,,,,,,,,,
679,84,poldrack-text,18,78059,0.0-18.0,s581,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,679.0,0.0,fmri_trigger_wait,,,,,,,,,,
679,84,poldrack-text,19,78740,0.0-19.0,s581,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,679.0,0.0,fmri_trigger_wait,,,,,,,,,,
679,84,poldrack-text,20,79419,0.0-20.0,s581,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,679.0,0.0,fmri_trigger_wait,,,,,,,,,,
681,84,poldrack-text,21,80100,0.0-21.0,s581,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,681.0,0.0,fmri_trigger_wait,,,,,,,,,,
679,84,poldrack-text,22,80779,0.0-22.0,s581,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,679.0,0.0,fmri_trigger_wait,,,,,,,,,,
680,84,poldrack-text,23,81460,0.0-23.0,s581,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,680.0,0.0,fmri_trigger_wait,,,,,,,,,,
-1,-1,poldrack-single-stim,24,82467,0.0-24.0,s581,,1000.0,0.0,fmri_buffer,,none,1000.0,,,,,,,
6896,82,poldrack-single-stim,25,92830,0.0-25.0-0.0,s581,,10360.0,0.0,,"<div class = centerbox><p class=item-text>Pleasure and fun sometimes keep me from getting work done.</p></div><div class=response-text><div class=response-item><span style=""font-weight: normal; font-size: 30px"">Not at all</span></div><div class=response-item>1</div><div class=response-item>2</div><div class=response-item>3</div><div class=response-item>4</div><div class=response-item>5</div><div class=response-item><span style=""font-weight: normal; font-size: 30px"">Very much</span></div></div>","66,89,71,82,77",8500.0,brief,reverse,Pleasure and fun sometimes keep me from getting work done.,"<span style=""font-weight: normal; font-size: 30px"">Not at all</span>,1,2,3,4,5,<span style=""font-weight: normal; font-size: 30px"">Very much</span>",4.0,2.0,
-1,-1,poldrack-single-stim,26,102515,0.0-25.0-1.0,s581,,9680.0,0.0,,"<div class = centerbox><p class=item-text>Sometimes when I feel bad, I can't seem to stop what I am doing even though it is making me feel worse.</p></div><div class=response-text><div class=response-item><span style=""font-size: 30px"">Disagree Strongly</span></div><div class=response-item><span style=""font-size: 30px"">Disagree Some</span></div><div class=response-item><span style=""font-size: 30px"">Agree Some</span></div><div class=response-item><span style=""font-size: 30px"">Agree Strongly</span></div></div>","66,89,71,82",8500.0,upps,forward,"Sometimes when I feel bad, I can't seem to stop what I am doing even though it is making me feel worse.","<span style=""font-size: 30px"">Disagree Strongly</span>,<span style=""font-size: 30px"">Disagree Some</span>,<span style=""font-size: 30px"">Agree Some</span>,<span style=""font-size: 30px"">Agree Strongly</span>",0.0,0.0,
3607,77,poldrack-single-stim,27,112676,0.0-25.0-2.0,s581,,10156.0,0.0,,"<div class = centerbox><p class=item-text>I am good at resisting temptation.</p></div><div class=response-text><div class=response-item><span style=""font-weight: normal; font-size: 30px"">Not at all</span></div><div class=response-item>1</div><div class=response-item>2</div><div class=response-item>3</div><div class=response-item>4</div><div class=response-item>5</div><div class=response-item><span style=""font-weight: normal; font-size: 30px"">Very much</span></div></div>","66,89,71,82,77",8500.0,brief,forward,I am good at resisting temptation.,"<span style=""font-weight: normal; font-size: 30px"">Not at all</span>,1,2,3,4,5,<span style=""font-weight: normal; font-size: 30px"">Very much</span>",5.0,5.0,
4702,71,poldrack-single-stim,28,121881,0.0-25.0-3.0,s581,,9204.0,0.0,,"<div class = centerbox><p class=item-text>New ideas and projects sometimes distract me from previous ones.</p></div><div class=response-text><div class=response-item><span style=""font-weight: normal; font-size: 30px"">Not at all like me</span></div><div class=response-item>1</div><div class=response-item>2</div><div class=response-item>3</div><div class=response-item>4</div><div class=response-item>5</div><div class=response-item><span style=""font-weight: normal; font-size: 30px"">Very much like me</span></div></div>","66,89,71,82,77",8500.0,grit,reverse,New ideas and projects sometimes distract me from previous ones.,"<span style=""font-weight: normal; font-size: 30px"">Not at all like me</span>,1,2,3,4,5,<span style=""font-weight: normal; font-size: 30px"">Very much like me</span>",3.0,3.0,
