"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","text","block_duration","timing_post_trial","trial_id","stimulus","possible_responses","stim_duration","correct","correct_response","feedback_duration","condition","stim_color","stim_word","trial_num","exp_stage","exp_id"
"6809","13","text","0","6811","0.0-0.0","s581","","","","","","","","","","","","","","","",""
"2017","89","poldrack-text","1","9833","0.0-1.0","s581","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your index finger</p></div>","2017","500","fmri_response_test","","","","","","","","","","","",""
"1020","71","poldrack-text","2","11357","0.0-2.0","s581","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your middle finger</p></div>","1020","500","fmri_response_test","","","","","","","","","","","",""
"1454","82","poldrack-text","3","13313","0.0-3.0","s581","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your ring finger</p></div>","1454","500","fmri_response_test","","","","","","","","","","","",""
"32864","32","poldrack-single-stim","4","46680","0.0-4.0","s581","","32864","500","instructions","<div class = centerbox><div class = center-text>Respond to the <strong>ink color</strong> of the word!<br><br><span style = ""color:red;padding-left:30px"">WORD</span>: Index<br><span style = ""color:#1F45FC;padding-left:65px"">WORD</span>: Middle<br><span style = ""color:#4FE829;"">WORD</span>: Ring<br><br>We will start with practice</div></div>","32","32864","","","","","","","","",""
"922","82","poldrack-categorize","5","49192","0.0-5.0-0.0-0.0","s581","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">GREEN</div></div>","89,71,82","1500","true","82","500","congruent","green","green","1","practice",""
"-1","-1","poldrack-single-stim","6","49444","0.0-5.0-1.0","s581","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"1151","82","poldrack-categorize","7","51450","0.0-5.0-2.0-0.0","s581","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">RED</div></div>","89,71,82","1500","true","82","500","incongruent","green","red","2","practice",""
"-1","-1","poldrack-single-stim","8","51704","0.0-5.0-3.0","s581","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"813","89","poldrack-categorize","9","53709","0.0-5.0-4.0-0.0","s581","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">RED</div></div>","89,71,82","1500","true","89","500","congruent","red","red","3","practice",""
"-1","-1","poldrack-single-stim","10","53966","0.0-5.0-5.0","s581","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"590","71","poldrack-categorize","11","55971","0.0-5.0-6.0-0.0","s581","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">GREEN</div></div>","89,71,82","1500","true","71","500","incongruent","blue","green","4","practice",""
"-1","-1","poldrack-single-stim","12","56225","0.0-5.0-7.0","s581","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"711","71","poldrack-categorize","13","58232","0.0-5.0-8.0-0.0","s581","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">BLUE</div></div>","89,71,82","1500","true","71","500","congruent","blue","blue","5","practice",""
"-1","-1","poldrack-single-stim","14","58484","0.0-5.0-9.0","s581","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"595","89","poldrack-categorize","15","60488","0.0-5.0-10.0-0.0","s581","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">GREEN</div></div>","89,71,82","1500","true","89","500","incongruent","red","green","6","practice",""
"-1","-1","poldrack-single-stim","16","60744","0.0-5.0-11.0","s581","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"664","89","poldrack-categorize","17","62752","0.0-5.0-12.0-0.0","s581","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">BLUE</div></div>","89,71,82","1500","true","89","500","incongruent","red","blue","7","practice",""
"-1","-1","poldrack-single-stim","18","63006","0.0-5.0-13.0","s581","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"533","82","poldrack-categorize","19","65013","0.0-5.0-14.0-0.0","s581","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">BLUE</div></div>","89,71,82","1500","true","82","500","incongruent","green","blue","8","practice",""
"-1","-1","poldrack-single-stim","20","65267","0.0-5.0-15.0","s581","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
