"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","text","block_duration","timing_post_trial","trial_id","stimulus","possible_responses","stim_duration","correct","correct_response","feedback_duration","condition","stim_color","stim_word","trial_num","exp_stage","exp_id"
"7100","13","text","0","7106","0.0-0.0","s599","","","","","","","","","","","","","","","",""
"1532","89","poldrack-text","1","9645","0.0-1.0","s599","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your index finger</p></div>","1532","500","fmri_response_test","","","","","","","","","","","",""
"754","71","poldrack-text","2","10903","0.0-2.0","s599","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your middle finger</p></div>","754","500","fmri_response_test","","","","","","","","","","","",""
"1933","82","poldrack-text","3","13341","0.0-3.0","s599","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your ring finger</p></div>","1933","500","fmri_response_test","","","","","","","","","","","",""
"19346","32","poldrack-single-stim","4","33193","0.0-4.0","s599","","19346","500","instructions","<div class = centerbox><div class = center-text>Respond to the <strong>ink color</strong> of the word!<br><br><span style = ""color:red;padding-left:30px"">WORD</span>: Index<br><span style = ""color:#1F45FC;padding-left:65px"">WORD</span>: Middle<br><span style = ""color:#4FE829;"">WORD</span>: Ring<br><br>We will start with practice</div></div>","32","19346","","","","","","","","",""
"524","89","poldrack-categorize","5","35703","0.0-5.0-0.0-0.0","s599","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">RED</div></div>","89,71,82","1500","true","89","500","congruent","red","red","1","practice",""
"-1","-1","poldrack-single-stim","6","35957","0.0-5.0-1.0","s599","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"660","71","poldrack-categorize","7","37962","0.0-5.0-2.0-0.0","s599","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">RED</div></div>","89,71,82","1500","true","71","500","incongruent","blue","red","2","practice",""
"-1","-1","poldrack-single-stim","8","38214","0.0-5.0-3.0","s599","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"566","89","poldrack-categorize","9","40219","0.0-5.0-4.0-0.0","s599","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">BLUE</div></div>","89,71,82","1500","true","89","500","incongruent","red","blue","3","practice",""
"-1","-1","poldrack-single-stim","10","40473","0.0-5.0-5.0","s599","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"713","82","poldrack-categorize","11","42479","0.0-5.0-6.0-0.0","s599","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">RED</div></div>","89,71,82","1500","true","82","500","incongruent","green","red","4","practice",""
"-1","-1","poldrack-single-stim","12","42731","0.0-5.0-7.0","s599","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"464","71","poldrack-categorize","13","44736","0.0-5.0-8.0-0.0","s599","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">BLUE</div></div>","89,71,82","1500","true","71","500","congruent","blue","blue","5","practice",""
"-1","-1","poldrack-single-stim","14","44992","0.0-5.0-9.0","s599","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"506","71","poldrack-categorize","15","46999","0.0-5.0-10.0-0.0","s599","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">GREEN</div></div>","89,71,82","1500","true","71","500","incongruent","blue","green","6","practice",""
"-1","-1","poldrack-single-stim","16","47254","0.0-5.0-11.0","s599","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"541","89","poldrack-categorize","17","49258","0.0-5.0-12.0-0.0","s599","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">GREEN</div></div>","89,71,82","1500","true","89","500","incongruent","red","green","7","practice",""
"-1","-1","poldrack-single-stim","18","49510","0.0-5.0-13.0","s599","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"637","82","poldrack-categorize","19","51515","0.0-5.0-14.0-0.0","s599","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">GREEN</div></div>","89,71,82","1500","true","82","500","congruent","green","green","8","practice",""
"-1","-1","poldrack-single-stim","20","51771","0.0-5.0-15.0","s599","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"514","82","poldrack-categorize","21","53777","0.0-5.0-16.0-0.0","s599","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">BLUE</div></div>","89,71,82","1500","true","82","500","incongruent","green","blue","9","practice",""
"-1","-1","poldrack-single-stim","22","54030","0.0-5.0-17.0","s599","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"27951","32","poldrack-text","23","81982","0.0-6.0","s599","<div class = centerbox><div  class = center-text>Scanner Setup</div></div>","27951","0","fmri_scanner_wait","","","","","","","","","","","",""
"1643","84","poldrack-text","24","83626","0.0-7.0","s599","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","1643","0","fmri_trigger_wait","","","","","","","","","","","",""
"679","84","poldrack-text","25","84306","0.0-8.0","s599","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","",""
"679","84","poldrack-text","26","84986","0.0-9.0","s599","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","",""
"679","84","poldrack-text","27","85666","0.0-10.0","s599","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","",""
"679","84","poldrack-text","28","86346","0.0-11.0","s599","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","",""
"679","84","poldrack-text","29","87026","0.0-12.0","s599","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","",""
"679","84","poldrack-text","30","87706","0.0-13.0","s599","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","",""
"680","84","poldrack-text","31","88386","0.0-14.0","s599","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","",""
"679","84","poldrack-text","32","89066","0.0-15.0","s599","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","",""
