rt,key_press,trial_type,trial_index,time_elapsed,internal_node_id,subject,text,block_duration,timing_post_trial,trial_id,stimulus,possible_responses,stim_duration,survey,item_responses,item_coding,item_text,options,response,coded_response,exp_id
2141,13,text,0,2144,0.0-0.0,s583,,,,,,,,,,,,,,,
1691,66,poldrack-text,1,4842,0.0-1.0,s583,<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your thumb</p></div>,1691.0,500.0,fmri_response_test,,,,,,,,,,,
1032,89,poldrack-text,2,6378,0.0-2.0,s583,<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your index finger</p></div>,1032.0,500.0,fmri_response_test,,,,,,,,,,,
504,71,poldrack-text,3,7385,0.0-3.0,s583,<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your middle finger</p></div>,504.0,500.0,fmri_response_test,,,,,,,,,,,
823,82,poldrack-text,4,8711,0.0-4.0,s583,<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your ring finger</p></div>,823.0,500.0,fmri_response_test,,,,,,,,,,,
440,77,poldrack-text,5,9655,0.0-5.0,s583,<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your pinky finger</p></div>,440.0,500.0,fmri_response_test,,,,,,,,,,,
14853,32,poldrack-single-stim,6,25012,0.0-6.0,s583,,14853.0,0.0,instructions,<div class = centerbox><div class = center-text>Respond to the questions!</div></div>,32,14853.0,,,,,,,,
27108,32,poldrack-text,7,52121,0.0-7.0,s583,<div class = centerbox><div  class = center-text>Scanner Setup</div></div>,27108.0,0.0,fmri_scanner_wait,,,,,,,,,,,
2076,84,poldrack-text,8,54197,0.0-8.0,s583,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,2076.0,0.0,fmri_trigger_wait,,,,,,,,,,,
679,84,poldrack-text,9,54877,0.0-9.0,s583,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,679.0,0.0,fmri_trigger_wait,,,,,,,,,,,
680,84,poldrack-text,10,55557,0.0-10.0,s583,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,680.0,0.0,fmri_trigger_wait,,,,,,,,,,,
680,84,poldrack-text,11,56238,0.0-11.0,s583,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,680.0,0.0,fmri_trigger_wait,,,,,,,,,,,
679,84,poldrack-text,12,56918,0.0-12.0,s583,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,679.0,0.0,fmri_trigger_wait,,,,,,,,,,,
679,84,poldrack-text,13,57597,0.0-13.0,s583,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,679.0,0.0,fmri_trigger_wait,,,,,,,,,,,
680,84,poldrack-text,14,58277,0.0-14.0,s583,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,680.0,0.0,fmri_trigger_wait,,,,,,,,,,,
680,84,poldrack-text,15,58957,0.0-15.0,s583,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,680.0,0.0,fmri_trigger_wait,,,,,,,,,,,
680,84,poldrack-text,16,59637,0.0-16.0,s583,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,680.0,0.0,fmri_trigger_wait,,,,,,,,,,,
