"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","text","block_duration","timing_post_trial","trial_id","responses","stimulus","possible_responses","stim_duration","exp_stage","cue","stim_color","stim_number","task","task_switch","cue_switch","trial_num","correct","correct_response","feedback_duration","exp_id"
"3169","13","text","0","3171","0.0-0.0","s646","","","","","","","","","","","","","","","","","","","",""
"10377","89","poldrack-text","1","14555","0.0-1.0","s646","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your index finger</p></div>","10377","500","fmri_response_test","","","","","","","","","","","","","","","",""
"989","71","poldrack-text","2","16051","0.0-2.0","s646","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your middle finger</p></div>","989","500","fmri_response_test","","","","","","","","","","","","","","","",""
"10898","","survey-text","3","27459","0.0-3.0","s646","","","","task_setup","{""Q0"":""1"",""Q1"":""2""}","","","","","","","","","","","","","","",""
"87520","32","poldrack-single-stim","4","115985","0.0-4.0","s646","","87520","0","instructions","","<div class = centerbox><div class = center-text style=""font-size:40px""><strong>Color</strong> or <strong>Orange-Blue</strong>: Index Finger if orange and Middle Finger if blue.<br><br><strong>Magnitude</strong> or <strong>High-Low</strong>: Middle Finger if >5 and Index Finger if <5.</div></div>","32","87520","","","","","","","","","","","",""
"","","call-function","5","115986","0.0-5.0-0.0","s646","","","","set_stims","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","6","116493","0.0-5.0-1.0","s646","","500","0","fixation","","<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","500","practice","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","7","117400","0.0-5.0-2.0","s646","","900","0","cue","","<div class = upperbox><div class = ""center-text"" >Color</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","900","practice","Color","#1F45FC","9","color","switch","switch","0","","","",""
"643","71","poldrack-categorize","8","119912","0.0-5.0-3.0","s646","","2000","0","stim","","<div class = upperbox><div class = ""center-text"" >Color</div></div><div class = lowerbox><div class = ""stim-text"" style=color:#1F45FC;>9</div>","89,71","1000","practice","Color","#1F45FC","9","color","switch","switch","0","true","71","500",""
"-1","-1","poldrack-single-stim","9","120418","0.0-5.0-4.0","s646","","500","0","gap",""," ","none","500","practice","","","","","","","","","","",""
"","","call-function","10","120419","0.0-5.0-5.0","s646","","","","set_stims","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","11","120926","0.0-5.0-6.0","s646","","500","0","fixation","","<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","500","practice","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","12","121832","0.0-5.0-7.0","s646","","900","0","cue","","<div class = upperbox><div class = ""center-text"" >Color</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","900","practice","Color","orange","4","color","stay","stay","1","","","",""
"633","89","poldrack-categorize","13","124344","0.0-5.0-8.0","s646","","2000","0","stim","","<div class = upperbox><div class = ""center-text"" >Color</div></div><div class = lowerbox><div class = ""stim-text"" style=color:orange;>4</div>","89,71","1000","practice","Color","orange","4","color","stay","stay","1","true","89","500",""
"-1","-1","poldrack-single-stim","14","124851","0.0-5.0-9.0","s646","","500","0","gap",""," ","none","500","practice","","","","","","","","","","",""
"","","call-function","15","124851","0.0-5.0-10.0","s646","","","","set_stims","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","16","125357","0.0-5.0-11.0","s646","","500","0","fixation","","<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","500","practice","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","17","126263","0.0-5.0-12.0","s646","","900","0","cue","","<div class = upperbox><div class = ""center-text"" >Color</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","900","practice","Color","orange","9","color","stay","stay","2","","","",""
"620","71","poldrack-categorize","18","128775","0.0-5.0-13.0","s646","","2000","0","stim","","<div class = upperbox><div class = ""center-text"" >Color</div></div><div class = lowerbox><div class = ""stim-text"" style=color:orange;>9</div>","89,71","1000","practice","Color","orange","9","color","stay","stay","2","false","89","500",""
"-1","-1","poldrack-single-stim","19","129281","0.0-5.0-14.0","s646","","500","0","gap",""," ","none","500","practice","","","","","","","","","","",""
"","","call-function","20","129281","0.0-5.0-15.0","s646","","","","set_stims","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","21","129786","0.0-5.0-16.0","s646","","500","0","fixation","","<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","500","practice","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","22","129890","0.0-5.0-17.0","s646","","100","0","cue","","<div class = upperbox><div class = ""center-text"" >Color</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","100","practice","Color","orange","8","color","stay","stay","3","","","",""
"1796","89","poldrack-categorize","23","132402","0.0-5.0-18.0","s646","","2000","0","stim","","<div class = upperbox><div class = ""center-text"" >Color</div></div><div class = lowerbox><div class = ""stim-text"" style=color:orange;>8</div>","89,71","1000","practice","Color","orange","8","color","stay","stay","3","true","89","500",""
"-1","-1","poldrack-single-stim","24","132908","0.0-5.0-19.0","s646","","500","0","gap",""," ","none","500","practice","","","","","","","","","","",""
"","","call-function","25","132908","0.0-5.0-20.0","s646","","","","set_stims","","","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","26","133415","0.0-5.0-21.0","s646","","500","0","fixation","","<div class = upperbox><div class = fixation>+</div></div><div class = lowerbox><div class = fixation>+</div></div>","none","500","practice","","","","","","","","","","",""
