"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","text","block_duration","timing_post_trial","trial_id","stimulus","possible_responses","stim_duration","current_position","num_moves_made","min_moves","start_state","goal_state","condition","problem_id","exp_stage","problem_time","correct","exp_id"
"1723","13","text","0","1725","0.0-0.0","s646","","","","","","","","","","","","","","","","","",""
"3904","89","poldrack-text","1","6635","0.0-1.0","s646","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your index finger</p></div>","3904","500","fmri_response_test","","","","","","","","","","","","","",""
"629","71","poldrack-text","2","7770","0.0-2.0","s646","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your middle finger</p></div>","629","500","fmri_response_test","","","","","","","","","","","","","",""
"1427","82","poldrack-text","3","9702","0.0-3.0","s646","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your ring finger</p></div>","1427","500","fmri_response_test","","","","","","","","","","","","","",""
"21964","32","poldrack-single-stim","4","32172","0.0-4.0","s646","","21964","0","instructions","<div class = centerbox><div class = center-text>Solve the Tower Tasks!<br><br>Plan ahead first and work swiftly!<br><br>We'll start with some practice.</div></div>","32","21964","","","","","","","","","","",""
"24961","32","poldrack-text","5","57133","0.0-5.0","s646","<div class = centerbox><div  class = center-text>Scanner Setup</div></div>","24961","0","fmri_scanner_wait","","","","","","","","","","","","","",""
"1372","84","poldrack-text","6","58507","0.0-6.0","s646","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","1372","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"679","84","poldrack-text","7","59187","0.0-7.0","s646","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"679","84","poldrack-text","8","59867","0.0-8.0","s646","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"679","84","poldrack-text","9","60547","0.0-9.0","s646","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"679","84","poldrack-text","10","61227","0.0-10.0","s646","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"679","84","poldrack-text","11","61907","0.0-11.0","s646","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"678","84","poldrack-text","12","62585","0.0-12.0","s646","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","678","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"681","84","poldrack-text","13","63267","0.0-13.0","s646","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","681","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"679","84","poldrack-text","14","63946","0.0-14.0","s646","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"679","84","poldrack-text","15","64627","0.0-15.0","s646","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"679","84","poldrack-text","16","65307","0.0-16.0","s646","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"679","84","poldrack-text","17","65987","0.0-17.0","s646","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"679","84","poldrack-text","18","66667","0.0-18.0","s646","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"681","84","poldrack-text","19","67348","0.0-19.0","s646","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","681","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"678","84","poldrack-text","20","68027","0.0-20.0","s646","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","678","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"679","84","poldrack-text","21","68707","0.0-21.0","s646","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","22","69710","0.0-22.0","s646","","1000","0","fmri_buffer","","none","1000","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","23","71214","0.0-23.0","s646","","1500","500","practice_start_block","<div class = centerbox><div class = center-text>About to start practice</p></div>","none","1500","","","","","","","","","","",""
