rt,key_press,trial_type,trial_index,time_elapsed,internal_node_id,subject,text,block_duration,timing_post_trial,trial_id,stimulus,possible_responses,stim_duration,survey,item_responses,item_coding,item_text,options,response,coded_response,exp_id
20708,13,text,0,20710,0.0-0.0,s593,,,,,,,,,,,,,,,
1675,66,poldrack-text,1,23391,0.0-1.0,s593,<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your thumb</p></div>,1675.0,500.0,fmri_response_test,,,,,,,,,,,
992,89,poldrack-text,2,24885,0.0-2.0,s593,<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your index finger</p></div>,992.0,500.0,fmri_response_test,,,,,,,,,,,
657,71,poldrack-text,3,26046,0.0-3.0,s593,<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your middle finger</p></div>,657.0,500.0,fmri_response_test,,,,,,,,,,,
687,82,poldrack-text,4,27234,0.0-4.0,s593,<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your ring finger</p></div>,687.0,500.0,fmri_response_test,,,,,,,,,,,
897,77,poldrack-text,5,28633,0.0-5.0,s593,<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your pinky finger</p></div>,897.0,500.0,fmri_response_test,,,,,,,,,,,
24813,32,poldrack-single-stim,6,53953,0.0-6.0,s593,,24813.0,0.0,instructions,<div class = centerbox><div class = center-text>Respond to the questions!</div></div>,32,24813.0,,,,,,,,
32623,32,poldrack-text,7,86577,0.0-7.0,s593,<div class = centerbox><div  class = center-text>Scanner Setup</div></div>,32623.0,0.0,fmri_scanner_wait,,,,,,,,,,,
833,84,poldrack-text,8,87410,0.0-8.0,s593,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,833.0,0.0,fmri_trigger_wait,,,,,,,,,,,
680,84,poldrack-text,9,88091,0.0-9.0,s593,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,680.0,0.0,fmri_trigger_wait,,,,,,,,,,,
680,84,poldrack-text,10,88772,0.0-10.0,s593,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,680.0,0.0,fmri_trigger_wait,,,,,,,,,,,
