"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","text","block_duration","timing_post_trial","trial_id","stimulus","possible_responses","stim_duration","exp_stage","small_amount","large_amount","later_delay","choice","exp_id","bonus"
"2472","13","text","0","2475","0.0-0.0","s648","","","","","","","","","","","","","",""
"1540","89","poldrack-text","1","5020","0.0-1.0","s648","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your index finger</p></div>","1540","500","fmri_response_test","","","","","","","","","",""
"965","71","poldrack-text","2","6487","0.0-2.0","s648","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your middle finger</p></div>","965","500","fmri_response_test","","","","","","","","","",""
"28014","32","poldrack-single-stim","3","35007","0.0-3.0","s648","","28014","500","instructions","<div class = centerbox><div class = center-text>Choose between <strong>$20 today</strong> or the presented option.<br><br><strong>Index:</strong> Accept option on screen (reject $20 today). <br><br><strong>Middle:</strong> Reject option on screen (accept $20 today)<br><br>We will start with a practice trial.</div></div>","32","28014","","","","","","",""
"3025","89","poldrack-single-stim","4","38538","0.0-4.0","s648","","3025","1000","stim","<div class = dd-stim><div class = amtbox style = ""color:white"">$53.75</div><br><br><div class = delbox style = ""color:white"">34 days</div></div>","89,71","3025","practice","","","","","",""
"26583","32","poldrack-text","5","66125","0.0-5.0","s648","<div class = centerbox><div  class = center-text>Scanner Setup</div></div>","26583","0","fmri_scanner_wait","","","","","","","","","",""
"1745","84","poldrack-text","6","67870","0.0-6.0","s648","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","1745","0","fmri_trigger_wait","","","","","","","","","",""
"679","84","poldrack-text","7","68550","0.0-7.0","s648","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","",""
"679","84","poldrack-text","8","69230","0.0-8.0","s648","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","",""
"679","84","poldrack-text","9","69909","0.0-9.0","s648","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","",""
"681","84","poldrack-text","10","70590","0.0-10.0","s648","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","681","0","fmri_trigger_wait","","","","","","","","","",""
"680","84","poldrack-text","11","71271","0.0-11.0","s648","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","",""
"679","84","poldrack-text","12","71950","0.0-12.0","s648","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","",""
"679","84","poldrack-text","13","72629","0.0-13.0","s648","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","",""
"681","84","poldrack-text","14","73310","0.0-14.0","s648","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","681","0","fmri_trigger_wait","","","","","","","","","",""
"680","84","poldrack-text","15","73990","0.0-15.0","s648","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","",""
