rt,key_press,trial_type,trial_index,time_elapsed,internal_node_id,subject,text,block_duration,timing_post_trial,trial_id,stimulus,possible_responses,stim_duration,survey,item_responses,item_coding,item_text,options,response,coded_response,exp_id
6510,13,text,0,6512,0.0-0.0,s648,,,,,,,,,,,,,,,
1149,66,poldrack-text,1,8666,0.0-1.0,s648,<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your thumb</p></div>,1149.0,500.0,fmri_response_test,,,,,,,,,,,
523,89,poldrack-text,2,9692,0.0-2.0,s648,<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your index finger</p></div>,523.0,500.0,fmri_response_test,,,,,,,,,,,
416,71,poldrack-text,3,10613,0.0-3.0,s648,<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your middle finger</p></div>,416.0,500.0,fmri_response_test,,,,,,,,,,,
738,82,poldrack-text,4,11857,0.0-4.0,s648,<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your ring finger</p></div>,738.0,500.0,fmri_response_test,,,,,,,,,,,
430,77,poldrack-text,5,12792,0.0-5.0,s648,<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your pinky finger</p></div>,430.0,500.0,fmri_response_test,,,,,,,,,,,
8056,32,poldrack-single-stim,6,21354,0.0-6.0,s648,,8056.0,0.0,instructions,<div class = centerbox><div class = center-text>Respond to the questions!</div></div>,32,8056.0,,,,,,,,
21700,32,poldrack-text,7,43055,0.0-7.0,s648,<div class = centerbox><div  class = center-text>Scanner Setup</div></div>,21700.0,0.0,fmri_scanner_wait,,,,,,,,,,,
1355,84,poldrack-text,8,44410,0.0-8.0,s648,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,1355.0,0.0,fmri_trigger_wait,,,,,,,,,,,
681,84,poldrack-text,9,45091,0.0-9.0,s648,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,681.0,0.0,fmri_trigger_wait,,,,,,,,,,,
679,84,poldrack-text,10,45770,0.0-10.0,s648,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,679.0,0.0,fmri_trigger_wait,,,,,,,,,,,
680,84,poldrack-text,11,46451,0.0-11.0,s648,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,680.0,0.0,fmri_trigger_wait,,,,,,,,,,,
678,84,poldrack-text,12,47129,0.0-12.0,s648,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,678.0,0.0,fmri_trigger_wait,,,,,,,,,,,
681,84,poldrack-text,13,47810,0.0-13.0,s648,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,681.0,0.0,fmri_trigger_wait,,,,,,,,,,,
680,84,poldrack-text,14,48490,0.0-14.0,s648,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,680.0,0.0,fmri_trigger_wait,,,,,,,,,,,
679,84,poldrack-text,15,49170,0.0-15.0,s648,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,679.0,0.0,fmri_trigger_wait,,,,,,,,,,,
679,84,poldrack-text,16,49850,0.0-16.0,s648,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,679.0,0.0,fmri_trigger_wait,,,,,,,,,,,
679,84,poldrack-text,17,50531,0.0-17.0,s648,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,679.0,0.0,fmri_trigger_wait,,,,,,,,,,,
679,84,poldrack-text,18,51211,0.0-18.0,s648,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,679.0,0.0,fmri_trigger_wait,,,,,,,,,,,
679,84,poldrack-text,19,51890,0.0-19.0,s648,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,679.0,0.0,fmri_trigger_wait,,,,,,,,,,,
679,84,poldrack-text,20,52571,0.0-20.0,s648,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,679.0,0.0,fmri_trigger_wait,,,,,,,,,,,
679,84,poldrack-text,21,53251,0.0-21.0,s648,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,679.0,0.0,fmri_trigger_wait,,,,,,,,,,,
679,84,poldrack-text,22,53931,0.0-22.0,s648,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,679.0,0.0,fmri_trigger_wait,,,,,,,,,,,
679,84,poldrack-text,23,54611,0.0-23.0,s648,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,679.0,0.0,fmri_trigger_wait,,,,,,,,,,,
-1,-1,poldrack-single-stim,24,55616,0.0-24.0,s648,,1000.0,0.0,fmri_buffer,,none,1000.0,,,,,,,,
4221,89,poldrack-single-stim,25,65981,0.0-25.0-0.0,s648,,10360.0,0.0,,"<div class = centerbox><p class=item-text>Pleasure and fun sometimes keep me from getting work done.</p></div><div class=response-text><div class=response-item><span style=""font-weight: normal; font-size: 30px"">Not at all</span></div><div class=response-item>1</div><div class=response-item>2</div><div class=response-item>3</div><div class=response-item>4</div><div class=response-item>5</div><div class=response-item><span style=""font-weight: normal; font-size: 30px"">Very much</span></div></div>","66,89,71,82,77",8500.0,brief,"66,89,71,82,77",reverse,Pleasure and fun sometimes keep me from getting work done.,"<span style=""font-weight: normal; font-size: 30px"">Not at all</span>,1,2,3,4,5,<span style=""font-weight: normal; font-size: 30px"">Very much</span>",2.0,4.0,
8785,89,poldrack-single-stim,26,75668,0.0-25.0-1.0,s648,,9680.0,0.0,,"<div class = centerbox><p class=item-text>Sometimes when I feel bad, I can't seem to stop what I am doing even though it is making me feel worse.</p></div><div class=response-text><div class=response-item><span style=""font-size: 30px"">Disagree Strongly</span></div><div class=response-item><span style=""font-size: 30px"">Disagree Some</span></div><div class=response-item><span style=""font-size: 30px"">Agree Some</span></div><div class=response-item><span style=""font-size: 30px"">Agree Strongly</span></div></div>","66,89,71,82,77",8500.0,upps,"66,89,71,82",forward,"Sometimes when I feel bad, I can't seem to stop what I am doing even though it is making me feel worse.","<span style=""font-size: 30px"">Disagree Strongly</span>,<span style=""font-size: 30px"">Disagree Some</span>,<span style=""font-size: 30px"">Agree Some</span>,<span style=""font-size: 30px"">Agree Strongly</span>",2.0,2.0,
