rt,key_press,trial_type,trial_index,time_elapsed,internal_node_id,subject,text,block_duration,timing_post_trial,trial_id,stimulus,possible_responses,stim_duration,survey,item_coding,item_text,options,response,coded_response,exp_id
2242,13,text,0,2245,0.0-0.0,s573,,,,,,,,,,,,,,
1624,66,poldrack-text,1,4871,0.0-1.0,s573,<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your thumb finger</p></div>,1624.0,500.0,fmri_response_test,,,,,,,,,,
1180,89,poldrack-text,2,6555,0.0-2.0,s573,<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your index finger</p></div>,1180.0,500.0,fmri_response_test,,,,,,,,,,
675,71,poldrack-text,3,7735,0.0-3.0,s573,<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your middle finger</p></div>,675.0,500.0,fmri_response_test,,,,,,,,,,
1551,82,poldrack-text,4,9791,0.0-4.0,s573,<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your ring finger</p></div>,1551.0,500.0,fmri_response_test,,,,,,,,,,
773,77,poldrack-text,5,11066,0.0-5.0,s573,<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your pinky finger</p></div>,773.0,500.0,fmri_response_test,,,,,,,,,,
26949,32,poldrack-single-stim,6,38518,0.0-6.0,s573,,26949.0,0.0,instructions,<div class = centerbox><div class = center-text>Respond to the questions!</div></div>,32,26949.0,,,,,,,
22044,32,poldrack-text,7,60563,0.0-7.0,s573,<div class = centerbox><div  class = center-text>Scanner Setup</div></div>,22044.0,0.0,fmri_scanner_wait,,,,,,,,,,
1656,84,poldrack-text,8,62220,0.0-8.0,s573,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,1656.0,0.0,fmri_trigger_wait,,,,,,,,,,
679,84,poldrack-text,9,62899,0.0-9.0,s573,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,679.0,0.0,fmri_trigger_wait,,,,,,,,,,
680,84,poldrack-text,10,63579,0.0-10.0,s573,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,680.0,0.0,fmri_trigger_wait,,,,,,,,,,
679,84,poldrack-text,11,64260,0.0-11.0,s573,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,679.0,0.0,fmri_trigger_wait,,,,,,,,,,
679,84,poldrack-text,12,64940,0.0-12.0,s573,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,679.0,0.0,fmri_trigger_wait,,,,,,,,,,
679,84,poldrack-text,13,65619,0.0-13.0,s573,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,679.0,0.0,fmri_trigger_wait,,,,,,,,,,
680,84,poldrack-text,14,66300,0.0-14.0,s573,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,680.0,0.0,fmri_trigger_wait,,,,,,,,,,
679,84,poldrack-text,15,66979,0.0-15.0,s573,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,679.0,0.0,fmri_trigger_wait,,,,,,,,,,
679,84,poldrack-text,16,67660,0.0-16.0,s573,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,679.0,0.0,fmri_trigger_wait,,,,,,,,,,
679,84,poldrack-text,17,68339,0.0-17.0,s573,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,679.0,0.0,fmri_trigger_wait,,,,,,,,,,
681,84,poldrack-text,18,69020,0.0-18.0,s573,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,681.0,0.0,fmri_trigger_wait,,,,,,,,,,
679,84,poldrack-text,19,69699,0.0-19.0,s573,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,679.0,0.0,fmri_trigger_wait,,,,,,,,,,
679,84,poldrack-text,20,70380,0.0-20.0,s573,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,679.0,0.0,fmri_trigger_wait,,,,,,,,,,
680,84,poldrack-text,21,71060,0.0-21.0,s573,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,680.0,0.0,fmri_trigger_wait,,,,,,,,,,
680,84,poldrack-text,22,71740,0.0-22.0,s573,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,680.0,0.0,fmri_trigger_wait,,,,,,,,,,
679,84,poldrack-text,23,72419,0.0-23.0,s573,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,679.0,0.0,fmri_trigger_wait,,,,,,,,,,
-1,-1,poldrack-single-stim,24,73426,0.0-24.0,s573,,1000.0,0.0,fmri_buffer,,none,1000.0,,,,,,,
3200,66,poldrack-single-stim,25,84743,0.0-25.0-0.0,s573,,11312.0,0.0,,"<div class = centerbox><p class=item-text>I have difficulty maintaining my focus on projects that take more than a few months to complete.</p></div><div class=response-text><div class=response-item><span style=""font-weight: normal; font-size: 30px"">Not at all like me</span></div><div class=response-item>1</div><div class=response-item>2</div><div class=response-item>3</div><div class=response-item>4</div><div class=response-item>5</div><div class=response-item><span style=""font-weight: normal; font-size: 30px"">Very much like me</span></div></div>","66,89,71,82,77",8500.0,grit,reverse,I have difficulty maintaining my focus on projects that take more than a few months to complete.,"<span style=""font-weight: normal; font-size: 30px"">Not at all like me</span>,1,2,3,4,5,<span style=""font-weight: normal; font-size: 30px"">Very much like me</span>",1.0,5.0,
5340,71,poldrack-single-stim,26,94359,0.0-25.0-1.0,s573,,9612.0,0.0,,"<div class = centerbox><p class=item-text>New ideas and projects sometimes distract me from previous ones.</p></div><div class=response-text><div class=response-item><span style=""font-weight: normal; font-size: 30px"">Not at all like me</span></div><div class=response-item>1</div><div class=response-item>2</div><div class=response-item>3</div><div class=response-item>4</div><div class=response-item>5</div><div class=response-item><span style=""font-weight: normal; font-size: 30px"">Very much like me</span></div></div>","66,89,71,82,77",8500.0,grit,reverse,New ideas and projects sometimes distract me from previous ones.,"<span style=""font-weight: normal; font-size: 30px"">Not at all like me</span>,1,2,3,4,5,<span style=""font-weight: normal; font-size: 30px"">Very much like me</span>",3.0,3.0,
3531,66,poldrack-single-stim,27,103565,0.0-25.0-2.0,s573,,9204.0,0.0,,"<div class = centerbox><p class=item-text>I do certain things that are bad for me, if they are fun.</p></div><div class=response-text><div class=response-item><span style=""font-weight: normal; font-size: 30px"">Not at all</span></div><div class=response-item>1</div><div class=response-item>2</div><div class=response-item>3</div><div class=response-item>4</div><div class=response-item>5</div><div class=response-item><span style=""font-weight: normal; font-size: 30px"">Very much</span></div></div>","66,89,71,82,77",8500.0,brief,reverse,"I do certain things that are bad for me, if they are fun.","<span style=""font-weight: normal; font-size: 30px"">Not at all</span>,1,2,3,4,5,<span style=""font-weight: normal; font-size: 30px"">Very much</span>",1.0,5.0,
2421,77,poldrack-single-stim,28,113112,0.0-25.0-3.0,s573,,9544.0,0.0,,"<div class = centerbox><p class=item-text>I am good at resisting temptation.</p></div><div class=response-text><div class=response-item><span style=""font-weight: normal; font-size: 30px"">Not at all</span></div><div class=response-item>1</div><div class=response-item>2</div><div class=response-item>3</div><div class=response-item>4</div><div class=response-item>5</div><div class=response-item><span style=""font-weight: normal; font-size: 30px"">Very much</span></div></div>","66,89,71,82,77",8500.0,brief,forward,I am good at resisting temptation.,"<span style=""font-weight: normal; font-size: 30px"">Not at all</span>,1,2,3,4,5,<span style=""font-weight: normal; font-size: 30px"">Very much</span>",5.0,5.0,
3932,66,poldrack-single-stim,29,122590,0.0-25.0-4.0,s573,,9476.0,0.0,,"<div class = centerbox><p class=item-text>I often act without thinking through all the alternatives.</p></div><div class=response-text><div class=response-item><span style=""font-weight: normal; font-size: 30px"">Not at all</span></div><div class=response-item>1</div><div class=response-item>2</div><div class=response-item>3</div><div class=response-item>4</div><div class=response-item>5</div><div class=response-item><span style=""font-weight: normal; font-size: 30px"">Very much</span></div></div>","66,89,71,82,77",8500.0,brief,reverse,I often act without thinking through all the alternatives.,"<span style=""font-weight: normal; font-size: 30px"">Not at all</span>,1,2,3,4,5,<span style=""font-weight: normal; font-size: 30px"">Very much</span>",1.0,5.0,
1550,77,poldrack-single-stim,30,131795,0.0-25.0-5.0,s573,,9204.0,0.0,,"<div class = centerbox><p class=item-text>I am a hard worker.</p></div><div class=response-text><div class=response-item><span style=""font-weight: normal; font-size: 30px"">Not at all like me</span></div><div class=response-item>1</div><div class=response-item>2</div><div class=response-item>3</div><div class=response-item>4</div><div class=response-item>5</div><div class=response-item><span style=""font-weight: normal; font-size: 30px"">Very much like me</span></div></div>","66,89,71,82,77",8500.0,grit,forward,I am a hard worker.,"<span style=""font-weight: normal; font-size: 30px"">Not at all like me</span>,1,2,3,4,5,<span style=""font-weight: normal; font-size: 30px"">Very much like me</span>",5.0,5.0,
