"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","text","block_duration","timing_post_trial","trial_id","stimulus","possible_responses","stim_duration","correct","correct_response","feedback_duration","condition","stim_color","stim_word","trial_num","exp_stage","exp_id"
"1903","13","text","0","1905","0.0-0.0","s604","","","","","","","","","","","","","","","",""
"4858","89","poldrack-text","1","7771","0.0-1.0","s604","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your index finger</p></div>","4858","500","fmri_response_test","","","","","","","","","","","",""
"1820","71","poldrack-text","2","10098","0.0-2.0","s604","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your middle finger</p></div>","1820","500","fmri_response_test","","","","","","","","","","","",""
"1452","82","poldrack-text","3","12050","0.0-3.0","s604","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your ring finger</p></div>","1452","500","fmri_response_test","","","","","","","","","","","",""
"24710","32","poldrack-single-stim","4","37266","0.0-4.0","s604","","24710","500","instructions","<div class = centerbox><div class = center-text>Respond to the <strong>ink color</strong> of the word!<br><br><span style = ""color:red;padding-left:30px"">WORD</span>: Index<br><span style = ""color:#1F45FC;padding-left:65px"">WORD</span>: Middle<br><span style = ""color:#4FE829;"">WORD</span>: Ring<br><br>We will start with practice</div></div>","32","24710","","","","","","","","",""
"553","71","poldrack-categorize","5","39779","0.0-5.0-0.0-0.0","s604","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">RED</div></div>","89,71,82","1500","true","71","500","incongruent","blue","red","1","practice",""
"-1","-1","poldrack-single-stim","6","40035","0.0-5.0-1.0","s604","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"591","89","poldrack-categorize","7","42042","0.0-5.0-2.0-0.0","s604","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">BLUE</div></div>","89,71,82","1500","true","89","500","incongruent","red","blue","2","practice",""
"-1","-1","poldrack-single-stim","8","42294","0.0-5.0-3.0","s604","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"526","89","poldrack-categorize","9","44302","0.0-5.0-4.0-0.0","s604","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">RED</div></div>","89,71,82","1500","true","89","500","congruent","red","red","3","practice",""
"-1","-1","poldrack-single-stim","10","44554","0.0-5.0-5.0","s604","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"446","71","poldrack-categorize","11","46565","0.0-5.0-6.0-0.0","s604","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">BLUE</div></div>","89,71,82","1500","true","71","500","congruent","blue","blue","4","practice",""
"-1","-1","poldrack-single-stim","12","46816","0.0-5.0-7.0","s604","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
