"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","text","block_duration","timing_post_trial","trial_id","responses","stimulus","possible_responses","stim_duration","correct","correct_response","feedback_duration","exp_stage","trial_num","SS_stimulus","SS_delay","SS_trial_type","SS_duration","exp_id"
"3860","13","text","0","3863","0.0-0.0","s604","","","","","","","","","","","","","","","","","",""
"841","89","poldrack-text","1","5708","0.0-1.0","s604","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your index finger</p></div>","841","500","fmri_response_test","","","","","","","","","","","","","",""
"456","71","poldrack-text","2","6665","0.0-2.0","s604","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your middle finger</p></div>","456","500","fmri_response_test","","","","","","","","","","","","","",""
"8417","","survey-text","3","15591","0.0-3.0","s604","","","","task_setup","{""Q0"":""300""}","","","","","","","","","","","","",""
"24083","32","poldrack-single-stim","4","40702","0.0-4.0","s604","","24083","0","instructions","","<div class = instructbox><p class = instruct-text>Only one key is correct for each shape. The correct keys are as follows:<ul list-text><li><div class = prompt_container><img class = prompt_stim src = /static/experiments/stop_signal/images/moon.png></img>middle finger</div></li></li><li><div class = prompt_container><img class = prompt_stim src = /static/experiments/stop_signal/images/oval.png></img>index finger</div></li> </li><li><div class = prompt_container><img class = prompt_stim src = /static/experiments/stop_signal/images/rectangle.png></img>middle finger</div></li> </li><li><div class = prompt_container><img class = prompt_stim src = /static/experiments/stop_signal/images/trapezoid.png></img>index finger</div></li></ul></p><p class = instruct-text><strong>Do not respond if you see the red star!</strong></p><p class = instruct-text>We will start with practice</p></div>","32","24083","","","","","","","","","",""
"-1","-1","poldrack-categorize","5","43057","0.0-5.0-0.0-0.0","s604","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/stop_signal/images/rectangle.png></img></div>","89,71","850","false","71","500","practice","0","","","","",""
"756","89","poldrack-categorize","6","45665","0.0-5.0-0.0-1.0","s604","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/stop_signal/images/trapezoid.png></img></div>","89,71","850","true","89","500","practice","1","","","","",""
"787","89","poldrack-categorize","7","48268","0.0-5.0-0.0-2.0","s604","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/stop_signal/images/trapezoid.png></img></div>","89,71","850","true","89","500","practice","2","","","","",""
"464","89","poldrack-categorize","8","50876","0.0-5.0-0.0-3.0","s604","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/stop_signal/images/trapezoid.png></img></div>","89,71","850","true","89","500","practice","3","","","","",""
"695","71","poldrack-categorize","9","53484","0.0-5.0-0.0-4.0","s604","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/stop_signal/images/rectangle.png></img></div>","89,71","850","true","71","500","practice","4","","","","",""
"536","89","poldrack-categorize","10","56091","0.0-5.0-0.0-5.0","s604","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/stop_signal/images/oval.png></img></div>","89,71","850","true","89","500","practice","5","","","","",""
