"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","text","block_duration","timing_post_trial","trial_id","stimulus","possible_responses","stim_duration","current_position","num_moves_made","min_moves","start_state","goal_state","condition","problem_id","exp_stage","problem_time","correct","exp_id"
"1910","13","text","0","1915","0.0-0.0","s596","","","","","","","","","","","","","","","","","",""
"3720","89","poldrack-text","1","6640","0.0-1.0","s596","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your index finger</p></div>","3720","500","fmri_response_test","","","","","","","","","","","","","",""
"807","71","poldrack-text","2","7951","0.0-2.0","s596","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your middle finger</p></div>","807","500","fmri_response_test","","","","","","","","","","","","","",""
"647","82","poldrack-text","3","9103","0.0-3.0","s596","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your ring finger</p></div>","647","500","fmri_response_test","","","","","","","","","","","","","",""
"20982","32","poldrack-single-stim","4","30592","0.0-4.0","s596","","20982","0","instructions","<div class = centerbox><div class = center-text>Solve the Tower Tasks!<br><br>Plan ahead first and work swiftly!<br><br>We'll start with some practice.</div></div>","32","20982","","","","","","","","","","",""
"23823","32","poldrack-text","5","54415","0.0-5.0","s596","<div class = centerbox><div  class = center-text>Scanner Setup</div></div>","23823","0","fmri_scanner_wait","","","","","","","","","","","","","",""
"1448","84","poldrack-text","6","55864","0.0-6.0","s596","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","1448","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"679","84","poldrack-text","7","56544","0.0-7.0","s596","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"679","84","poldrack-text","8","57224","0.0-8.0","s596","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"680","84","poldrack-text","9","57904","0.0-9.0","s596","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"680","84","poldrack-text","10","58584","0.0-10.0","s596","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"680","84","poldrack-text","11","59264","0.0-11.0","s596","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"678","84","poldrack-text","12","59944","0.0-12.0","s596","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","678","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"680","84","poldrack-text","13","60624","0.0-13.0","s596","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"680","84","poldrack-text","14","61304","0.0-14.0","s596","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"680","84","poldrack-text","15","61984","0.0-15.0","s596","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","","","",""
