"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","text","block_duration","timing_post_trial","trial_id","stimulus","possible_responses","stim_duration","correct","correct_response","feedback_duration","condition","stim_color","stim_word","trial_num","exp_stage","exp_id"
"1490","13","text","0","1494","0.0-0.0","s596","","","","","","","","","","","","","","","",""
"1435","89","poldrack-text","1","3933","0.0-1.0","s596","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your index finger</p></div>","1435","500","fmri_response_test","","","","","","","","","","","",""
"583","71","poldrack-text","2","5023","0.0-2.0","s596","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your middle finger</p></div>","583","500","fmri_response_test","","","","","","","","","","","",""
"945","82","poldrack-text","3","6471","0.0-3.0","s596","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your ring finger</p></div>","945","500","fmri_response_test","","","","","","","","","","","",""
"18267","32","poldrack-single-stim","4","25241","0.0-4.0","s596","","18267","500","instructions","<div class = centerbox><div class = center-text>Respond to the <strong>ink color</strong> of the word!<br><br><span style = ""color:red;padding-left:30px"">WORD</span>: Index<br><span style = ""color:#1F45FC;padding-left:65px"">WORD</span>: Middle<br><span style = ""color:#4FE829;"">WORD</span>: Ring<br><br>We will start with practice</div></div>","32","18267","","","","","","","","",""
"910","71","poldrack-categorize","5","27754","0.0-5.0-0.0-0.0","s596","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">BLUE</div></div>","89,71,82","1500","true","71","500","congruent","blue","blue","1","practice",""
"-1","-1","poldrack-single-stim","6","28007","0.0-5.0-1.0","s596","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"1047","71","poldrack-categorize","7","30010","0.0-5.0-2.0-0.0","s596","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">RED</div></div>","89,71,82","1500","true","71","500","incongruent","blue","red","2","practice",""
"-1","-1","poldrack-single-stim","8","30263","0.0-5.0-3.0","s596","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"1049","71","poldrack-categorize","9","32267","0.0-5.0-4.0-0.0","s596","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">GREEN</div></div>","89,71,82","1500","true","71","500","incongruent","blue","green","3","practice",""
"-1","-1","poldrack-single-stim","10","32520","0.0-5.0-5.0","s596","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"877","89","poldrack-categorize","11","34525","0.0-5.0-6.0-0.0","s596","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">GREEN</div></div>","89,71,82","1500","true","89","500","incongruent","red","green","4","practice",""
"-1","-1","poldrack-single-stim","12","34781","0.0-5.0-7.0","s596","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"752","82","poldrack-categorize","13","36786","0.0-5.0-8.0-0.0","s596","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">RED</div></div>","89,71,82","1500","true","82","500","incongruent","green","red","5","practice",""
"-1","-1","poldrack-single-stim","14","37037","0.0-5.0-9.0","s596","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"691","89","poldrack-categorize","15","39042","0.0-5.0-10.0-0.0","s596","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">BLUE</div></div>","89,71,82","1500","true","89","500","incongruent","red","blue","6","practice",""
"-1","-1","poldrack-single-stim","16","39294","0.0-5.0-11.0","s596","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"857","82","poldrack-categorize","17","41300","0.0-5.0-12.0-0.0","s596","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">BLUE</div></div>","89,71,82","1500","true","82","500","incongruent","green","blue","7","practice",""
"-1","-1","poldrack-single-stim","18","41554","0.0-5.0-13.0","s596","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"635","82","poldrack-categorize","19","43560","0.0-5.0-14.0-0.0","s596","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">GREEN</div></div>","89,71,82","1500","true","82","500","congruent","green","green","8","practice",""
"-1","-1","poldrack-single-stim","20","43816","0.0-5.0-15.0","s596","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"525","89","poldrack-categorize","21","45824","0.0-5.0-16.0-0.0","s596","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">RED</div></div>","89,71,82","1500","true","89","500","congruent","red","red","9","practice",""
"-1","-1","poldrack-single-stim","22","46077","0.0-5.0-17.0","s596","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"18331","32","poldrack-text","23","64410","0.0-6.0","s596","<div class = centerbox><div  class = center-text>Scanner Setup</div></div>","18331","0","fmri_scanner_wait","","","","","","","","","","","",""
"1392","84","poldrack-text","24","65802","0.0-7.0","s596","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","1392","0","fmri_trigger_wait","","","","","","","","","","","",""
"679","84","poldrack-text","25","66482","0.0-8.0","s596","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","",""
"679","84","poldrack-text","26","67163","0.0-9.0","s596","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","",""
"679","84","poldrack-text","27","67842","0.0-10.0","s596","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","",""
"679","84","poldrack-text","28","68522","0.0-11.0","s596","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","",""
"679","84","poldrack-text","29","69202","0.0-12.0","s596","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","",""
"679","84","poldrack-text","30","69883","0.0-13.0","s596","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","",""
"679","84","poldrack-text","31","70562","0.0-14.0","s596","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","",""
"680","84","poldrack-text","32","71243","0.0-15.0","s596","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","",""
"679","84","poldrack-text","33","71922","0.0-16.0","s596","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","",""
"679","84","poldrack-text","34","72603","0.0-17.0","s596","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","",""
