"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","text","block_duration","timing_post_trial","trial_id","stimulus","possible_responses","stim_duration","correct","correct_response","feedback_duration","condition","stim_color","stim_word","trial_num","exp_stage","exp_id"
"19481","13","text","0","19482","0.0-0.0","s625","","","","","","","","","","","","","","","",""
"1689","89","poldrack-text","1","22176","0.0-1.0","s625","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your index finger</p></div>","1689","500","fmri_response_test","","","","","","","","","","","",""
"1337","71","poldrack-text","2","24019","0.0-2.0","s625","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your middle finger</p></div>","1337","500","fmri_response_test","","","","","","","","","","","",""
"1339","82","poldrack-text","3","25862","0.0-3.0","s625","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your ring finger</p></div>","1339","500","fmri_response_test","","","","","","","","","","","",""
"26278","32","poldrack-single-stim","4","52646","0.0-4.0","s625","","26278","500","instructions","<div class = centerbox><div class = center-text>Respond to the <strong>ink color</strong> of the word!<br><br><span style = ""color:red;padding-left:30px"">WORD</span>: Index<br><span style = ""color:#1F45FC;padding-left:65px"">WORD</span>: Middle<br><span style = ""color:#4FE829;"">WORD</span>: Ring<br><br>We will start with practice</div></div>","32","26278","","","","","","","","",""
"-1","-1","poldrack-categorize","5","55158","0.0-5.0-0.0-0.0","s625","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">RED</div></div>","89,71,82","1500","false","89","500","congruent","red","red","1","practice",""
"-1","-1","poldrack-single-stim","6","55410","0.0-5.0-1.0","s625","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"1184","82","poldrack-categorize","7","57417","0.0-5.0-2.0-0.0","s625","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">BLUE</div></div>","89,71,82","1500","true","82","500","incongruent","green","blue","2","practice",""
"-1","-1","poldrack-single-stim","8","57669","0.0-5.0-3.0","s625","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"680","82","poldrack-categorize","9","59674","0.0-5.0-4.0-0.0","s625","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">GREEN</div></div>","89,71,82","1500","true","82","500","congruent","green","green","3","practice",""
"-1","-1","poldrack-single-stim","10","59928","0.0-5.0-5.0","s625","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"607","71","poldrack-categorize","11","61938","0.0-5.0-6.0-0.0","s625","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">BLUE</div></div>","89,71,82","1500","true","71","500","congruent","blue","blue","4","practice",""
"-1","-1","poldrack-single-stim","12","62194","0.0-5.0-7.0","s625","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"1080","71","poldrack-categorize","13","64200","0.0-5.0-8.0-0.0","s625","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">GREEN</div></div>","89,71,82","1500","true","71","500","incongruent","blue","green","5","practice",""
"-1","-1","poldrack-single-stim","14","64456","0.0-5.0-9.0","s625","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
