"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","text","block_duration","timing_post_trial","trial_id","stimulus","possible_responses","stim_duration","exp_stage","current_position","num_moves_made","min_moves","start_state","goal_state","condition","problem_id","problem_time","correct","exp_id"
"15121","13","text","0","15124","0.0-0.0","s495","","","","","","","","","","","","","","","","","",""
"9247","89","poldrack-text","1","25376","0.0-1.0","s495","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your index finger</p></div>","9247","500","fmri_response_test","","","","","","","","","","","","","",""
"1272","71","poldrack-text","2","27151","0.0-2.0","s495","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your middle finger</p></div>","1272","500","fmri_response_test","","","","","","","","","","","","","",""
"1251","82","poldrack-text","3","28905","0.0-3.0","s495","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your ring finger</p></div>","1251","500","fmri_response_test","","","","","","","","","","","","","",""
"12756","32","poldrack-single-stim","4","42166","0.0-4.0","s495","","12756","0","instructions","<div class = centerbox><div class = center-text>Solve the Tower Tasks!<br><br>Plan ahead first and work swiftly!<br><br>We'll start with some practice.</div></div>","32","12756","","","","","","","","","","",""
"89305","32","poldrack-text","5","131476","0.0-5.0","s495","<div class = centerbox><div style = 'font-size: 50px', class = center-text>Scan will start after scanner calibration</p></div>","89305","0","fmri_scanner_wait","","","","","","","","","","","","","",""
"1048","84","poldrack-text","6","132526","0.0-6.0","s495","<div class = centerbox><div  class = center-text>Scanner calibration<br><strong>Please don't move!</strong></div></div>","1048","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"679","84","poldrack-text","7","133206","0.0-7.0","s495","<div class = centerbox><div  class = center-text>Scanner calibration<br><strong>Please don't move!</strong></div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"679","84","poldrack-text","8","133886","0.0-8.0","s495","<div class = centerbox><div  class = center-text>Scanner calibration<br><strong>Please don't move!</strong></div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"679","84","poldrack-text","9","134566","0.0-9.0","s495","<div class = centerbox><div  class = center-text>Scanner calibration<br><strong>Please don't move!</strong></div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"679","84","poldrack-text","10","135247","0.0-10.0","s495","<div class = centerbox><div  class = center-text>Scanner calibration<br><strong>Please don't move!</strong></div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"679","84","poldrack-text","11","135926","0.0-11.0","s495","<div class = centerbox><div  class = center-text>Scanner calibration<br><strong>Please don't move!</strong></div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"679","84","poldrack-text","12","136607","0.0-12.0","s495","<div class = centerbox><div  class = center-text>Scanner calibration<br><strong>Please don't move!</strong></div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"680","84","poldrack-text","13","137288","0.0-13.0","s495","<div class = centerbox><div  class = center-text>Scanner calibration<br><strong>Please don't move!</strong></div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"678","84","poldrack-text","14","137967","0.0-14.0","s495","<div class = centerbox><div  class = center-text>Scanner calibration<br><strong>Please don't move!</strong></div></div>","678","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"679","84","poldrack-text","15","138647","0.0-15.0","s495","<div class = centerbox><div  class = center-text>Scanner calibration<br><strong>Please don't move!</strong></div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"678","84","poldrack-text","16","139327","0.0-16.0","s495","<div class = centerbox><div  class = center-text>Scanner calibration<br><strong>Please don't move!</strong></div></div>","678","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"680","84","poldrack-text","17","140008","0.0-17.0","s495","<div class = centerbox><div  class = center-text>Scanner calibration<br><strong>Please don't move!</strong></div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"680","84","poldrack-text","18","140689","0.0-18.0","s495","<div class = centerbox><div  class = center-text>Scanner calibration<br><strong>Please don't move!</strong></div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"677","84","poldrack-text","19","141368","0.0-19.0","s495","<div class = centerbox><div  class = center-text>Scanner calibration<br><strong>Please don't move!</strong></div></div>","677","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"680","84","poldrack-text","20","142049","0.0-20.0","s495","<div class = centerbox><div  class = center-text>Scanner calibration<br><strong>Please don't move!</strong></div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"678","84","poldrack-text","21","142728","0.0-21.0","s495","<div class = centerbox><div  class = center-text>Scanner calibration<br><strong>Please don't move!</strong></div></div>","678","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","22","143737","0.0-22.0","s495","","1000","0","fmri_buffer","","none","1000","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","23","145240","0.0-23.0","s495","","1500","500","practice_start_block","<div class = centerbox><div class = center-text>About to start practice</p></div>","none","1500","","","","","","","","","","",""
"4678","71","poldrack-single-stim","24","150424","0.0-24.0-0.0-0.0","s495","","4678","0","to_hand","<div class = watt_canvas><div class=""watt_vertical_line""></div></div><div class = watt_your_board><div class = watt_base></div><div class = watt_board_label><strong>Your Board</strong></div><div id = watt_peg_1><div class = watt_peg></div></div><div class = special id = watt_peg_1 onclick = ""pegClick(this.id)""><div class = ""watt_ball watt_Blue""><div class = watt_ball_label>B</div></div></div><div id = watt_peg_2><div class = watt_peg></div></div><div class = special id = watt_peg_2 onclick = ""pegClick(this.id)""><div class = ""watt_ball watt_Green""><div class = watt_ball_label>G</div></div><div class = ""watt_ball watt_Red""><div class = watt_ball_label>R</div></div></div><div id = watt_peg_3><div class = watt_peg></div></div><div id = watt_peg_3 onclick = ""pegClick(this.id)""></div></div><div class = watt_peg_board><div class = watt_base></div><div class = watt_board_label><strong>Target Board</strong></div><div id = watt_peg_1><div class = watt_peg></div></div><div id = watt_peg_1 ><div class = ""watt_ball watt_Blue""><div class = watt_ball_label>B</div></div><div class = ""watt_ball watt_Green""><div class = watt_ball_label>G</div></div><div class = ""watt_ball watt_Red""><div class = watt_ball_label>R</div></div></div><div id = watt_peg_2><div class = watt_peg></div></div><div id = watt_peg_2 ></div><div id = watt_peg_3><div class = watt_peg></div></div><div id = watt_peg_3 ></div></div><div class = watt_hand_box></div><div class = watt_hand_label><strong>Ball in Hand</strong></div>","89,71","4678","practice","1,0,0,2,0,0,0,0,0","1","3","1,0,0,2,3,0,0,0,0","1,2,3,0,0,0,0,0,0","UA_with_intermeidate","0","","",""
"1577","82","poldrack-single-stim","25","152005","0.0-24.0-0.0-1.0","s495","","1577","0","to_board","<div class = watt_canvas><div class=""watt_vertical_line""></div></div><div class = watt_your_board><div class = watt_base></div><div class = watt_board_label><strong>Your Board</strong></div><div id = watt_peg_1><div class = watt_peg></div></div><div class = special id = watt_peg_1 onclick = ""pegClick(this.id)""><div class = ""watt_ball watt_Blue""><div class = watt_ball_label>B</div></div></div><div id = watt_peg_2><div class = watt_peg></div></div><div class = special id = watt_peg_2 onclick = ""pegClick(this.id)""><div class = ""watt_ball watt_Green""><div class = watt_ball_label>G</div></div></div><div id = watt_peg_3><div class = watt_peg></div></div><div class = special id = watt_peg_3 onclick = ""pegClick(this.id)""></div></div><div class = watt_peg_board><div class = watt_base></div><div class = watt_board_label><strong>Target Board</strong></div><div id = watt_peg_1><div class = watt_peg></div></div><div id = watt_peg_1 ><div class = ""watt_ball watt_Blue""><div class = watt_ball_label>B</div></div><div class = ""watt_ball watt_Green""><div class = watt_ball_label>G</div></div><div class = ""watt_ball watt_Red""><div class = watt_ball_label>R</div></div></div><div id = watt_peg_2><div class = watt_peg></div></div><div id = watt_peg_2 ></div><div id = watt_peg_3><div class = watt_peg></div></div><div id = watt_peg_3 ></div></div><div class = watt_hand_box><div class = ""watt_hand_ball watt_Red""><div class = watt_ball_label>R</div></div></div><div class = watt_hand_label><strong>Ball in Hand</strong></div>","89,71,82","1577","practice","1,0,0,2,0,0,3,0,0","1","3","1,0,0,2,3,0,0,0,0","1,2,3,0,0,0,0,0,0","UA_with_intermeidate","0","","",""
