"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","text","block_duration","timing_post_trial","trial_id","stimulus","possible_responses","stim_duration","correct","correct_response","feedback_duration","condition","stim_color","stim_word","trial_num","exp_stage","exp_id"
"1577","13","text","0","1579","0.0-0.0","s619","","","","","","","","","","","","","","","",""
"1515","89","poldrack-text","1","4101","0.0-1.0","s619","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your index finger</p></div>","1515","500","fmri_response_test","","","","","","","","","","","",""
"580","71","poldrack-text","2","5187","0.0-2.0","s619","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your middle finger</p></div>","580","500","fmri_response_test","","","","","","","","","","","",""
"734","82","poldrack-text","3","6424","0.0-3.0","s619","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your ring finger</p></div>","734","500","fmri_response_test","","","","","","","","","","","",""
"17731","32","poldrack-single-stim","4","24659","0.0-4.0","s619","","17731","500","instructions","<div class = centerbox><div class = center-text>Respond to the <strong>ink color</strong> of the word!<br><br><span style = ""color:red;padding-left:30px"">WORD</span>: Index<br><span style = ""color:#1F45FC;padding-left:65px"">WORD</span>: Middle<br><span style = ""color:#4FE829;"">WORD</span>: Ring<br><br>We will start with practice</div></div>","32","17731","","","","","","","","",""
"-1","-1","poldrack-categorize","5","27172","0.0-5.0-0.0-0.0","s619","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">BLUE</div></div>","89,71,82","1500","false","89","500","incongruent","red","blue","1","practice",""
"-1","-1","poldrack-single-stim","6","27427","0.0-5.0-1.0","s619","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"1043","71","poldrack-categorize","7","29433","0.0-5.0-2.0-0.0","s619","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">GREEN</div></div>","89,71,82","1500","true","71","500","incongruent","blue","green","2","practice",""
"-1","-1","poldrack-single-stim","8","29688","0.0-5.0-3.0","s619","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"1342","71","poldrack-categorize","9","31696","0.0-5.0-4.0-0.0","s619","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">RED</div></div>","89,71,82","1500","true","71","500","incongruent","blue","red","3","practice",""
"-1","-1","poldrack-single-stim","10","31947","0.0-5.0-5.0","s619","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"709","82","poldrack-categorize","11","33955","0.0-5.0-6.0-0.0","s619","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">RED</div></div>","89,71,82","1500","true","82","500","incongruent","green","red","4","practice",""
"-1","-1","poldrack-single-stim","12","34209","0.0-5.0-7.0","s619","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"829","71","poldrack-categorize","13","36211","0.0-5.0-8.0-0.0","s619","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">BLUE</div></div>","89,71,82","1500","true","71","500","congruent","blue","blue","5","practice",""
"-1","-1","poldrack-single-stim","14","36467","0.0-5.0-9.0","s619","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"834","82","poldrack-categorize","15","38474","0.0-5.0-10.0-0.0","s619","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">BLUE</div></div>","89,71,82","1500","true","82","500","incongruent","green","blue","6","practice",""
"-1","-1","poldrack-single-stim","16","38729","0.0-5.0-11.0","s619","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"624","89","poldrack-categorize","17","40738","0.0-5.0-12.0-0.0","s619","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">RED</div></div>","89,71,82","1500","true","89","500","congruent","red","red","7","practice",""
"-1","-1","poldrack-single-stim","18","40993","0.0-5.0-13.0","s619","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
