"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","text","block_duration","timing_post_trial","trial_id","stimulus","possible_responses","stim_duration","correct","correct_response","feedback_duration","condition","stim_color","stim_word","trial_num","exp_stage","exp_id"
"1835","13","text","0","1837","0.0-0.0","s590","","","","","","","","","","","","","","","",""
"2685","89","poldrack-text","1","5528","0.0-1.0","s590","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your index finger</p></div>","2685","500","fmri_response_test","","","","","","","","","","","",""
"793","71","poldrack-text","2","6824","0.0-2.0","s590","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your middle finger</p></div>","793","500","fmri_response_test","","","","","","","","","","","",""
"1098","82","poldrack-text","3","8425","0.0-3.0","s590","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your ring finger</p></div>","1098","500","fmri_response_test","","","","","","","","","","","",""
"24494","32","poldrack-single-stim","4","33423","0.0-4.0","s590","","24494","500","instructions","<div class = centerbox><div class = center-text>Respond to the <strong>ink color</strong> of the word!<br><br><span style = ""color:red;padding-left:30px"">WORD</span>: Index<br><span style = ""color:#1F45FC;padding-left:65px"">WORD</span>: Middle<br><span style = ""color:#4FE829;"">WORD</span>: Ring<br><br>We will start with practice</div></div>","32","24494","","","","","","","","",""
"817","71","poldrack-categorize","5","35932","0.0-5.0-0.0-0.0","s590","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">BLUE</div></div>","89,71,82","1500","true","71","500","congruent","blue","blue","1","practice",""
"-1","-1","poldrack-single-stim","6","36187","0.0-5.0-1.0","s590","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"743","82","poldrack-categorize","7","38192","0.0-5.0-2.0-0.0","s590","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">RED</div></div>","89,71,82","1500","true","82","500","incongruent","green","red","2","practice",""
"-1","-1","poldrack-single-stim","8","38448","0.0-5.0-3.0","s590","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"644","89","poldrack-categorize","9","40453","0.0-5.0-4.0-0.0","s590","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">GREEN</div></div>","89,71,82","1500","true","89","500","incongruent","red","green","3","practice",""
"-1","-1","poldrack-single-stim","10","40706","0.0-5.0-5.0","s590","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"725","71","poldrack-categorize","11","42709","0.0-5.0-6.0-0.0","s590","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">GREEN</div></div>","89,71,82","1500","true","71","500","incongruent","blue","green","4","practice",""
"-1","-1","poldrack-single-stim","12","42962","0.0-5.0-7.0","s590","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"388","82","poldrack-categorize","13","44966","0.0-5.0-8.0-0.0","s590","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">GREEN</div></div>","89,71,82","1500","true","82","500","congruent","green","green","5","practice",""
"-1","-1","poldrack-single-stim","14","45219","0.0-5.0-9.0","s590","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"802","82","poldrack-categorize","15","47223","0.0-5.0-10.0-0.0","s590","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">BLUE</div></div>","89,71,82","1500","true","82","500","incongruent","green","blue","6","practice",""
"-1","-1","poldrack-single-stim","16","47475","0.0-5.0-11.0","s590","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"648","89","poldrack-categorize","17","49478","0.0-5.0-12.0-0.0","s590","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">BLUE</div></div>","89,71,82","1500","true","89","500","incongruent","red","blue","7","practice",""
