"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","text","block_duration","timing_post_trial","trial_id","stimulus","possible_responses","stim_duration","correct","correct_response","feedback_duration","condition","stim_color","stim_word","trial_num","exp_stage","exp_id"
"14826","13","text","0","14828","0.0-0.0","s608","","","","","","","","","","","","","","","",""
"26259","89","poldrack-text","1","42093","0.0-1.0","s608","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your index finger</p></div>","26259","500","fmri_response_test","","","","","","","","","","","",""
"1150","71","poldrack-text","2","43745","0.0-2.0","s608","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your middle finger</p></div>","1150","500","fmri_response_test","","","","","","","","","","","",""
"858","82","poldrack-text","3","45107","0.0-3.0","s608","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your ring finger</p></div>","858","500","fmri_response_test","","","","","","","","","","","",""
"23401","32","poldrack-single-stim","4","69011","0.0-4.0","s608","","23401","500","instructions","<div class = centerbox><div class = center-text>Respond to the <strong>ink color</strong> of the word!<br><br><span style = ""color:red;padding-left:30px"">WORD</span>: Index<br><span style = ""color:#1F45FC;padding-left:65px"">WORD</span>: Middle<br><span style = ""color:#4FE829;"">WORD</span>: Ring<br><br>We will start with practice</div></div>","32","23401","","","","","","","","",""
"841","71","poldrack-categorize","5","71523","0.0-5.0-0.0-0.0","s608","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">RED</div></div>","89,71,82","1500","true","71","500","incongruent","blue","red","1","practice",""
"-1","-1","poldrack-single-stim","6","71779","0.0-5.0-1.0","s608","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"944","82","poldrack-categorize","7","73786","0.0-5.0-2.0-0.0","s608","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">RED</div></div>","89,71,82","1500","true","82","500","incongruent","green","red","2","practice",""
"-1","-1","poldrack-single-stim","8","74038","0.0-5.0-3.0","s608","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"680","82","poldrack-categorize","9","76046","0.0-5.0-4.0-0.0","s608","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">GREEN</div></div>","89,71,82","1500","true","82","500","congruent","green","green","3","practice",""
"-1","-1","poldrack-single-stim","10","76299","0.0-5.0-5.0","s608","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"703","89","poldrack-categorize","11","78302","0.0-5.0-6.0-0.0","s608","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">GREEN</div></div>","89,71,82","1500","false","71","500","incongruent","blue","green","4","practice",""
"-1","-1","poldrack-single-stim","12","78558","0.0-5.0-7.0","s608","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"496","71","poldrack-categorize","13","80563","0.0-5.0-8.0-0.0","s608","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">BLUE</div></div>","89,71,82","1500","true","71","500","congruent","blue","blue","5","practice",""
"-1","-1","poldrack-single-stim","14","80819","0.0-5.0-9.0","s608","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"691","89","poldrack-categorize","15","82825","0.0-5.0-10.0-0.0","s608","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">RED</div></div>","89,71,82","1500","true","89","500","congruent","red","red","6","practice",""
"-1","-1","poldrack-single-stim","16","83081","0.0-5.0-11.0","s608","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"699","82","poldrack-categorize","17","85088","0.0-5.0-12.0-0.0","s608","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">BLUE</div></div>","89,71,82","1500","true","82","500","incongruent","green","blue","7","practice",""
"-1","-1","poldrack-single-stim","18","85342","0.0-5.0-13.0","s608","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"674","71","poldrack-categorize","19","87351","0.0-5.0-14.0-0.0","s608","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">GREEN</div></div>","89,71,82","1500","false","89","500","incongruent","red","green","8","practice",""
"-1","-1","poldrack-single-stim","20","87602","0.0-5.0-15.0","s608","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"752","89","poldrack-categorize","21","89611","0.0-5.0-16.0-0.0","s608","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">BLUE</div></div>","89,71,82","1500","true","89","500","incongruent","red","blue","9","practice",""
"-1","-1","poldrack-single-stim","22","89863","0.0-5.0-17.0","s608","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"18768","32","poldrack-text","23","108632","0.0-6.0","s608","<div class = centerbox><div  class = center-text>Scanner Setup</div></div>","18768","0","fmri_scanner_wait","","","","","","","","","","","",""
"1324","84","poldrack-text","24","109957","0.0-7.0","s608","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","1324","0","fmri_trigger_wait","","","","","","","","","","","",""
"679","84","poldrack-text","25","110637","0.0-8.0","s608","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","",""
"679","84","poldrack-text","26","111317","0.0-9.0","s608","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","",""
"679","84","poldrack-text","27","111997","0.0-10.0","s608","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","",""
"679","84","poldrack-text","28","112677","0.0-11.0","s608","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","",""
"679","84","poldrack-text","29","113357","0.0-12.0","s608","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","",""
"679","84","poldrack-text","30","114037","0.0-13.0","s608","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","",""
"679","84","poldrack-text","31","114716","0.0-14.0","s608","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","",""
"679","84","poldrack-text","32","115397","0.0-15.0","s608","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","",""
"679","84","poldrack-text","33","116077","0.0-16.0","s608","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","",""
"679","84","poldrack-text","34","116757","0.0-17.0","s608","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","",""
"679","84","poldrack-text","35","117437","0.0-18.0","s608","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","",""
"679","84","poldrack-text","36","118117","0.0-19.0","s608","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","",""
"680","84","poldrack-text","37","118798","0.0-20.0","s608","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","",""
"678","84","poldrack-text","38","119477","0.0-21.0","s608","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","678","0","fmri_trigger_wait","","","","","","","","","","","",""
"679","84","poldrack-text","39","120157","0.0-22.0","s608","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","40","121162","0.0-23.0","s608","","1000","0","fmri_buffer","","none","1000","","","","","","","","",""
"-1","-1","poldrack-single-stim","41","122665","0.0-24.0","s608","","1500","500","test_start_block","<div class = centerbox><div class = center-text>Get ready!</p></div>","none","1500","","","","","","","","",""
"-1","-1","poldrack-single-stim","42","123669","0.0-25.0","s608","","500","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","500","","","","","","","","",""
"755","71","poldrack-single-stim","43","125672","0.0-26.0-0.0","s608","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">GREEN</div></div>","89,71,82","1500","true","71","","incongruent","blue","green","0","test",""
"588","82","poldrack-single-stim","44","128222","0.0-26.0-1.0","s608","","2544","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">GREEN</div></div>","89,71,82","1500","true","82","","congruent","green","green","1","test",""
"568","71","poldrack-single-stim","45","130359","0.0-26.0-2.0","s608","","2136","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">BLUE</div></div>","89,71,82","1500","true","71","","congruent","blue","blue","2","test",""
