"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","text","block_duration","timing_post_trial","trial_id","stimulus","possible_responses","stim_duration","correct","correct_response","feedback_duration","condition","stim_color","stim_word","trial_num","exp_stage","exp_id"
"1791","13","text","0","1794","0.0-0.0","s649","","","","","","","","","","","","","","","",""
"1207","89","poldrack-text","1","4007","0.0-1.0","s649","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your index finger</p></div>","1207","500","fmri_response_test","","","","","","","","","","","",""
"644","71","poldrack-text","2","5157","0.0-2.0","s649","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your middle finger</p></div>","644","500","fmri_response_test","","","","","","","","","","","",""
"3615","82","poldrack-text","3","9277","0.0-3.0","s649","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your ring finger</p></div>","3615","500","fmri_response_test","","","","","","","","","","","",""
"19864","32","poldrack-single-stim","4","29651","0.0-4.0","s649","","19864","500","instructions","<div class = centerbox><div class = center-text>Respond to the <strong>ink color</strong> of the word!<br><br><span style = ""color:red;padding-left:30px"">WORD</span>: Index<br><span style = ""color:#1F45FC;padding-left:65px"">WORD</span>: Middle<br><span style = ""color:#4FE829;"">WORD</span>: Ring<br><br>We will start with practice</div></div>","32","19864","","","","","","","","",""
"-1","-1","poldrack-categorize","5","32168","0.0-5.0-0.0-0.0","s649","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">GREEN</div></div>","89,71,82","1500","false","82","500","congruent","green","green","1","practice",""
"-1","-1","poldrack-single-stim","6","32424","0.0-5.0-1.0","s649","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"711","71","poldrack-categorize","7","34434","0.0-5.0-2.0-0.0","s649","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">RED</div></div>","89,71,82","1500","true","71","500","incongruent","blue","red","2","practice",""
"-1","-1","poldrack-single-stim","8","34690","0.0-5.0-3.0","s649","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"731","89","poldrack-categorize","9","36699","0.0-5.0-4.0-0.0","s649","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">BLUE</div></div>","89,71,82","1500","true","89","500","incongruent","red","blue","3","practice",""
"-1","-1","poldrack-single-stim","10","36954","0.0-5.0-5.0","s649","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
