"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","text","block_duration","timing_post_trial","trial_id","stimulus","possible_responses","stim_duration","correct","correct_response","feedback_duration","condition","stim_color","stim_word","trial_num","exp_stage","exp_id"
"8584","13","text","0","8586","0.0-0.0","s627","","","","","","","","","","","","","","","",""
"1304","89","poldrack-text","1","10895","0.0-1.0","s627","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your index finger</p></div>","1304","500","fmri_response_test","","","","","","","","","","","",""
"697","71","poldrack-text","2","12095","0.0-2.0","s627","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your middle finger</p></div>","697","500","fmri_response_test","","","","","","","","","","","",""
"843","82","poldrack-text","3","13439","0.0-3.0","s627","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your ring finger</p></div>","843","500","fmri_response_test","","","","","","","","","","","",""
"21885","32","poldrack-single-stim","4","35830","0.0-4.0","s627","","21885","500","instructions","<div class = centerbox><div class = center-text>Respond to the <strong>ink color</strong> of the word!<br><br><span style = ""color:red;padding-left:30px"">WORD</span>: Index<br><span style = ""color:#1F45FC;padding-left:65px"">WORD</span>: Middle<br><span style = ""color:#4FE829;"">WORD</span>: Ring<br><br>We will start with practice</div></div>","32","21885","","","","","","","","",""
"619","71","poldrack-categorize","5","38344","0.0-5.0-0.0-0.0","s627","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">BLUE</div></div>","89,71,82","1500","true","71","500","congruent","blue","blue","1","practice",""
"-1","-1","poldrack-single-stim","6","38599","0.0-5.0-1.0","s627","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"889","82","poldrack-categorize","7","40607","0.0-5.0-2.0-0.0","s627","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">BLUE</div></div>","89,71,82","1500","true","82","500","incongruent","green","blue","2","practice",""
"-1","-1","poldrack-single-stim","8","40863","0.0-5.0-3.0","s627","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"531","89","poldrack-categorize","9","42871","0.0-5.0-4.0-0.0","s627","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">RED</div></div>","89,71,82","1500","true","89","500","congruent","red","red","3","practice",""
"-1","-1","poldrack-single-stim","10","43126","0.0-5.0-5.0","s627","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"628","89","poldrack-categorize","11","45130","0.0-5.0-6.0-0.0","s627","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">RED</div></div>","89,71,82","1500","false","71","500","incongruent","blue","red","4","practice",""
"-1","-1","poldrack-single-stim","12","45384","0.0-5.0-7.0","s627","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"962","89","poldrack-categorize","13","47392","0.0-5.0-8.0-0.0","s627","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">BLUE</div></div>","89,71,82","1500","true","89","500","incongruent","red","blue","5","practice",""
"-1","-1","poldrack-single-stim","14","47648","0.0-5.0-9.0","s627","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"668","82","poldrack-categorize","15","49656","0.0-5.0-10.0-0.0","s627","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">GREEN</div></div>","89,71,82","1500","true","82","500","congruent","green","green","6","practice",""
"-1","-1","poldrack-single-stim","16","49911","0.0-5.0-11.0","s627","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"801","82","poldrack-categorize","17","51919","0.0-5.0-12.0-0.0","s627","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">RED</div></div>","89,71,82","1500","true","82","500","incongruent","green","red","7","practice",""
"-1","-1","poldrack-single-stim","18","52175","0.0-5.0-13.0","s627","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"846","71","poldrack-categorize","19","54183","0.0-5.0-14.0-0.0","s627","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">GREEN</div></div>","89,71,82","1500","true","71","500","incongruent","blue","green","8","practice",""
"-1","-1","poldrack-single-stim","20","54438","0.0-5.0-15.0","s627","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"409","89","poldrack-categorize","21","56447","0.0-5.0-16.0-0.0","s627","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">GREEN</div></div>","89,71,82","1500","true","89","500","incongruent","red","green","9","practice",""
"-1","-1","poldrack-single-stim","22","56699","0.0-5.0-17.0","s627","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"20306","32","poldrack-text","23","77007","0.0-6.0","s627","<div class = centerbox><div  class = center-text>Scanner Setup</div></div>","20306","0","fmri_scanner_wait","","","","","","","","","","","",""
"1307","84","poldrack-text","24","78314","0.0-7.0","s627","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","1307","0","fmri_trigger_wait","","","","","","","","","","","",""
"680","84","poldrack-text","25","78994","0.0-8.0","s627","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","",""
"680","84","poldrack-text","26","79674","0.0-9.0","s627","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","",""
"680","84","poldrack-text","27","80354","0.0-10.0","s627","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","",""
"680","84","poldrack-text","28","81034","0.0-11.0","s627","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","",""
"680","84","poldrack-text","29","81714","0.0-12.0","s627","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","",""
"680","84","poldrack-text","30","82394","0.0-13.0","s627","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","",""
"680","84","poldrack-text","31","83074","0.0-14.0","s627","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","",""
"680","84","poldrack-text","32","83754","0.0-15.0","s627","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","",""
"680","84","poldrack-text","33","84434","0.0-16.0","s627","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","",""
"680","84","poldrack-text","34","85114","0.0-17.0","s627","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","",""
"680","84","poldrack-text","35","85794","0.0-18.0","s627","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","",""
"680","84","poldrack-text","36","86474","0.0-19.0","s627","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","",""
"681","84","poldrack-text","37","87155","0.0-20.0","s627","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","681","0","fmri_trigger_wait","","","","","","","","","","","",""
"678","84","poldrack-text","38","87835","0.0-21.0","s627","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","678","0","fmri_trigger_wait","","","","","","","","","","","",""
"679","84","poldrack-text","39","88514","0.0-22.0","s627","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","",""
"-1","-1","poldrack-single-stim","40","89520","0.0-23.0","s627","","1000","0","fmri_buffer","","none","1000","","","","","","","","",""
"-1","-1","poldrack-single-stim","41","91023","0.0-24.0","s627","","1500","500","test_start_block","<div class = centerbox><div class = center-text>Get ready!</p></div>","none","1500","","","","","","","","",""
"-1","-1","poldrack-single-stim","42","92033","0.0-25.0","s627","","500","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","500","","","","","","","","",""
"708","71","poldrack-single-stim","43","94035","0.0-26.0-0.0","s627","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">RED</div></div>","89,71,82","1500","true","71","","incongruent","blue","red","0","test",""
"560","82","poldrack-single-stim","44","96583","0.0-26.0-1.0","s627","","2544","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">GREEN</div></div>","89,71,82","1500","true","82","","congruent","green","green","1","test",""
"588","71","poldrack-single-stim","45","98720","0.0-26.0-2.0","s627","","2136","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">BLUE</div></div>","89,71,82","1500","true","71","","congruent","blue","blue","2","test",""
"774","71","poldrack-single-stim","46","100725","0.0-26.0-3.0","s627","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">BLUE</div></div>","89,71,82","1500","true","71","","congruent","blue","blue","3","test",""
"474","82","poldrack-single-stim","47","102729","0.0-26.0-4.0","s627","","2000","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">GREEN</div></div>","89,71,82","1500","true","82","","congruent","green","green","4","test",""
"540","82","poldrack-single-stim","48","105006","0.0-26.0-5.0","s627","","2272","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">GREEN</div></div>","89,71,82","1500","true","82","","congruent","green","green","5","test",""
