rt,key_press,trial_type,trial_index,time_elapsed,internal_node_id,subject,text,block_duration,timing_post_trial,trial_id,stimulus,possible_responses,stim_duration,survey,item_coding,item_text,options,response,coded_response,exp_id
1760,13,text,0,1762,0.0-0.0,s524,,,,,,,,,,,,,,
6577,66,poldrack-text,1,9343,0.0-1.0,s524,<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your thumb finger</p></div>,6577.0,500.0,fmri_response_test,,,,,,,,,,
583,89,poldrack-text,2,10427,0.0-2.0,s524,<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your index finger</p></div>,583.0,500.0,fmri_response_test,,,,,,,,,,
749,71,poldrack-text,3,11679,0.0-3.0,s524,<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your middle finger</p></div>,749.0,500.0,fmri_response_test,,,,,,,,,,
743,82,poldrack-text,4,12923,0.0-4.0,s524,<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your ring finger</p></div>,743.0,500.0,fmri_response_test,,,,,,,,,,
760,77,poldrack-text,5,14184,0.0-5.0,s524,<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your pinky finger</p></div>,760.0,500.0,fmri_response_test,,,,,,,,,,
13359,32,poldrack-single-stim,6,28049,0.0-6.0,s524,,13359.0,0.0,instructions,<div class = centerbox><div class = center-text>Respond to the questions!</div></div>,32,13359.0,,,,,,,
38171,32,poldrack-text,7,66220,0.0-7.0,s524,<div class = centerbox><div  class = center-text>Scanner Setup</div></div>,38171.0,0.0,fmri_scanner_wait,,,,,,,,,,
3782,84,poldrack-text,8,70002,0.0-8.0,s524,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,3782.0,0.0,fmri_trigger_wait,,,,,,,,,,
679,84,poldrack-text,9,70683,0.0-9.0,s524,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,679.0,0.0,fmri_trigger_wait,,,,,,,,,,
679,84,poldrack-text,10,71363,0.0-10.0,s524,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,679.0,0.0,fmri_trigger_wait,,,,,,,,,,
679,84,poldrack-text,11,72043,0.0-11.0,s524,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,679.0,0.0,fmri_trigger_wait,,,,,,,,,,
679,84,poldrack-text,12,72723,0.0-12.0,s524,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,679.0,0.0,fmri_trigger_wait,,,,,,,,,,
680,84,poldrack-text,13,73403,0.0-13.0,s524,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,680.0,0.0,fmri_trigger_wait,,,,,,,,,,
679,84,poldrack-text,14,74083,0.0-14.0,s524,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,679.0,0.0,fmri_trigger_wait,,,,,,,,,,
679,84,poldrack-text,15,74763,0.0-15.0,s524,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,679.0,0.0,fmri_trigger_wait,,,,,,,,,,
679,84,poldrack-text,16,75443,0.0-16.0,s524,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,679.0,0.0,fmri_trigger_wait,,,,,,,,,,
679,84,poldrack-text,17,76123,0.0-17.0,s524,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,679.0,0.0,fmri_trigger_wait,,,,,,,,,,
680,84,poldrack-text,18,76803,0.0-18.0,s524,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,680.0,0.0,fmri_trigger_wait,,,,,,,,,,
680,84,poldrack-text,19,77483,0.0-19.0,s524,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,680.0,0.0,fmri_trigger_wait,,,,,,,,,,
679,84,poldrack-text,20,78163,0.0-20.0,s524,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,679.0,0.0,fmri_trigger_wait,,,,,,,,,,
680,84,poldrack-text,21,78843,0.0-21.0,s524,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,680.0,0.0,fmri_trigger_wait,,,,,,,,,,
680,84,poldrack-text,22,79523,0.0-22.0,s524,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,680.0,0.0,fmri_trigger_wait,,,,,,,,,,
679,84,poldrack-text,23,80203,0.0-23.0,s524,<div class = centerbox><div  class = center-text>Task about to start!</div></div>,679.0,0.0,fmri_trigger_wait,,,,,,,,,,
-1,-1,poldrack-single-stim,24,81206,0.0-24.0,s524,,1000.0,0.0,fmri_buffer,,none,1000.0,,,,,,,
4555,66,poldrack-single-stim,25,92521,0.0-25.0-0.0,s524,,11312.0,0.0,,"<div class = centerbox><p class=item-text>I have difficulty maintaining my focus on projects that take more than a few months to complete.</p></div><div class=response-text><div class=response-item><span style=""font-weight: normal; font-size: 30px"">Not at all like me</span></div><div class=response-item>1</div><div class=response-item>2</div><div class=response-item>3</div><div class=response-item>4</div><div class=response-item>5</div><div class=response-item><span style=""font-weight: normal; font-size: 30px"">Very much like me</span></div></div>","66,89,71,82,77",8500.0,grit,reverse,I have difficulty maintaining my focus on projects that take more than a few months to complete.,"<span style=""font-weight: normal; font-size: 30px"">Not at all like me</span>,1,2,3,4,5,<span style=""font-weight: normal; font-size: 30px"">Very much like me</span>",1.0,5.0,
6495,89,poldrack-single-stim,26,102135,0.0-25.0-1.0,s524,,9612.0,0.0,,"<div class = centerbox><p class=item-text>New ideas and projects sometimes distract me from previous ones.</p></div><div class=response-text><div class=response-item><span style=""font-weight: normal; font-size: 30px"">Not at all like me</span></div><div class=response-item>1</div><div class=response-item>2</div><div class=response-item>3</div><div class=response-item>4</div><div class=response-item>5</div><div class=response-item><span style=""font-weight: normal; font-size: 30px"">Very much like me</span></div></div>","66,89,71,82,77",8500.0,grit,reverse,New ideas and projects sometimes distract me from previous ones.,"<span style=""font-weight: normal; font-size: 30px"">Not at all like me</span>,1,2,3,4,5,<span style=""font-weight: normal; font-size: 30px"">Very much like me</span>",2.0,4.0,
