"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","text","block_duration","timing_post_trial","trial_id","stimulus","possible_responses","stim_duration","correct","correct_response","feedback_duration","condition","stim_color","stim_word","trial_num","exp_stage","exp_id"
"1614","13","text","0","1616","0.0-0.0","s642","","","","","","","","","","","","","","","",""
"12434","89","poldrack-text","1","15057","0.0-1.0","s642","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your index finger</p></div>","12434","500","fmri_response_test","","","","","","","","","","","",""
"937","71","poldrack-text","2","16501","0.0-2.0","s642","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your middle finger</p></div>","937","500","fmri_response_test","","","","","","","","","","","",""
"1859","82","poldrack-text","3","18866","0.0-3.0","s642","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your ring finger</p></div>","1859","500","fmri_response_test","","","","","","","","","","","",""
"23144","32","poldrack-single-stim","4","42517","0.0-4.0","s642","","23144","500","instructions","<div class = centerbox><div class = center-text>Respond to the <strong>ink color</strong> of the word!<br><br><span style = ""color:red;padding-left:30px"">WORD</span>: Index<br><span style = ""color:#1F45FC;padding-left:65px"">WORD</span>: Middle<br><span style = ""color:#4FE829;"">WORD</span>: Ring<br><br>We will start with practice</div></div>","32","23144","","","","","","","","",""
"1230","82","poldrack-categorize","5","45035","0.0-5.0-0.0-0.0","s642","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">RED</div></div>","89,71,82","1500","true","82","500","incongruent","green","red","1","practice",""
"-1","-1","poldrack-single-stim","6","45292","0.0-5.0-1.0","s642","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"717","71","poldrack-categorize","7","47302","0.0-5.0-2.0-0.0","s642","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">GREEN</div></div>","89,71,82","1500","true","71","500","incongruent","blue","green","2","practice",""
"-1","-1","poldrack-single-stim","8","47558","0.0-5.0-3.0","s642","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"646","82","poldrack-categorize","9","49569","0.0-5.0-4.0-0.0","s642","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">BLUE</div></div>","89,71,82","1500","true","82","500","incongruent","green","blue","3","practice",""
"-1","-1","poldrack-single-stim","10","49825","0.0-5.0-5.0","s642","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"611","89","poldrack-categorize","11","51835","0.0-5.0-6.0-0.0","s642","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">RED</div></div>","89,71,82","1500","true","89","500","congruent","red","red","4","practice",""
"-1","-1","poldrack-single-stim","12","52091","0.0-5.0-7.0","s642","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"622","82","poldrack-categorize","13","54103","0.0-5.0-8.0-0.0","s642","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">GREEN</div></div>","89,71,82","1500","true","82","500","congruent","green","green","5","practice",""
"-1","-1","poldrack-single-stim","14","54358","0.0-5.0-9.0","s642","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"887","89","poldrack-categorize","15","56369","0.0-5.0-10.0-0.0","s642","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">BLUE</div></div>","89,71,82","1500","true","89","500","incongruent","red","blue","6","practice",""
"-1","-1","poldrack-single-stim","16","56624","0.0-5.0-11.0","s642","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
