"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","text","block_duration","timing_post_trial","trial_id","responses","stimulus","possible_responses","stim_duration","correct","correct_response","feedback_duration","exp_stage","trial_num","SS_stimulus","SS_delay","SS_trial_type","SS_duration","exp_id"
"1952","13","text","0","1954","0.0-0.0","s646","","","","","","","","","","","","","","","","","",""
"2786","89","poldrack-text","1","5746","0.0-1.0","s646","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your index finger</p></div>","2786","500","fmri_response_test","","","","","","","","","","","","","",""
"946","71","poldrack-text","2","7196","0.0-2.0","s646","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your middle finger</p></div>","946","500","fmri_response_test","","","","","","","","","","","","","",""
"5774","","survey-text","3","13479","0.0-3.0","s646","","","","task_setup","{""Q0"":""300""}","","","","","","","","","","","","",""
"43192","32","poldrack-single-stim","4","57699","0.0-4.0","s646","","43192","0","instructions","","<div class = instructbox><p class = instruct-text>Only one key is correct for each shape. The correct keys are as follows:<ul list-text><li><div class = prompt_container><img class = prompt_stim src = /static/experiments/stop_signal/images/moon.png></img>middle finger</div></li></li><li><div class = prompt_container><img class = prompt_stim src = /static/experiments/stop_signal/images/oval.png></img>index finger</div></li> </li><li><div class = prompt_container><img class = prompt_stim src = /static/experiments/stop_signal/images/rectangle.png></img>middle finger</div></li> </li><li><div class = prompt_container><img class = prompt_stim src = /static/experiments/stop_signal/images/trapezoid.png></img>index finger</div></li></ul></p><p class = instruct-text><strong>Do not respond if you see the red star!</strong></p><p class = instruct-text>We will start with practice</p></div>","32","43192","","","","","","","","","",""
"1116","71","poldrack-categorize","5","60060","0.0-5.0-0.0-0.0","s646","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/stop_signal/images/moon.png></img></div>","89,71","850","true","71","500","practice","0","","","","",""
"777","89","poldrack-categorize","6","62674","0.0-5.0-0.0-1.0","s646","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/stop_signal/images/rectangle.png></img></div>","89,71","850","false","71","500","practice","1","","","","",""
"718","71","poldrack-categorize","7","65292","0.0-5.0-0.0-2.0","s646","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/stop_signal/images/trapezoid.png></img></div>","89,71","850","false","89","500","practice","2","","","","",""
"650","89","poldrack-categorize","8","67906","0.0-5.0-0.0-3.0","s646","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/stop_signal/images/oval.png></img></div>","89,71","850","true","89","500","practice","3","","","","",""
"1066","89","poldrack-categorize","9","70523","0.0-5.0-0.0-4.0","s646","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/stop_signal/images/trapezoid.png></img></div>","89,71","850","true","89","500","practice","4","","","","",""
"705","89","poldrack-categorize","10","73133","0.0-5.0-0.0-5.0","s646","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/stop_signal/images/oval.png></img></div>","89,71","850","true","89","500","practice","5","","","","",""
"517","71","poldrack-categorize","11","75750","0.0-5.0-0.0-6.0","s646","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/stop_signal/images/moon.png></img></div>","89,71","850","true","71","500","practice","6","","","","",""
"556","71","poldrack-categorize","12","78365","0.0-5.0-0.0-7.0","s646","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/stop_signal/images/moon.png></img></div>","89,71","850","true","71","500","practice","7","","","","",""
"642","71","poldrack-categorize","13","80982","0.0-5.0-0.0-8.0","s646","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/stop_signal/images/trapezoid.png></img></div>","89,71","850","false","89","500","practice","8","","","","",""
"603","89","poldrack-categorize","14","83596","0.0-5.0-0.0-9.0","s646","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/stop_signal/images/oval.png></img></div>","89,71","850","true","89","500","practice","9","","","","",""
"675","71","poldrack-categorize","15","86210","0.0-5.0-0.0-10.0","s646","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/stop_signal/images/rectangle.png></img></div>","89,71","850","true","71","500","practice","10","","","","",""
"512","71","poldrack-categorize","16","88828","0.0-5.0-0.0-11.0","s646","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/stop_signal/images/rectangle.png></img></div>","89,71","850","true","71","500","practice","11","","","","",""
"490","89","poldrack-categorize","17","91441","0.0-5.1-0.1-0.1","s646","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/stop_signal/images/moon.png></img></div>","89,71","850","false","71","500","practice","12","","","","",""
"859","71","poldrack-categorize","18","94054","0.0-5.1-0.1-1.1","s646","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/stop_signal/images/rectangle.png></img></div>","89,71","850","true","71","500","practice","13","","","","",""
"728","89","poldrack-categorize","19","96668","0.0-5.1-0.1-2.1","s646","","1850","250","stim","","<div class = coverbox></div><div class = shapebox><img class = stim src = /static/experiments/stop_signal/images/trapezoid.png></img></div>","89,71","850","true","89","500","practice","14","","","","",""
