"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","text","block_duration","timing_post_trial","trial_id","stimulus","possible_responses","stim_duration","correct","correct_response","feedback_duration","condition","stim_color","stim_word","trial_num","exp_stage","exp_id"
"4069","13","text","0","4071","0.0-0.0","s626","","","","","","","","","","","","","","","",""
"1337","89","poldrack-text","1","6410","0.0-1.0","s626","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your index finger</p></div>","1337","500","fmri_response_test","","","","","","","","","","","",""
"496","71","poldrack-text","2","7409","0.0-2.0","s626","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your middle finger</p></div>","496","500","fmri_response_test","","","","","","","","","","","",""
"534","82","poldrack-text","3","8445","0.0-3.0","s626","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your ring finger</p></div>","534","500","fmri_response_test","","","","","","","","","","","",""
"15809","32","poldrack-single-stim","4","24757","0.0-4.0","s626","","15809","500","instructions","<div class = centerbox><div class = center-text>Respond to the <strong>ink color</strong> of the word!<br><br><span style = ""color:red;padding-left:30px"">WORD</span>: Index<br><span style = ""color:#1F45FC;padding-left:65px"">WORD</span>: Middle<br><span style = ""color:#4FE829;"">WORD</span>: Ring<br><br>We will start with practice</div></div>","32","15809","","","","","","","","",""
"1042","71","poldrack-categorize","5","27265","0.0-5.0-0.0-0.0","s626","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">GREEN</div></div>","89,71,82","1500","true","71","500","incongruent","blue","green","1","practice",""
"-1","-1","poldrack-single-stim","6","27519","0.0-5.0-1.0","s626","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"623","89","poldrack-categorize","7","29522","0.0-5.0-2.0-0.0","s626","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">GREEN</div></div>","89,71,82","1500","true","89","500","incongruent","red","green","2","practice",""
"-1","-1","poldrack-single-stim","8","29774","0.0-5.0-3.0","s626","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"650","89","poldrack-categorize","9","31778","0.0-5.0-4.0-0.0","s626","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">RED</div></div>","89,71,82","1500","true","89","500","congruent","red","red","3","practice",""
"-1","-1","poldrack-single-stim","10","32030","0.0-5.0-5.0","s626","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"776","71","poldrack-categorize","11","34034","0.0-5.0-6.0-0.0","s626","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">BLUE</div></div>","89,71,82","1500","true","71","500","congruent","blue","blue","4","practice",""
"-1","-1","poldrack-single-stim","12","34286","0.0-5.0-7.0","s626","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"553","71","poldrack-categorize","13","36290","0.0-5.0-8.0-0.0","s626","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#1F45FC"">RED</div></div>","89,71,82","1500","true","71","500","incongruent","blue","red","5","practice",""
"-1","-1","poldrack-single-stim","14","36542","0.0-5.0-9.0","s626","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"906","82","poldrack-categorize","15","38545","0.0-5.0-10.0-0.0","s626","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">GREEN</div></div>","89,71,82","1500","true","82","500","congruent","green","green","6","practice",""
"-1","-1","poldrack-single-stim","16","38798","0.0-5.0-11.0","s626","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"774","82","poldrack-categorize","17","40801","0.0-5.0-12.0-0.0","s626","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:#4FE829"">RED</div></div>","89,71,82","1500","true","82","500","incongruent","green","red","7","practice",""
"-1","-1","poldrack-single-stim","18","41054","0.0-5.0-13.0","s626","","250","0","fixation","<div class = centerbox><div class = fixation>+</div></div>","none","250","","","","","","","","",""
"503","89","poldrack-categorize","19","43057","0.0-5.0-14.0-0.0","s626","","1500","0","stim","<div class = stroopbox><div class = stroop-stim style = ""color:red"">BLUE</div></div>","89,71,82","1500","true","89","500","incongruent","red","blue","8","practice",""
