"rt","key_press","trial_type","trial_index","time_elapsed","internal_node_id","subject","text","block_duration","timing_post_trial","trial_id","stimulus","possible_responses","stim_duration","exp_stage","current_position","num_moves_made","min_moves","start_state","goal_state","condition","problem_id","problem_time","correct","exp_id"
"2551","13","text","0","2554","0.0-0.0","s585","","","","","","","","","","","","","","","","","",""
"79896","89","poldrack-text","1","83456","0.0-1.0","s585","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your index finger</p></div>","79896","500","fmri_response_test","","","","","","","","","","","","","",""
"995","71","poldrack-text","2","84954","0.0-2.0","s585","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your middle finger</p></div>","995","500","fmri_response_test","","","","","","","","","","","","","",""
"1458","82","poldrack-text","3","86915","0.0-3.0","s585","<div class = centerbox><div style = 'font-size: 50px' class = center-text>Please press your ring finger</p></div>","1458","500","fmri_response_test","","","","","","","","","","","","","",""
"20658","32","poldrack-single-stim","4","108079","0.0-4.0","s585","","20658","0","instructions","<div class = centerbox><div class = center-text>Solve the Tower Tasks!<br><br>Plan ahead first and work swiftly!<br><br>We'll start with some practice.</div></div>","32","20658","","","","","","","","","","",""
"23960","32","poldrack-text","5","132041","0.0-5.0","s585","<div class = centerbox><div  class = center-text>Scanner Setup</div></div>","23960","0","fmri_scanner_wait","","","","","","","","","","","","","",""
"1291","84","poldrack-text","6","133332","0.0-6.0","s585","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","1291","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"680","84","poldrack-text","7","134012","0.0-7.0","s585","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"680","84","poldrack-text","8","134692","0.0-8.0","s585","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"680","84","poldrack-text","9","135372","0.0-9.0","s585","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"680","84","poldrack-text","10","136053","0.0-10.0","s585","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","680","0","fmri_trigger_wait","","","","","","","","","","","","","",""
"679","84","poldrack-text","11","136732","0.0-11.0","s585","<div class = centerbox><div  class = center-text>Task about to start!</div></div>","679","0","fmri_trigger_wait","","","","","","","","","","","","","",""
